 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.677701	0.048978087	0.04309554	0.124981634	0.011277913	0.015293192	0.032024983	0.0009795412	0.0005632517	0.002916805	0.0066579645	0.0051630302	0.001544408	0.00028084323	0.0046699885	0.01741085	0.0064609344
a11	0.5019547	0.0017146379	0.0014582623	0.035407003	0.0012478366	0.009944062	0.06894077	6.9929294e-05	2.101323e-05	0.0010584189	0.0008330831	0.0018442639	0.0036509933	0.00046911836	0.011498521	0.30627608	0.05361129
a37	0.2733753	0.0016852091	0.007768106	0.47829103	0.030672004	0.021903953	0.04782134	0.00083685823	0.00028824894	0.0073567894	0.003927205	0.0094160605	0.04291294	2.59177e-05	0.02058095	0.046623196	0.0065148766
a28	0.0034632592	0.0018934	0.008750013	0.15107511	0.07107607	0.18704	0.101363026	0.0022324848	0.0004466979	0.05274981	0.02069661	0.039231595	0.0428757	6.8290894e-05	0.14615831	0.15258855	0.018291024
a31	0.00043156484	0.0006797829	0.0019518556	0.022882506	0.013418651	0.16496505	0.20208673	0.00042144462	5.8050107e-05	0.022831695	0.0049708113	0.021035198	0.021806724	6.220424e-05	0.22531787	0.2708328	0.026247023
a21	0.0061126235	0.0009594923	0.00038030607	0.009170478	0.0053525525	0.0046031196	0.004897825	0.001035767	0.00019807712	0.00517571	0.0018586421	0.020675424	0.20304734	0.00017026003	0.19786687	0.51601166	0.022483824
a31	0.00056624925	0.0010949171	0.00080539135	0.008538664	0.0014536008	0.03180289	0.15330377	0.00026262397	6.112433e-05	0.016711986	0.0029103446	0.012804986	0.011260663	0.00014188567	0.32751796	0.40984806	0.020914862
a10	0.038688637	0.0008580969	0.0004015124	0.006442469	0.00955736	0.009983488	0.008890659	0.0012201186	0.00041863753	0.026225932	0.020258263	0.05382122	0.38341513	0.0005234337	0.1143701	0.31691417	0.008010686
a31	0.0012156527	0.0025741505	0.0002752908	0.006401469	0.0011518012	0.040056553	0.08606235	0.0005093281	0.00020176366	0.10160332	0.0058166874	0.0065617897	0.01928903	0.00045355002	0.17769068	0.47847906	0.07165763
a3	0.017629983	0.00015286016	0.00022030585	0.009402953	0.008336126	0.019244358	0.024894789	0.00078984146	0.00018943346	0.0737756	0.053832367	0.072522424	0.46367076	0.00076268625	0.0953872	0.15059759	0.008590754
a28	0.004079455	0.0045692613	0.00045131278	0.0036002027	0.004366453	0.08187156	0.1243598	0.0026415214	0.0013200246	0.36105075	0.013379467	0.013037091	0.03916741	0.003566018	0.116247594	0.19795713	0.028334944
a31	0.0041733077	0.0011996612	0.00023668687	0.002520897	0.0023875935	0.05168721	0.20029867	0.0013814706	0.0011248728	0.18086368	0.016372373	0.017917277	0.062550835	0.0037887709	0.28740007	0.15620278	0.009893839
a20	0.0009530382	0.00010771582	0.0006462893	0.012207477	0.009088219	0.032395635	0.07051434	0.0018192279	0.00056625105	0.13426678	0.037559856	0.06094815	0.20388156	0.00105325	0.21827875	0.2098098	0.005903759
a0	0.004359604	0.0049853856	0.0003825077	0.0023053188	0.0047645792	0.106351055	0.13271274	0.0026692278	0.0016430714	0.47863626	0.013577636	0.01020516	0.036190663	0.0031435266	0.08993646	0.098252945	0.009883851
a20	0.008134068	0.004076736	0.00050313876	0.0018641443	0.004568629	0.0540264	0.16486041	0.004089311	0.0034517457	0.14502224	0.008469199	0.011449332	0.05938355	0.014633847	0.31077626	0.2018487	0.0028423017
a31	0.00071674184	0.0034453927	0.0017488038	0.009185484	0.007890659	0.046394095	0.15247601	0.0051286407	0.0029577743	0.106047265	0.016167432	0.01311768	0.010370202	0.006540021	0.3585783	0.25416365	0.005071758
a20	0.00058606896	0.00051686924	0.004469697	0.047130167	0.043964073	0.0708178	0.033800635	0.020821694	0.002493461	0.15199874	0.03384355	0.033524454	0.10686865	0.0009936811	0.22235376	0.223055	0.00276165
a8	0.001892739	0.0031599936	0.00071983115	0.0044346866	0.004175339	0.0571574	0.16220234	0.002172354	0.0021666454	0.23368874	0.025735239	0.02446419	0.02862297	0.0055736075	0.20260541	0.22936152	0.011866951
