 	voglio	che	Maria	venga	domani	</S>
a31	0.22168729	0.08940195	0.001382811	0.6678409	0.0059291353	0.013757881
a35	0.08308341	0.5840175	0.0018184492	0.23871736	0.012634808	0.079728365
a31	0.0028809437	0.010765183	0.00014946274	0.09292744	0.68286264	0.21041432
a37	0.05964451	0.18469882	0.0012658826	0.07819525	0.17647992	0.4997156
a31	0.007482785	0.06533704	0.000598171	0.072345585	0.3627605	0.49147585
a11	0.06626159	0.51103395	0.0044419263	0.043719906	0.16051055	0.21403213
a31	0.030303406	0.46759498	0.029039599	0.092127785	0.20644966	0.17448452
a20	0.011949632	0.18874545	0.043534297	0.13180931	0.311482	0.31247932
a13	0.06426303	0.33189568	0.119542055	0.1462746	0.1823774	0.15564734
a20	0.098418795	0.31664774	0.12747201	0.1421561	0.18503645	0.13026889
a31	0.09728212	0.3100294	0.10830148	0.13146187	0.25803134	0.09489383
a18	0.10200251	0.18620387	0.15085061	0.17465898	0.21109323	0.1751908
a31	0.14197558	0.38305342	0.1200837	0.12887314	0.1221963	0.10381788
a36	0.15397453	0.1692249	0.16509055	0.16872728	0.17426896	0.16871376
a31	0.15177028	0.25106707	0.14722836	0.1523095	0.15197536	0.14564945
a20	0.16406016	0.16818348	0.1644681	0.16769499	0.17019778	0.16539548
a31	0.16347837	0.18297452	0.1628805	0.16391644	0.16389924	0.16285098
a20	0.16471691	0.16640824	0.16634683	0.16708344	0.16863206	0.16681246
a31	0.16411683	0.17363311	0.16475949	0.16560352	0.16654271	0.1653444
</S>	0.16473626	0.16628547	0.1660058	0.16701894	0.16944796	0.16650558
