 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.006565417	0.022229444	0.024880925	0.0061383927	0.0006234324	0.0028215463	0.9137095	0.0028308367	0.0014323433	0.018220626	0.0005474811
a14	7.9259415e-05	8.638618e-05	0.00031060565	2.7068741e-05	5.4348125e-06	1.9022974e-06	0.9038392	0.00014139317	0.010191611	0.08457329	0.00074390933
a11	0.0007027622	0.0014878378	0.0012048665	0.00017221527	8.79083e-05	0.0016507546	0.81669784	0.0060307477	0.024075864	0.13845937	0.009429836
a31	0.0008560726	0.013119939	0.0067513636	0.0031625037	0.00043414067	0.009324037	0.15190944	0.05868144	0.25593135	0.45653313	0.043296546
a46	0.009927541	0.0036780303	0.0013659787	0.0010363256	0.00033764204	0.0021126105	0.058185156	0.012490246	0.49341652	0.40760043	0.009849551
a33	0.00052242127	0.0026111114	0.0008856877	0.00068776956	0.00031999542	0.0003170787	0.06649813	0.0013040885	0.56763214	0.33736598	0.021855548
a23	0.0038743927	0.007224264	0.0041340194	0.005546737	0.0023320664	0.0020693105	0.14920409	0.00650225	0.2539328	0.5464702	0.018709766
a31	0.027550755	0.008128273	0.0021384198	0.0017690511	0.0012757172	0.0012137205	0.6020211	0.0020939833	0.0565329	0.2824536	0.014822441
a21	0.0021138035	0.0049148714	0.0067208284	0.008087549	0.007806684	0.0042243605	0.12493554	0.032739103	0.21626483	0.58136946	0.010822957
a24	0.12543695	0.015982738	0.0007277622	0.0018780308	0.003479122	0.0015092784	0.7372301	0.0025521882	0.041116018	0.0657076	0.0043802117
a46	0.0871182	0.01661583	0.0035441373	0.005315867	0.014424635	0.0030672362	0.6832498	0.0065700747	0.04563442	0.12805559	0.0064042755
a20	0.10230946	0.012472034	0.0043479213	0.008283632	0.024465853	0.0053700106	0.5764248	0.010507897	0.055583958	0.19071542	0.009519012
a31	0.073628984	0.012608375	0.0057071685	0.004596614	0.011596381	0.0027927428	0.7181162	0.006668488	0.04352018	0.11564095	0.005123841
a7	0.02343461	0.034140136	0.015966285	0.011194115	0.015046702	0.008257565	0.09425594	0.027398173	0.35582167	0.39184645	0.022638388
a10	0.078640714	0.010987036	0.0046691205	0.009400086	0.03487307	0.0060867895	0.6447831	0.009684067	0.04173539	0.14530751	0.013833158
a31	0.053188	0.025111824	0.016615277	0.02018939	0.055696975	0.018419186	0.26497915	0.0326678	0.09287341	0.38889766	0.031361327
a0	0.044426013	0.063155524	0.021062756	0.02207581	0.026956301	0.023062687	0.094074994	0.034559704	0.18157135	0.44556105	0.043493755
a31	0.06027618	0.023370776	0.014659955	0.02119963	0.074442506	0.016074115	0.4646321	0.018859548	0.04220644	0.23597483	0.02830387
a37	0.09268554	0.08923619	0.048988976	0.05017847	0.05620236	0.050757755	0.10855586	0.054244734	0.109056324	0.27817798	0.061915826
a20	0.063897625	0.03708802	0.027561449	0.03172763	0.080524504	0.028236425	0.28915116	0.031126816	0.053024497	0.31502998	0.042631947
a37	0.064766094	0.052745376	0.046854537	0.049413648	0.07775541	0.047964517	0.1410853	0.05405514	0.075258344	0.33110923	0.058992412
a13	0.09868385	0.05206099	0.036561042	0.045175932	0.12158027	0.040133737	0.28573504	0.048898984	0.06662297	0.15501255	0.049534593
a39	0.2017519	0.06579488	0.017689817	0.023224503	0.07119023	0.016396487	0.44404727	0.024147289	0.054021556	0.051060904	0.030675147
a17	0.15337788	0.0659816	0.008220987	0.018377464	0.009923537	0.0046961694	0.44955158	0.016013334	0.16301852	0.092918746	0.017920217
a28	0.056544144	0.04015272	0.008788533	0.010901524	0.0036727253	0.0070455857	0.5241705	0.031808052	0.18890786	0.096641704	0.03136667
a31	0.03703078	0.036417745	0.015832428	0.016565442	0.0038702164	0.007866782	0.6361511	0.059008703	0.109510526	0.059735548	0.018010752
a0	0.15110675	0.07431591	0.02926791	0.0069116717	0.008966274	0.003436326	0.56040555	0.025403861	0.096058264	0.030771377	0.013356129
a13	0.21456605	0.106799506	0.029877545	0.039749175	0.05639557	0.020163756	0.45430347	0.014246114	0.024564845	0.027340567	0.011993388
a31	0.052632228	0.021290474	0.014234688	0.008145101	0.006240121	0.002427028	0.7764098	0.012976291	0.05092551	0.035347957	0.019370783
a37	0.30530104	0.1299258	0.028540203	0.022203278	0.022448426	0.020687362	0.15816063	0.030138655	0.1311818	0.08443612	0.0669767
a8	0.15473981	0.090741046	0.037343256	0.032558512	0.1002148	0.034624193	0.37166306	0.033035394	0.0379403	0.043109085	0.06403045
</S>	0.059790004	0.039925095	0.041552607	0.037216626	0.052651495	0.036202822	0.09296985	0.090531796	0.22531095	0.1802907	0.14355808
