 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.07276099	0.30528072	0.0068383873	0.39977646	0.08753536	0.00028087496	0.059714913	0.047812413	0.0017248499	0.0043698363	0.00028912656	0.013616089
a24	0.04409126	0.40348497	0.00024013943	0.09350105	0.007399209	9.9786645e-05	0.010096459	0.0049054897	0.0033900742	0.10706441	0.012438366	0.31328878
a31	0.0027173827	0.024523074	6.0687034e-05	0.0901702	0.05600416	0.0026436662	0.15705967	0.10094841	0.11059216	0.33770663	0.011851294	0.10572268
a8	0.00084345625	0.00089485064	0.00019762268	0.015823405	0.0008348175	0.0009110753	0.0038764556	0.0066370848	0.028508041	0.9042746	0.018343475	0.018855175
a20	0.0007721348	0.0026048345	0.00015971945	0.0134769855	0.032364234	0.0024521595	0.034157638	0.010928107	0.0312081	0.70628935	0.0076153683	0.15797134
a31	0.001603376	0.0012184877	0.00023550497	0.035551492	0.0010491061	0.00017155685	0.00095588004	0.0007802037	0.0007775401	0.8790323	0.0022053465	0.07641908
a8	0.0076238057	0.009250255	4.0973995e-05	0.010845097	0.0016673063	0.0018067983	0.0069962637	0.0076450207	0.011973347	0.9317634	0.0081154285	0.0022723747
a31	0.0040220036	0.0031114158	0.0005904421	0.10014441	0.0023975451	0.00026166326	0.0025753127	0.0021159127	0.0026406369	0.73923016	0.0042036274	0.13870686
a20	0.025971645	0.021895131	0.0002935873	0.039694197	0.005555378	0.004610813	0.024292672	0.023594964	0.025587482	0.8187735	0.006778917	0.0029517785
a31	0.01608272	0.010538859	0.0013499907	0.07044633	0.0030340324	0.0022917208	0.011296211	0.013919379	0.0062838052	0.7897406	0.015756777	0.059259668
a20	0.019849937	0.021331374	0.0011261425	0.022013772	0.0066699306	0.021929635	0.0663411	0.07954163	0.044273693	0.6682557	0.04063362	0.008033511
a41	0.059569266	0.03907678	0.0035328204	0.061426412	0.007890667	0.015384029	0.03911873	0.05410713	0.02271345	0.57003677	0.049746715	0.0773973
a11	0.08475264	0.063944004	0.0070640445	0.052839927	0.01245121	0.033546098	0.09306575	0.11935284	0.053242654	0.3809073	0.0511756	0.04765789
a6	0.16591729	0.10208983	0.010432858	0.09362801	0.0096388385	0.020480303	0.075897075	0.09651868	0.042737406	0.28556836	0.035804655	0.061286647
a31	0.052361608	0.02888353	0.016381426	0.38503626	0.02514931	0.0035030344	0.04123853	0.049742334	0.053641014	0.2398787	0.01009564	0.09408861
a24	0.01194522	0.009093165	0.013024525	0.39455652	0.027995063	0.0031887107	0.10452494	0.13513935	0.04086989	0.17742878	0.0121484045	0.070085436
a31	0.11777385	0.082611635	0.018647267	0.2977169	0.011821518	0.003918071	0.034029268	0.05218976	0.02920951	0.30141005	0.005666422	0.04500579
a8	0.0071882443	0.004784199	0.003194574	0.04989997	0.014877536	0.019063424	0.07920824	0.07673883	0.10270342	0.6147707	0.022951523	0.0046194065
a31	0.19444822	0.53691286	0.006378053	0.0698168	0.0057327393	0.004065175	0.025865447	0.03150131	0.0122218765	0.08260923	0.0057676597	0.024680654
a20	0.03762479	0.019158453	0.008093653	0.04166389	0.015309041	0.051198363	0.102450654	0.1323914	0.093164176	0.41805026	0.06704159	0.013853788
a13	0.14548595	0.72415304	0.0044598547	0.032902677	0.0021911752	0.008047	0.012108167	0.017922515	0.013054976	0.013282858	0.014238472	0.012153285
a28	0.17570958	0.5924066	0.0073014577	0.048405327	0.007141726	0.008747489	0.022947313	0.029476289	0.042220134	0.03127095	0.018548802	0.015824378
a29	0.23864299	0.42936695	0.0182228	0.05971622	0.010607877	0.022631345	0.021687936	0.027150596	0.049028486	0.047258545	0.03358565	0.04210066
a31	0.21499817	0.10014204	0.023988666	0.08543958	0.008563368	0.02540128	0.031420674	0.041655134	0.046283618	0.3114044	0.036800217	0.07390281
a37	0.30522937	0.059020713	0.013717329	0.122733176	0.019137405	0.016654098	0.04807355	0.052686397	0.07921186	0.22598448	0.03430839	0.023243193
a31	0.24971703	0.23160523	0.037675716	0.16152123	0.008707239	0.008610131	0.033931807	0.056012053	0.06347406	0.06359493	0.01789703	0.067253575
a28	0.16155502	0.045484502	0.026702212	0.048357364	0.032626096	0.03699867	0.113753386	0.12755129	0.0808315	0.23053095	0.066308305	0.029300757
a31	0.20546767	0.22870414	0.04918655	0.1416851	0.011656398	0.013459235	0.054291695	0.08458528	0.038987804	0.03583968	0.028195752	0.10794073
a24	0.15249746	0.12812033	0.041617393	0.046686497	0.04334046	0.054648247	0.070630915	0.09163204	0.06625056	0.16969009	0.09034625	0.044539735
a31	0.2022756	0.25998303	0.04804009	0.13591167	0.018047843	0.019515824	0.049650297	0.08014515	0.028307293	0.029673824	0.02950201	0.09894737
a20	0.095284306	0.14207885	0.044395916	0.04692579	0.0461054	0.065736674	0.053875387	0.057619605	0.07875967	0.19804089	0.12228145	0.048896
a31	0.17255056	0.20701604	0.05715839	0.12184443	0.041601263	0.042429905	0.06007757	0.081610404	0.046538893	0.048635736	0.047915924	0.07262083
a17	0.08593884	0.10531998	0.07032737	0.07199294	0.07059684	0.07733909	0.07313853	0.0741541	0.080907956	0.12254567	0.09647631	0.07126238
</S>	0.15911019	0.19499496	0.056241192	0.09358602	0.051592294	0.052176412	0.07084544	0.0894714	0.0554039	0.058507744	0.0564302	0.061640345
