 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.013229629	0.0052661034	0.48060623	0.4656441	0.011199052	0.014447153	0.00025679063	0.008929511	0.00042137963
a20	0.009938534	0.0029980512	0.13589616	0.1280786	0.050715785	0.3868893	0.015147804	0.25828016	0.0120556
a31	0.0013674087	0.00031846596	0.012312903	0.019746555	0.08673161	0.472255	0.0056104297	0.38877174	0.012885897
a8	0.00028438147	0.0005566374	0.011503068	0.018182747	0.01977428	0.37384775	0.015199249	0.5427858	0.017866109
a20	0.0002745111	0.00055625144	0.07070599	0.063682824	0.010403663	0.1480181	0.034214806	0.6540392	0.018104685
a31	0.0026799776	0.0069944505	0.024198733	0.018872416	0.026178038	0.47740698	0.021541337	0.39121953	0.030908518
a24	0.0014415188	0.0012352408	0.07248618	0.064250134	0.0023622976	0.029466385	0.031104285	0.7896737	0.0079802675
a46	0.013618024	0.011689421	0.08430312	0.12714685	0.010763146	0.053637043	0.02069059	0.6503698	0.02778188
a10	0.016220385	0.018707743	0.30535194	0.35159862	0.006996627	0.039169047	0.0032256225	0.25532043	0.003409644
a8	0.010131931	0.012479728	0.30542064	0.3605599	0.011541627	0.05194753	0.0038947116	0.23924468	0.004779272
a31	0.007816269	0.009168923	0.35676143	0.45353973	0.012816842	0.05498549	0.0034100022	0.09846465	0.0030366916
a46	0.0063059777	0.006077931	0.14315645	0.15861219	0.026673157	0.0839991	0.020689502	0.5523179	0.0021677834
a3	0.05052346	0.040228672	0.31347147	0.5654039	0.001730516	0.008822534	0.0012278471	0.0173621	0.0012294705
a18	0.011967438	0.009693938	0.38060632	0.58658856	0.00064128684	0.0017924546	0.00044204228	0.007886184	0.00038177866
a31	0.0056236903	0.003840748	0.34413266	0.6383273	0.00073876453	0.0013910519	0.00029071793	0.0054463805	0.00020873055
a10	0.053523753	0.041672513	0.22090818	0.16375948	0.024963802	0.14232264	0.04447267	0.29657197	0.011805039
a20	0.034349144	0.0651268	0.36504564	0.5059294	0.0019561106	0.0076625664	0.0019181883	0.01603774	0.0019744197
a35	0.08346322	0.07403265	0.40141547	0.36124584	0.0080978805	0.018719153	0.008641599	0.03621622	0.008167972
a8	0.038498905	0.033994723	0.45482054	0.42979836	0.005105812	0.008903234	0.005627336	0.018283814	0.0049673095
a31	0.03495829	0.016959595	0.39513594	0.5246533	0.0041649444	0.0064310185	0.004166684	0.010510567	0.0030197452
a24	0.06267301	0.035881717	0.24965611	0.20982921	0.052827027	0.15513036	0.07700705	0.12549284	0.0315027
a8	0.056239497	0.054438513	0.43622845	0.3999955	0.0075429603	0.01256027	0.007985888	0.017687483	0.007321451
a0	0.12557504	0.07452445	0.3766468	0.2652037	0.027073618	0.035413783	0.028966581	0.040424336	0.026171695
a31	0.071263045	0.035591397	0.40587947	0.29901773	0.02747448	0.044912174	0.03580096	0.057694998	0.022365713
a18	0.06223851	0.038789403	0.1733029	0.19599418	0.05719116	0.14955896	0.111669004	0.14407834	0.06717757
a31	0.13181601	0.08818385	0.3639352	0.2871621	0.02407398	0.029253488	0.023354499	0.028632218	0.023588657
a17	0.10277859	0.10043537	0.104876816	0.10476525	0.10133774	0.12174024	0.11778197	0.14068668	0.1055973
a8	0.14230888	0.10748002	0.2409001	0.21634176	0.055695165	0.06052524	0.054651164	0.06552314	0.056574505
a31	0.10955139	0.10314972	0.17226471	0.16842961	0.08369666	0.093049206	0.0866232	0.099932	0.083303444
</S>	0.07123144	0.071492985	0.07650404	0.07996487	0.07638696	0.15944113	0.1521231	0.20635536	0.10650006
