 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.0061282846	0.001129714	0.0049489005	0.60669476	0.0016030676	0.016832618	0.3614197	0.0012429627
a31	6.8142304e-05	7.6000765e-07	2.5005025e-05	0.012180731	0.015812987	0.046748564	0.922854	0.0023098737
a8	1.9591474e-05	4.0876787e-07	6.8339205e-06	0.0045598005	0.00031200369	0.018670166	0.97181636	0.0046149013
a31	1.6603692e-05	2.1549063e-06	1.8591536e-06	0.0041439757	0.0009727483	0.3310189	0.66341656	0.0004272004
a20	0.028326038	0.005984043	0.0036370032	0.14978252	0.00389445	0.34118932	0.45695096	0.010235625
a31	0.004162135	0.000771584	0.0006140924	0.032892067	0.005449361	0.13299033	0.8213927	0.0017276768
a24	0.14994836	0.015405945	0.013199515	0.044402074	0.011130082	0.6231437	0.12748832	0.015282133
a31	0.016194697	0.0046340744	0.0025828641	0.020777192	0.016015017	0.04859662	0.8845936	0.006605943
a28	0.1177061	0.030370265	0.019964963	0.031192342	0.036767725	0.25418675	0.465748	0.04406391
a17	0.023839964	0.0071582054	0.0044357046	0.011338619	0.010291491	0.048642058	0.8794304	0.014863511
a31	0.006782915	0.0053853774	0.0024469057	0.007779099	0.0068114894	0.025091704	0.9351296	0.010572926
a28	0.031809945	0.018043324	0.010875204	0.015843984	0.019165976	0.08876789	0.797596	0.017897772
a13	0.023794528	0.010918839	0.0058553573	0.011944461	0.011951912	0.05153626	0.8601616	0.023837047
a31	0.032915045	0.015968202	0.0062675728	0.015973426	0.014548228	0.05351022	0.82524484	0.035572447
a23	0.04850135	0.020778824	0.015632221	0.031428333	0.026327563	0.13277203	0.6987652	0.025794469
a31	0.096679255	0.03268975	0.016780704	0.03614366	0.022856299	0.102136426	0.61443347	0.078280404
a18	0.11415565	0.05519801	0.051559743	0.07094829	0.063183516	0.2086981	0.37785622	0.058400497
a31	0.1779392	0.061052263	0.05305891	0.069161884	0.055345815	0.11544985	0.37072843	0.09726369
a18	0.13320558	0.08979363	0.08841812	0.100191236	0.095056936	0.18307927	0.21885155	0.09140368
a31	0.18850034	0.08549868	0.0821536	0.09549654	0.08309006	0.11117353	0.25233975	0.10174748
a24	0.14731519	0.10168767	0.10077151	0.11048918	0.10505575	0.16252123	0.16842416	0.10373531
a17	0.23131944	0.0854102	0.08244024	0.09987121	0.08214822	0.09347764	0.22712022	0.09821283
a20	0.21527168	0.09487156	0.09232453	0.10708628	0.09511743	0.13792044	0.15594222	0.101465896
</S>	0.24632813	0.084218666	0.07810331	0.09218982	0.082790665	0.16879892	0.14918943	0.098381065
