 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.77566826	0.010106544	0.11537395	0.0014094338	0.0470403	0.03468222	0.0032802164	0.0053077843	0.003938725	0.0005035174	0.002689045
a31	0.68843806	0.00010855436	0.0033606386	1.0534165e-05	0.0005399617	0.00072864274	0.00037181412	0.021740051	0.0851523	0.0042568655	0.1952926
a20	0.6045306	0.0054419814	0.05969327	1.446201e-05	0.0019684425	0.0155236	0.0025833992	0.024500456	0.10333131	0.019264795	0.16314769
a31	0.035781372	0.0014539795	0.0096795345	0.0004464864	0.016829465	0.014400629	0.037867665	0.23197463	0.48480505	0.10513714	0.061624058
a7	0.047541767	0.010172907	0.037237875	0.0017045022	0.030376136	0.0054471763	0.012226701	0.1180233	0.1559883	0.3444973	0.23678401
a31	0.030064765	0.0068829106	0.03718826	0.0006422253	0.26026624	0.028280482	0.016213637	0.07163349	0.17789745	0.32544118	0.045489382
a24	0.3536075	0.019743992	0.009139752	0.027657496	0.07679294	0.016547792	0.029306954	0.039807808	0.073479235	0.31274825	0.041168265
a37	0.76380634	0.015998613	0.0024315245	0.0013863792	0.038970433	0.016611423	0.0101036215	0.018734531	0.038244367	0.07952664	0.014186122
a31	0.102096185	0.028438253	0.01405172	0.013193032	0.13047825	0.09386804	0.043271285	0.08911384	0.16118468	0.25477827	0.06952647
a11	0.24154471	0.07841132	0.03521537	0.02819716	0.05824723	0.13420513	0.058132578	0.08619785	0.11186258	0.1286941	0.039291993
a31	0.26486662	0.11808241	0.030812275	0.02455215	0.11026778	0.16123413	0.030823119	0.031534664	0.040367085	0.05703643	0.13042341
a3	0.11007559	0.08396773	0.0861446	0.08714051	0.088623	0.08959346	0.08839898	0.09204303	0.095448814	0.09819687	0.08036745
a27	0.15738219	0.0894179	0.076025546	0.074965395	0.09059877	0.106345505	0.0762007	0.07664155	0.07851572	0.08126885	0.09263782
a20	0.14020443	0.091387324	0.07960977	0.07879944	0.085769676	0.09947682	0.080154315	0.08193579	0.0845634	0.08731232	0.09078664
a31	0.15759702	0.08245718	0.053230125	0.05126908	0.067638926	0.10369102	0.06153223	0.086369716	0.114267305	0.13761978	0.08432762
a20	0.1929456	0.077318326	0.07289914	0.07200265	0.07557357	0.08372902	0.07562794	0.081141576	0.08978539	0.091481194	0.08749557
a11	0.17282678	0.1457592	0.04925356	0.0394251	0.08263544	0.1690949	0.043899614	0.045520872	0.051700052	0.065872036	0.13401255
a13	0.20439094	0.1024039	0.07063063	0.0677893	0.074952886	0.08478481	0.07025738	0.07599496	0.08169079	0.086908825	0.0801956
a28	0.4220135	0.0735058	0.043902487	0.023559894	0.07479191	0.08037664	0.029466951	0.04497165	0.056720655	0.07791723	0.07277328
a31	0.30941162	0.024133509	0.1008747	0.0026754215	0.101171724	0.13362885	0.007340957	0.038325656	0.050154183	0.079766005	0.15251727
a39	0.44347578	0.06362875	0.047763467	0.0434689	0.051888008	0.07153495	0.048711978	0.047036733	0.05371574	0.049531814	0.07924391
a31	0.1809922	0.14664717	0.07830392	0.03796184	0.07916864	0.14170195	0.040089235	0.04565067	0.046639923	0.06860844	0.13423596
a8	0.10553293	0.08923034	0.0887952	0.08860521	0.08924354	0.08972887	0.08892554	0.089283295	0.0899844	0.08995858	0.09071213
</S>	0.124198265	0.089080624	0.08253939	0.08152698	0.09805721	0.09959074	0.08222386	0.08260332	0.0835732	0.08512463	0.091481864
