 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.012932047	0.002885838	0.0011703951	0.0018656659	0.016122898	0.056800358	0.6971315	0.20237789	0.00871345
a31	0.009041743	0.00016173952	1.6214562e-05	7.774047e-06	0.0008718019	0.0037339581	0.26960677	0.61616397	0.100396015
a46	0.003231293	0.00031382806	6.3761927e-06	9.531218e-06	0.000635754	0.03908193	0.4558588	0.39967793	0.101184495
a8	7.694623e-05	0.00027750272	7.110732e-05	4.0326842e-05	0.00020224086	0.0083372425	0.38910538	0.5905843	0.01130501
a20	1.286625e-05	1.9761814e-05	3.7237628e-06	8.916586e-06	0.00028611318	0.00033042478	0.104540944	0.8943503	0.00044679744
a31	2.8479331e-05	9.608571e-06	5.720843e-06	1.6775763e-05	0.0001591259	0.00012687931	0.020318432	0.9770768	0.0022580782
a20	0.00019931082	0.00014551537	3.2854045e-05	0.000102069425	0.00074872543	0.00038599863	0.11971423	0.8782093	0.00046204575
a13	0.000417672	6.5304484e-05	4.0851854e-05	0.00017317876	0.0015075713	0.00045910393	0.20710668	0.78775865	0.0024710272
a14	0.00067209086	9.781247e-05	0.000111614616	0.00058548927	0.005051591	0.0023816149	0.54802406	0.4378627	0.005213052
a0	0.00053392886	7.434997e-05	9.648082e-05	0.00050902367	0.004149984	0.0020747122	0.3945813	0.58657146	0.011408692
a31	0.00095937395	0.00014484754	0.0002087276	0.0013250432	0.010562614	0.0063531357	0.5401832	0.43028954	0.009973618
a37	0.00022989063	0.0002950813	0.00018938298	0.00013869397	0.0042884047	0.0028282844	0.2978498	0.6939605	0.00021997343
a35	0.013085743	0.0006578146	0.0010588984	0.00395971	0.012759964	0.0019995167	0.6284653	0.32544887	0.012564188
a17	0.004843239	0.00069004926	0.0010574587	0.0030725873	0.010695424	0.0023207662	0.5452608	0.4228733	0.009186349
a31	0.0023162777	0.00034341824	0.00061842287	0.0019712267	0.0129947085	0.0031554338	0.4311406	0.5436828	0.0037770083
a15	0.002852202	0.001965428	0.0009914701	0.00056438893	0.0015800657	0.00142065	0.64418316	0.34560382	0.00083882175
a31	0.03741882	0.0032896278	0.005151262	0.011019977	0.027981577	0.005552939	0.44044653	0.37878194	0.09035734
