 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.04666335	0.00044887987	2.3363657e-05	1.3202028e-05	0.017272212	0.0001769894	0.011497551	0.1883826	0.024547154	0.7082848	0.0026898845
a28	0.00033990675	1.777263e-06	9.683997e-08	6.696531e-08	4.6561898e-05	7.1688385e-07	0.00014254096	0.014328813	0.0018641223	0.98248327	0.00079215673
a37	1.7709972e-05	3.5560404e-06	1.2612657e-07	6.3311194e-07	0.00023926915	5.962748e-06	0.00078716845	0.8201436	0.001190841	0.1773887	0.00022257761
a31	0.00029700145	2.603098e-05	6.5081326e-07	8.902395e-07	0.00083965994	2.5735095e-05	0.0019940496	0.18826827	0.010056686	0.7971271	0.0013638849
a17	0.009695744	0.00046619508	7.667149e-05	0.0002851593	0.009892805	0.00068252604	0.0013667246	0.2686563	0.020048907	0.6873346	0.0014943345
a31	0.009937482	7.7817e-05	1.34655575e-05	1.8432567e-05	0.0010287043	3.909885e-05	0.0018934815	0.027405605	0.017209783	0.9407117	0.0016644427
a28	0.064400226	0.0012683282	0.00034737977	0.0019446614	0.012035448	0.0020611496	0.003971712	0.2815989	0.02205266	0.6096313	0.0006882477
a17	0.111376435	0.0009043576	0.00044686068	0.0006982405	0.0025797514	0.0008126114	0.0022661902	0.035278607	0.008271454	0.8349584	0.0024071855
a20	0.09118648	0.00047580985	0.00043765447	0.0010604155	0.003796062	0.001163979	0.004653976	0.027885072	0.0114144115	0.85544723	0.0024788477
a31	0.083888575	0.00032920763	0.00028038732	0.0006598444	0.0021065671	0.0007151766	0.002502707	0.021388585	0.009050734	0.87659836	0.002479849
a37	0.029460428	0.0007384524	0.0010354182	0.0039150356	0.012437948	0.003720032	0.009180364	0.101477705	0.01697012	0.820207	0.0008574706
a31	0.14418788	0.0012775294	0.00082241336	0.0037866354	0.0063122776	0.003451646	0.0037565727	0.037113506	0.013226982	0.780567	0.0054975576
a18	0.052113228	0.0020277034	0.0027758377	0.015132608	0.017939543	0.011969174	0.010110989	0.098300815	0.012666718	0.77556926	0.0013941106
a8	0.12031028	0.002925086	0.0025515365	0.014501025	0.018134572	0.011324842	0.008640714	0.049090803	0.01884694	0.7436986	0.009975513
a31	0.073135436	0.0032075539	0.0049616545	0.018023161	0.031919226	0.017073909	0.023652699	0.12066381	0.03213713	0.6426332	0.0325922
a24	0.04023082	0.002496897	0.003113374	0.012956801	0.025568364	0.011484203	0.021319624	0.08271385	0.05728298	0.73246926	0.01036378
a37	0.11032479	0.0034341412	0.0020151613	0.012231066	0.017009225	0.008641766	0.007867442	0.10335372	0.020935625	0.70108044	0.013106603
a31	0.09181236	0.004836757	0.003438466	0.017647222	0.02129702	0.014854025	0.013485732	0.13511652	0.047254346	0.63272697	0.017530568
a30	0.048664447	0.0071123317	0.008731265	0.049690235	0.05850855	0.034338668	0.035294477	0.27438298	0.04816795	0.421226	0.0138830105
a24	0.20519885	0.014647673	0.0065038586	0.03153592	0.033860214	0.019683398	0.014528459	0.15231736	0.05019166	0.43654892	0.03498363
a46	0.13214669	0.0033822935	0.0025374328	0.014671627	0.020784585	0.011243367	0.013207065	0.17941484	0.04317144	0.56920934	0.010231346
a31	0.06217733	0.006372118	0.0073273145	0.04228058	0.049649872	0.03107826	0.031845953	0.36633953	0.051950186	0.32175988	0.029218974
a8	0.062956996	0.0111391805	0.011843842	0.064848945	0.069261946	0.042416044	0.040338192	0.2927789	0.067686014	0.3126849	0.024044987
a31	0.11246945	0.015790207	0.012959803	0.06122499	0.06904428	0.03795243	0.031385124	0.27058727	0.050064206	0.2700477	0.06847451
a3	0.057851706	0.010782974	0.0119670415	0.06763769	0.07086801	0.04606915	0.04144901	0.29145187	0.07124036	0.30867103	0.022011096
a39	0.12407447	0.03430996	0.027600659	0.0780785	0.06572624	0.049649548	0.04001181	0.22573583	0.06920816	0.2214908	0.064114
a31	0.13090836	0.02528599	0.011589142	0.049504496	0.04727389	0.030121645	0.022501817	0.29996586	0.07895126	0.2767647	0.027132824
a28	0.07829142	0.030802969	0.031518284	0.08240598	0.07051394	0.05315286	0.047761012	0.3022129	0.054701585	0.20749801	0.041141007
a31	0.18485025	0.0541166	0.031069556	0.065007396	0.058973264	0.045702748	0.03957379	0.16751587	0.09950282	0.19095206	0.062735654
a17	0.06778496	0.041895214	0.04248011	0.09982956	0.08201989	0.066494614	0.055700507	0.2502917	0.063903354	0.18165591	0.04794422
</S>	0.13642062	0.06021299	0.04694547	0.07661917	0.0695263	0.059467804	0.054579575	0.16669634	0.0936415	0.16971363	0.066176586
