 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.129327	0.43367547	0.12337093	0.00046157048	2.2065133e-05	0.010453204	0.30000773	0.0026820162
a31	0.42919436	0.31648558	0.13637987	1.1505765e-06	3.9427283e-07	0.0030811194	0.09839701	0.016460516
a39	0.008650074	0.0066713756	0.012070904	1.8780769e-06	2.2298131e-07	0.015097965	0.9549117	0.0025959478
a21	0.0032513274	0.009701307	0.003643855	2.3130822e-05	5.7233063e-07	0.003956263	0.97347087	0.005952711
a31	0.004971343	0.008690371	0.014889458	4.569524e-05	1.8870871e-05	0.0015651352	0.96157	0.008249009
a37	0.050519798	0.05257638	0.019976357	0.005682571	0.00046961664	0.0039657913	0.6825839	0.18422556
a31	0.064604715	0.13283767	0.072630666	0.00053064723	0.0009068911	0.0065144547	0.647121	0.07485388
a41	0.6258579	0.23263499	0.040786	0.024194052	0.0037512758	0.005185007	0.0147432955	0.052847493
a10	0.41516787	0.31003174	0.039843723	0.0040231585	0.02509977	0.027178459	0.078768075	0.09988723
a31	0.022103116	0.070632294	0.06592683	0.021848565	0.0645952	0.124405354	0.27523735	0.35525128
a46	0.06567562	0.25296712	0.04458754	0.00875082	0.031069703	0.03166107	0.5522664	0.013021687
a20	0.45030707	0.504685	0.024788607	0.0009691701	0.0057917037	0.0060785166	0.003796315	0.0035836685
a13	0.333239	0.6018219	0.025757922	0.0040193284	0.010410739	0.00970643	0.008310097	0.0067345244
a31	0.40288767	0.51973987	0.014583424	0.004031421	0.010859082	0.01763045	0.024111165	0.006156834
a39	0.35277006	0.18014278	0.13751855	0.051017042	0.054597076	0.05869534	0.1293785	0.035880633
a16	0.45915413	0.45107076	0.022491645	0.0033774376	0.018781114	0.020633118	0.013308357	0.011183572
a13	0.5305927	0.28382453	0.07271089	0.024196811	0.015720919	0.026883358	0.029790414	0.016280392
a31	0.46589056	0.38400394	0.0700339	0.012217745	0.004609911	0.01576524	0.03980083	0.0076778852
a37	0.5035575	0.17922622	0.0854934	0.04493326	0.036313906	0.042471744	0.0780533	0.029950676
a31	0.6067309	0.1568798	0.07240001	0.025302872	0.038605053	0.038799975	0.031967103	0.02931433
a8	0.16312093	0.17564392	0.10461784	0.10803372	0.10356817	0.10594234	0.1385586	0.10051447
</S>	0.36125037	0.2716559	0.062166315	0.056512944	0.06484984	0.06466974	0.0592572	0.05963767
