 	le	melanzane	vogliono	girate	</S>
a20	0.38906342	0.3287159	0.14606215	0.13431242	0.0018461001
a31	0.10289148	0.13689478	0.11655097	0.33469903	0.3089638
a39	0.0080550285	0.69410354	0.27340177	0.009662265	0.014777337
a41	0.004833005	0.598729	0.36330304	0.030668767	0.0024660972
a18	0.000112012414	0.16026984	0.824218	0.0153509565	4.913301e-05
a28	0.00013943954	0.07091069	0.8999872	0.028844694	0.0001178674
a13	0.00016135535	0.054391805	0.8958683	0.04934954	0.0002290959
a14	0.0007808787	0.1086223	0.4822789	0.40794206	0.00037592795
a39	0.0036318698	0.20925687	0.05451716	0.7325288	6.528406e-05
a31	0.00861153	0.06768579	0.029791225	0.89379984	0.000111675115
a6	0.030958703	0.08194874	0.44805023	0.43797675	0.0010656033
a20	0.0022162234	0.0007273588	0.02335421	0.9724388	0.0012634774
a31	0.0012792783	0.00040341093	0.05842567	0.93931204	0.0005795452
a46	0.004233739	0.10939941	0.574187	0.31205547	0.00012440499
a18	0.0040463842	0.0013683252	0.012501102	0.9682548	0.013829364
a24	0.029740209	0.018044459	0.051857512	0.87268203	0.027675753
a31	0.010828955	0.0040828763	0.07828965	0.9025081	0.0042903237
a17	0.05836476	0.13699019	0.46034887	0.21541084	0.1288853
a11	0.04539363	0.017379405	0.020672673	0.8315851	0.084969185
a20	0.06208092	0.024078446	0.50529945	0.39140114	0.01714002
a24	0.02827786	0.045107804	0.3428304	0.567021	0.016762866
a31	0.0070960047	0.01200951	0.06449354	0.9031023	0.013298647
a37	0.067339234	0.14123413	0.49668562	0.17118414	0.12355686
a31	0.06515625	0.034904078	0.059550196	0.73117554	0.10921395
a20	0.061031986	0.16579586	0.29649585	0.25898686	0.21768944
a31	0.08927366	0.036386743	0.034434248	0.7584893	0.08141602
</S>	0.063302234	0.13750395	0.29893234	0.28590313	0.21435833
