 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.043819997	0.0021023871	0.0037545753	0.0001580212	0.03367826	0.0006664384	0.12164935	0.027041733	0.000570157	0.14779656	0.1131376	0.04016676	0.022374656	0.01352629	0.03696797	0.38310346	0.009485767
a8	8.24924e-05	9.815718e-06	4.453188e-05	6.776505e-06	0.000206641	7.0222864e-06	0.0004162659	0.0008130977	0.00012254299	0.007011907	0.027388478	0.006259577	0.02026126	0.043266635	0.11215405	0.7674677	0.014481195
a31	6.667409e-05	5.8671907e-05	3.7300324e-05	2.6207816e-05	0.00051818043	0.000102263286	0.007531617	0.014897385	0.0017631822	0.2715019	0.1880141	0.020122124	0.022049852	0.008050119	0.05784832	0.39705917	0.010352932
a41	0.0030957602	0.0003842995	0.00036492298	0.00030156807	0.00025717588	5.015763e-05	0.0033070683	0.018290553	0.0014470125	0.36018136	0.08034233	0.020345595	0.155144	0.038135614	0.2208729	0.090097584	0.007382027
a10	0.00065015705	0.0005424645	0.00028268562	0.00013763642	0.0015157148	0.00036901658	0.014789832	0.018078212	0.0012960305	0.6143881	0.1771231	0.030793248	0.08223235	0.010935514	0.020173568	0.020357097	0.0063351193
a20	0.0005573016	4.3352535e-05	2.8872128e-05	1.4016293e-05	0.00037649585	5.9117086e-05	0.0021030898	0.0018523382	8.119017e-05	0.5139701	0.23518464	0.04046209	0.14072102	0.011125462	0.03247805	0.015117124	0.005825746
a31	0.0010306519	8.649448e-05	6.1570885e-05	4.0400664e-05	0.00083729933	0.00017807048	0.0016618149	0.0012526076	7.51126e-05	0.47715256	0.19016641	0.028242366	0.15292262	0.0221385	0.075739935	0.03763529	0.01077829
a37	0.003247206	0.0016892198	0.0006440954	0.0011395885	0.00218663	0.0006981854	0.012126823	0.013347377	0.0022264235	0.3466071	0.08761061	0.027404655	0.12423137	0.036701385	0.23391053	0.08642096	0.019807931
a31	0.0058073592	8.422729e-05	0.000113389295	8.659378e-05	0.0010206079	0.00014370047	0.0011968926	0.0010321195	0.00017121877	0.47015843	0.11941215	0.01928772	0.14076528	0.021279197	0.15184435	0.03281133	0.03478549
a18	0.0015287001	0.0018033803	0.0008687946	0.0016917795	0.0028141683	0.0008541342	0.009388603	0.009083801	0.0031441853	0.1632639	0.09758073	0.033266194	0.077620305	0.023976102	0.396571	0.14973463	0.026809584
