 	un	forno	che	fa	buon	pane	</S>
a31	0.062698916	0.7649379	0.077850476	0.050036196	0.0055459547	0.038271192	0.00065934216
a20	0.08294084	0.36030537	0.10707516	0.30109566	0.032168455	0.11539528	0.0010192454
a28	0.008483708	0.6715091	0.05696002	0.020447541	0.003893916	0.23765363	0.0010521759
a31	0.0020118884	0.41052625	0.017267777	0.020696554	0.0080040675	0.53770167	0.003791793
a18	0.009555313	0.54787123	0.009322248	0.055690616	0.020466458	0.34848514	0.008608935
a13	0.039130855	0.52110106	0.09887402	0.11466095	0.014437921	0.17001463	0.04178054
a39	0.007065173	0.4237861	0.074779294	0.31629187	0.018684015	0.10983464	0.04955886
a20	0.0045962064	0.8205991	0.0063845846	0.11893866	0.004108777	0.03442456	0.010948199
a31	0.0029825938	0.6287496	0.004679935	0.06619556	0.007936743	0.24204236	0.047413267
a20	0.004038732	0.10394512	0.670887	0.19711258	0.0027500852	0.020635134	0.0006313303
a39	0.030411009	0.9051766	0.0067483797	0.053214133	0.0012044706	0.0028198126	0.00042569902
a18	0.03074434	0.8490568	0.006593902	0.09766867	0.006040527	0.006599552	0.0032962672
a39	0.0112938965	0.9574299	0.0021119195	0.023613276	0.0024851642	0.002467295	0.0005986676
a46	0.0032437758	0.98659086	0.0012648266	0.0052616564	0.0010931385	0.00233234	0.00021339463
a38	0.0032950903	0.9930769	0.0010508772	0.0016540376	0.00035707047	0.00049808336	6.793114e-05
a39	0.0056565623	0.9868283	0.0012904914	0.0032827507	0.001014947	0.0017336635	0.00019324475
a31	0.0074711745	0.97784233	0.0020478466	0.0055742636	0.00252925	0.004076914	0.00045809065
a18	0.037059397	0.8256524	0.07813557	0.052009244	0.0022449596	0.0048227482	7.5561475e-05
a31	0.33332214	0.5089533	0.0227991	0.05676339	0.027205931	0.024459329	0.0264967
a41	0.0917258	0.7080957	0.03225226	0.06972311	0.048144806	0.03448882	0.015569543
a35	0.4339099	0.2119214	0.050732713	0.07351863	0.093321614	0.06489178	0.07170395
a31	0.3337717	0.28540704	0.16913018	0.111155786	0.042442404	0.031403232	0.026689654
a28	0.2442411	0.1762116	0.08081192	0.20822208	0.13314156	0.08676776	0.07060395
a27	0.34184614	0.24350253	0.0843034	0.08443326	0.08455413	0.080051646	0.08130902
a13	0.27875212	0.36747432	0.17168762	0.10277064	0.032610223	0.025110442	0.021594636
a46	0.10259597	0.71254224	0.082213834	0.06458868	0.020898303	0.013754865	0.0034061454
a24	0.10208696	0.740172	0.06979895	0.053538915	0.015341365	0.016483778	0.0025779423
a39	0.117519975	0.65249324	0.09739534	0.07763164	0.030834576	0.020401606	0.003723551
a31	0.14085998	0.59720904	0.08474326	0.093800314	0.035766136	0.040975746	0.0066453926
a11	0.08468967	0.6914705	0.13683029	0.050013434	0.014845359	0.013220684	0.008930219
a31	0.17983238	0.41370738	0.20051567	0.08509486	0.037942983	0.042433623	0.04047315
a21	0.095694065	0.16779765	0.10514719	0.22692806	0.19617142	0.13742255	0.07083911
</S>	0.30127737	0.2839236	0.097187646	0.078969985	0.077742845	0.080070585	0.080827974
