 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0070857746	0.021793552	8.917292e-05	0.015945924	0.041386563	0.020601999	0.025174271	0.0064303963	0.85187817	0.00016610531	0.009447925
a31	5.643877e-06	0.00017360617	1.2317414e-06	0.00025180876	0.0009118726	0.0035339294	0.015593662	0.021750432	0.87829447	0.00025016224	0.07923317
a20	5.6242397e-06	7.100541e-05	3.0630926e-07	1.0966976e-05	4.8807542e-05	0.00016385823	0.0005956794	0.004905145	0.9526572	0.000109827866	0.041431572
a46	1.0022453e-06	3.8211216e-05	3.3691751e-06	4.9735023e-05	0.00033751683	0.0025422378	0.006245617	0.010614232	0.97743225	0.000101269485	0.0026346196
a10	5.9314105e-05	0.00074299105	3.175332e-06	0.00021740045	0.0007694964	0.0006192536	0.001199873	0.01140372	0.9367897	6.895047e-05	0.04812617
a17	0.0006185803	0.0035365392	6.87731e-05	0.0013994408	0.0068103895	0.0039128712	0.0025163991	0.009962162	0.76607823	0.00062374293	0.20447293
a31	0.0017612898	0.009175725	9.2849696e-05	0.003442223	0.008858623	0.006368049	0.004639847	0.01038573	0.5111141	0.00084073195	0.4433208
a20	6.5794615e-05	0.00036518506	4.502646e-05	0.0013450773	0.015999183	0.009359438	0.004454579	0.003386746	0.95300484	0.0005028982	0.011471082
a8	0.002352345	0.045208268	0.00031273768	0.0031841465	0.0049721887	0.0037397742	0.0018194388	0.012031005	0.8700296	0.0005302641	0.055820126
a20	0.013875524	0.04932181	0.003402353	0.017620044	0.03753974	0.050250012	0.019099811	0.04348502	0.5693489	0.00455753	0.19149932
a31	0.0044365204	0.018611174	0.0009541888	0.006520635	0.038327526	0.041661747	0.009101248	0.017070554	0.7612309	0.0016803537	0.10040526
a39	0.0015017503	0.009764079	0.0026758807	0.013544372	0.027319318	0.016388707	0.051476758	0.16579473	0.69122463	0.006673682	0.013636114
a31	0.017909007	0.102129824	0.00566974	0.010352002	0.012210215	0.018275708	0.026856275	0.1054147	0.15398842	0.020354668	0.52683944
a33	0.0064277155	0.040922035	0.022352837	0.014157741	0.017248243	0.028132034	0.05895212	0.11956302	0.5929887	0.08845019	0.01080525
a31	0.028020458	0.038401686	0.012783903	0.011298508	0.016703576	0.02191999	0.02846793	0.0696873	0.055091582	0.074995786	0.6426293
a18	0.021598656	0.08283551	0.039902948	0.028836118	0.030877393	0.04380434	0.08322836	0.13797225	0.269297	0.23445477	0.027192585
a31	0.045321196	0.048682496	0.027203053	0.026456907	0.033340402	0.03491619	0.04193017	0.070039704	0.0558064	0.18087396	0.43542948
a23	0.03847362	0.07167461	0.04965593	0.043473884	0.044729717	0.05168908	0.07428371	0.10265964	0.17395824	0.29778534	0.051616274
a31	0.065499336	0.06791635	0.056833103	0.056401473	0.062073644	0.062526196	0.06742954	0.082398996	0.084231324	0.22136872	0.17332135
a39	0.059488848	0.07544173	0.06423347	0.061226863	0.06199356	0.06533385	0.07623935	0.089892834	0.12659548	0.24874164	0.070812374
a31	0.08056368	0.0837435	0.0777644	0.07765716	0.079898626	0.0799821	0.081756786	0.08704733	0.09644151	0.14136401	0.113780856
a24	0.0781185	0.08434381	0.07992619	0.07884337	0.07921222	0.08042135	0.08433753	0.08926851	0.10766123	0.15376455	0.08410269
a20	0.08587512	0.09025704	0.08141332	0.08193471	0.08426073	0.083813295	0.08380154	0.08687305	0.1042243	0.107254975	0.11029191
</S>	0.08671501	0.090004645	0.08445507	0.084000275	0.08440516	0.08505904	0.08718268	0.09019497	0.093829624	0.11967002	0.0944835
