 	avete	cucinato	le	verdure	</S>
a29	0.6762556	6.275288e-05	0.3156941	0.007244502	0.0007431422
a38	0.9338171	0.000121937046	0.051020093	0.012647323	0.002393513
a31	0.39442348	1.8436684e-05	0.5407878	0.058070373	0.006699861
a11	0.508313	1.6435613e-05	0.40680456	0.06547363	0.019392332
a37	0.10023964	5.3468393e-05	0.2720534	0.5910933	0.036560226
a11	0.5094724	0.00022445963	0.088146694	0.3513976	0.050758794
a31	0.6238083	0.0005668881	0.12689817	0.18121968	0.06750697
a20	0.44755095	0.0002527285	0.40316078	0.12434063	0.024694918
a31	0.953722	0.00061695976	0.0060328525	0.006967791	0.03266033
a39	0.5840104	0.00050117995	0.23153041	0.14747448	0.036483426
a13	0.8499074	0.012331843	0.011829292	0.0081920205	0.11773947
a18	0.57767504	0.06354365	0.058975272	0.06944719	0.23035888
a39	0.2729875	0.16873105	0.117179364	0.12223786	0.3188642
a31	0.26543632	0.17267956	0.14221692	0.16177991	0.25788727
a46	0.56128573	0.079791486	0.15976365	0.110198185	0.08896088
</S>	0.19208933	0.20571457	0.14837681	0.14796223	0.3058571
