 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.03527615	0.00135676	0.00013526258	0.00014344406	0.0034291183	0.001611562	0.82115436	0.05054886	0.010101521	0.008936493	0.026283609	0.035693545	0.005329294
a39	0.00025210695	3.152556e-05	9.916155e-06	1.2029931e-05	7.629655e-05	4.2184412e-05	0.1458047	0.00082585705	0.0018198075	0.0012842994	0.094302624	0.75053686	0.005001785
a31	0.0009659614	0.0005580796	0.00013993014	0.00018089438	0.00011939377	5.215216e-05	0.008902941	0.010046824	0.03362132	0.11386866	0.2661382	0.5467283	0.018677387
a18	0.0033097696	0.00360989	0.0013258164	0.00181049	0.00046018546	0.00014581803	0.003295175	0.0022595674	0.013638451	0.098935254	0.6636066	0.19820678	0.009396323
a37	0.0007052529	0.0034727952	0.0016207411	0.0019963956	0.0006212061	0.00016710705	0.00072348554	0.0012023702	0.012313455	0.057566695	0.40743062	0.50702846	0.0051513775
a11	0.011551454	0.0005154744	0.0014566312	0.0020770717	0.0011271856	0.0006288561	0.004747238	0.0003784254	0.0013188708	0.0057524745	0.20760502	0.7564735	0.006367804
a18	0.01665258	0.0019930005	0.006625982	0.009322997	0.0050785416	0.0027069903	0.022328326	0.0010567367	0.004056704	0.017864076	0.20777364	0.6984817	0.006058703
a31	0.046813473	0.002595441	0.0135542285	0.01983123	0.011324442	0.00621295	0.10977678	0.0018997138	0.0061624497	0.025828136	0.17822213	0.56813854	0.00964047
a18	0.064216055	0.021339932	0.12802397	0.20914352	0.069722615	0.025729239	0.006576181	0.009499395	0.030835772	0.047173534	0.124035336	0.25832048	0.0053839837
a46	0.108779974	0.009411181	0.042911343	0.0723328	0.058171276	0.012325263	0.062150747	0.0030911344	0.011815596	0.02734685	0.09372923	0.47272217	0.025212448
a31	0.07551693	0.014279227	0.11191344	0.1728135	0.071856186	0.03627695	0.09958506	0.008987957	0.027547248	0.054237153	0.1035992	0.20396264	0.019424506
a46	0.18597692	0.0397173	0.07633322	0.107168525	0.09142339	0.031081729	0.023454115	0.026496565	0.04325023	0.06591257	0.11073357	0.17357321	0.024878666
a31	0.10625488	0.040219303	0.07281129	0.10116639	0.103004225	0.04279041	0.08275833	0.032249045	0.043084167	0.060604367	0.074100375	0.17791902	0.06303816
a15	0.13685374	0.0660431	0.075673595	0.08283834	0.08201728	0.06221915	0.04751166	0.061200228	0.06695849	0.07221692	0.08164899	0.11088399	0.05393448
a46	0.09017862	0.063158624	0.07344304	0.08140048	0.08754777	0.06452549	0.0881789	0.060540177	0.0642145	0.070109054	0.07869939	0.10538003	0.07262389
a31	0.07952896	0.0684731	0.08068942	0.0898454	0.07935054	0.06814426	0.07190772	0.06423466	0.06967142	0.076723985	0.08098739	0.09719163	0.07325146
a13	0.097332075	0.07280172	0.07681581	0.07971485	0.07451075	0.071306445	0.06808574	0.07090094	0.07330731	0.07671288	0.083519734	0.085542195	0.06944954
a39	0.085852206	0.07180448	0.075997755	0.07920005	0.08136746	0.07311254	0.08027162	0.07057755	0.072146244	0.0748802	0.07743757	0.08190653	0.07544576
a20	0.08739459	0.06976208	0.081886694	0.0910389	0.07810606	0.069362246	0.071175136	0.06529946	0.07084723	0.07816582	0.082461596	0.08236178	0.07213841
a46	0.13172498	0.0506539	0.08203393	0.11089806	0.11364167	0.052780595	0.061987516	0.039237347	0.051340077	0.07178235	0.085916	0.08446622	0.06353732
a31	0.037667952	0.026028575	0.06589147	0.10636336	0.10774109	0.036445957	0.048907805	0.01831905	0.033008177	0.11291234	0.1669255	0.18285887	0.056929875
a24	0.19268122	0.025383288	0.03759838	0.047539778	0.035683904	0.022242423	0.060023967	0.019439671	0.06730346	0.13144994	0.14752221	0.13350827	0.07962356
a31	0.12878807	0.03196665	0.03937928	0.06570362	0.20227759	0.06502546	0.21104147	0.015906435	0.01369511	0.02246155	0.028041698	0.046103057	0.12961009
a24	0.12536739	0.057914834	0.061381217	0.064132355	0.09622119	0.05848151	0.05893844	0.057340037	0.05959635	0.07528463	0.11703013	0.10811365	0.0601983
a31	0.1687051	0.05909272	0.06361083	0.06891851	0.11880283	0.065294184	0.08317982	0.057025928	0.05765534	0.06073795	0.061303947	0.06440683	0.07126603
a46	0.079079874	0.06937652	0.07077549	0.07178686	0.071018554	0.0689499	0.069531314	0.068815365	0.070274554	0.07981336	0.10814082	0.10157708	0.070860244
a39	0.085917205	0.07492103	0.07589394	0.07669875	0.07764919	0.07581661	0.07860452	0.074618265	0.074910305	0.07574014	0.075996056	0.07655822	0.07667579
