 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.008580809	0.27003962	0.028920408	0.15987346	0.005478873	0.08245917	0.016197719	0.027321948	0.39529005	0.005837967
a31	0.0056651714	0.06350657	0.0055233533	0.0057206084	0.0017334713	0.095132664	0.05360345	0.17232537	0.5582463	0.03854299
a39	0.0011367118	0.0031002562	0.01313262	0.03989262	0.018740308	0.04457262	0.020773187	0.23020875	0.48618117	0.1422618
a31	7.985941e-05	0.012336365	0.0010518909	0.015739698	0.008110326	0.14185897	0.026240354	0.11643533	0.67186457	0.0062826853
a27	0.00013762525	0.011606137	0.0002045612	0.00770626	0.0051141037	0.036689937	0.0022780083	0.014490028	0.9212562	0.00051714346
a11	2.7983324e-05	0.0068812855	0.00066752173	0.0037653472	0.008306944	0.023101168	0.0027953652	0.024108853	0.9252928	0.0050527314
a37	0.00018811526	0.021075025	0.003766813	0.025393782	0.024752999	0.05974313	0.0064591044	0.027781824	0.82452476	0.006314454
a31	0.00027423352	0.013396735	0.0051661306	0.014490002	0.009981524	0.07685131	0.009466074	0.038275417	0.82340944	0.008689119
a3	0.00044536442	0.14872326	0.0031660695	0.05151601	0.03112685	0.22684884	0.024588672	0.0164506	0.495589	0.0015453384
a20	0.018932292	0.01911945	0.0059420764	0.15551491	0.036474645	0.4210037	0.055785935	0.07626308	0.20519055	0.0057734186
a31	0.010109589	0.01122625	0.004957527	0.08878239	0.025176784	0.4167286	0.057550143	0.118095554	0.25734708	0.010025971
a11	0.001954524	0.04423745	0.004883317	0.06536132	0.04661168	0.1822435	0.13495746	0.0668851	0.4496741	0.0031915386
a31	0.08755025	0.041092835	0.0070665674	0.0672522	0.05023141	0.37364063	0.07904109	0.085551746	0.18415347	0.02441981
a29	0.004689119	0.02206963	0.00739661	0.021790203	0.055364914	0.14729795	0.27723697	0.17505907	0.28416598	0.004929479
a39	0.11042388	0.11535158	0.01315876	0.019806212	0.021189326	0.2414008	0.12237838	0.13845786	0.17542438	0.042408817
a21	0.062390473	0.076733835	0.013683087	0.021458775	0.018822035	0.22259018	0.18552622	0.1777606	0.19365841	0.027376395
a31	0.012840349	0.060788877	0.0020347054	0.0064918874	0.0069534034	0.15294905	0.33861327	0.10073197	0.31449005	0.0041064485
a37	0.017404692	0.020054335	0.027443357	0.056657232	0.072598994	0.08898528	0.18453605	0.13283561	0.38557863	0.013905839
