 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.86952746	0.0069564776	0.0015462105	0.098737404	8.4681684e-05	0.019079959	0.0040678577
a31	0.62504935	0.0027472484	6.705429e-05	0.056417122	0.00010058105	0.25959006	0.056028552
a0	0.019127944	1.559205e-05	1.5219839e-05	0.07700608	9.601404e-06	0.8836945	0.020131033
a20	0.0021919976	0.00031113427	0.0001180374	0.70762265	0.004718622	0.28302592	0.002011652
a31	0.011252383	0.001748871	0.0015193997	0.6542977	0.018395104	0.2823069	0.03047958
a13	0.0031066234	0.0007773791	0.00034937265	0.43401068	0.0068348846	0.5529113	0.0020097168
a38	0.16772228	0.007425152	0.009106002	0.10886546	0.005871211	0.65236646	0.048643466
a31	0.2077813	0.011473279	0.04468547	0.112282656	0.014839188	0.5432362	0.06570187
a20	0.026667845	0.01635046	0.0099606365	0.24280515	0.19340943	0.48940498	0.021401543
a31	0.22161937	0.068222605	0.06042067	0.061461415	0.08171233	0.40349054	0.10307314
a20	0.014801645	0.0053980816	0.016183076	0.17949636	0.3555669	0.4024665	0.02608738
a33	0.12568973	0.065638475	0.040444322	0.08023181	0.15910627	0.43332842	0.095561
a31	0.03711159	0.037697557	0.09194132	0.10929257	0.09138545	0.48404554	0.14852601
a28	0.033913746	0.015473541	0.021710843	0.30995446	0.14176087	0.42236662	0.054819867
a31	0.20746604	0.4296569	0.041546404	0.017197045	0.044167288	0.14417894	0.11578735
a0	0.058531627	0.030013697	0.058361012	0.16244574	0.33643204	0.29125625	0.062959634
a31	0.187696	0.22370778	0.09158213	0.08468411	0.120398164	0.13599578	0.15593597
a3	0.1225898	0.10572125	0.1128773	0.1413613	0.2174989	0.18444955	0.11550189
a31	0.15370233	0.1525222	0.13103072	0.13096976	0.14515515	0.1437489	0.14287093
a46	0.13817626	0.13459313	0.13759793	0.1423554	0.15757187	0.15114138	0.13856396
a31	0.14319018	0.14331175	0.13799728	0.13933769	0.14846729	0.14595072	0.14174509
a39	0.139314	0.1377214	0.13857077	0.14301421	0.1534895	0.14871223	0.13917787
a35	0.14446214	0.14323367	0.13873723	0.14037007	0.1466063	0.14487037	0.14172028
a31	0.1411056	0.13553116	0.12829752	0.13600855	0.17039278	0.15690285	0.13176154
</S>	0.13556817	0.13393815	0.13369441	0.15271497	0.15757799	0.15164347	0.1348628
