 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.05451903	0.10918707	0.0005321216	0.00037914256	0.022716999	0.0037402117	0.0009903734	0.6313471	0.0034076246	0.17292511	0.0002551448
a6	0.03286437	0.070654936	0.0016329228	7.1849834e-05	0.10506558	0.04180916	0.0069528962	0.2514376	0.019085879	0.39319885	0.07722597
a37	0.0014745684	0.0035477618	6.6102357e-06	3.2304586e-05	0.004341812	0.0013779405	3.011002e-06	0.84329164	0.0021270753	0.1423582	0.0014391097
a24	0.0002799637	0.0037069642	8.453642e-06	1.3747629e-05	0.0007101655	0.0014129349	4.020327e-05	0.3324786	0.00029557256	0.6605997	0.00045364542
a28	1.8609915e-05	0.00014858987	1.0886417e-05	2.230129e-05	0.0007978943	0.0004000606	3.010176e-05	0.0781806	0.00043566665	0.91894066	0.0010146545
a31	0.00017869294	0.00063374895	3.5304234e-05	3.3989912e-05	0.00091541006	0.00043091763	0.00029645555	0.08261642	0.005893556	0.9063304	0.0026351179
a46	0.0001176228	0.00049672805	3.5349927e-05	3.4780707e-05	0.0012375412	0.0004008968	0.00011530289	0.013365896	0.00017949007	0.98388577	0.00013069694
a8	0.0001469704	0.0005163414	0.00010442606	0.00018665467	0.0016485426	0.001096874	4.379918e-05	0.020752659	7.866909e-05	0.9752823	0.0001427026
a31	0.002356548	0.004623352	0.0014149238	0.0023278033	0.010718317	0.009970377	0.001781838	0.12601475	0.0032778003	0.8358662	0.0016481399
a10	0.0013582157	0.0035274385	0.00080380193	0.0012052759	0.11588439	0.01681265	0.0029381334	0.5324689	0.0017361765	0.322277	0.0009880089
a37	0.023659447	0.03304655	0.0066341623	0.019868419	0.20757946	0.013156955	0.0007396402	0.34333086	0.00056458014	0.3464197	0.0050002597
a10	0.016195992	0.01187509	0.0044358573	0.013591598	0.2488045	0.017367728	0.0011722837	0.60481954	0.0007780369	0.07916568	0.0017937059
a17	0.013578143	0.009366305	0.0040530795	0.011499577	0.23270622	0.02139926	0.0018509936	0.6085731	0.0011570128	0.094472006	0.0013443079
a20	0.013515094	0.010154546	0.0043245815	0.011619836	0.22593299	0.024916615	0.0035206107	0.6235979	0.0017399541	0.07949476	0.0011832516
a31	0.010577457	0.008546763	0.0032718126	0.0078082434	0.118081115	0.016811367	0.004389436	0.59878904	0.0039836625	0.22672215	0.0010189615
a20	0.03270706	0.023696158	0.00907444	0.0068474347	0.3246713	0.03950458	0.0076403515	0.35109574	0.017807603	0.18204162	0.0049138344
a31	0.06255982	0.03267783	0.015990507	0.044161227	0.33445027	0.023081249	0.006153958	0.20622055	0.0088257445	0.23727295	0.028605888
a13	0.042736292	0.063355125	0.08494637	0.099926	0.16672157	0.099506624	0.06310054	0.040661123	0.039150212	0.2536006	0.046295535
a10	0.057825476	0.05747394	0.043405	0.05585279	0.19588614	0.041195914	0.038156208	0.15510464	0.040441938	0.23597147	0.07868652
a31	0.06305432	0.069553636	0.06311798	0.06836184	0.1281171	0.06306803	0.05959931	0.088593185	0.06324306	0.24418454	0.089107096
a17	0.06965051	0.07817742	0.08322079	0.085918516	0.094067335	0.08757034	0.07969676	0.06996661	0.082703665	0.19161117	0.077416874
</S>	0.0725464	0.08288141	0.048723	0.058013264	0.106119014	0.045491643	0.045056384	0.19142307	0.043298244	0.21379118	0.09265641
