 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.066583075	0.0013752786	0.040327292	0.7360504	0.06972854	0.06954886	0.01612066	5.137509e-05	1.8271001e-05	0.00019617267
a31	0.25532302	0.008463308	0.029844847	0.062352557	0.079181455	0.22781478	0.33595777	3.935674e-05	1.5647984e-05	0.0010072491
a37	0.022779882	0.00036755484	0.0030396748	0.034780037	0.7076308	0.12189879	0.10844214	0.0001153814	2.0188045e-05	0.0009255383
a21	0.011839853	7.047633e-05	0.005920437	0.21184844	0.45202735	0.26721093	0.05067492	4.9742164e-05	1.0629066e-05	0.0003471705
a31	0.0062379558	0.00037973633	0.002151825	0.133003	0.6482407	0.15215014	0.055910464	0.00050430774	0.0001301288	0.00129179
a7	0.0051239976	9.585732e-05	0.003543778	0.23226297	0.122135855	0.54304105	0.09214404	0.00010842807	7.159157e-05	0.001472492
a29	0.0045546466	0.0021677436	0.004424928	0.05151323	0.8579068	0.0598751	0.013187279	0.0007416139	0.00020235249	0.0054263407
a31	0.004401141	0.0039675958	0.005651505	0.0530091	0.62223715	0.24633044	0.04066281	0.0028537198	0.000584529	0.02030209
a29	0.080542654	0.005298121	0.017135661	0.4716077	0.15455888	0.2035247	0.06638356	0.00015285831	4.1901832e-05	0.00075391406
a31	0.03720313	0.0022481221	0.0049094893	0.094852224	0.7528454	0.052712798	0.04542583	0.002250235	0.000426874	0.0071259076
a41	0.14757586	0.33631137	0.016706076	0.01482581	0.006701189	0.12906107	0.31633025	0.0012115386	0.021766007	0.009510805
a18	0.37944928	0.044593625	0.01998033	0.056830093	0.23285365	0.067387626	0.13474157	0.030526891	0.010041396	0.023595607
a31	0.3484872	0.027705302	0.0070033874	0.116448954	0.25951475	0.05688702	0.12484752	0.045026127	0.0062361457	0.007843677
a37	0.038717996	0.020302756	0.0071785683	0.44841567	0.15389326	0.123557575	0.16495362	0.016915461	0.020406356	0.005658745
a3	0.7587906	0.028806336	0.03031529	0.017063553	0.01752424	0.04980574	0.09135883	0.0045792074	0.00030774716	0.0014483872
a21	0.40207732	0.033117406	0.0271629	0.062799305	0.05467359	0.1847581	0.20522892	0.015962185	0.007047634	0.007172634
a31	0.09572334	0.014151863	0.018185707	0.18569528	0.31628373	0.2877869	0.0734397	0.0077306977	0.00048574223	0.00051712815
a37	0.04742394	0.0021827933	0.029301003	0.17541859	0.04725532	0.24676603	0.4452625	0.0033560863	0.0020446163	0.0009891759
a31	0.2400229	0.13696636	0.052391708	0.09314134	0.12551191	0.16059765	0.17601368	0.011773433	0.0012322381	0.0023487567
a28	0.27756473	0.022325817	0.052406795	0.0914827	0.09377512	0.08697804	0.11638693	0.12027021	0.07015881	0.068650804
a31	0.15078858	0.41478786	0.04588304	0.04177754	0.032035682	0.10317691	0.17315972	0.013326291	0.012216234	0.012848247
a8	0.10957398	0.08082569	0.08049891	0.10269139	0.108123526	0.09797759	0.09975921	0.150509	0.08610844	0.083932325
a31	0.12842809	0.54915655	0.03763118	0.032004215	0.026778953	0.07948892	0.089496315	0.019339694	0.01839622	0.019279864
</S>	0.08277851	0.1498145	0.077463895	0.098248124	0.10374032	0.09790392	0.09270648	0.15151253	0.07432882	0.07150287
