 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	0.037630953	0.023034748	0.04396484	0.012906153	0.008317048	0.018676113	1.691168e-05	0.34459943	0.017376136	0.4864843	0.0069934814
a23	6.20798e-05	4.3467582e-05	0.0004336016	7.317496e-05	1.1820396e-05	0.002046841	2.1036985e-06	0.07152395	0.035359833	0.88698405	0.0034590582
a31	1.8764003e-05	1.7259868e-05	0.00014761579	0.00010756128	0.000121642406	0.12987986	0.00013171571	0.29619032	0.021003542	0.55049795	0.0018837426
a23	0.0018657227	0.0016068188	0.0029100755	0.00087519083	0.0017433556	0.091802835	0.00064641057	0.07146333	0.17440295	0.646974	0.0057093836
a10	0.001399503	0.0021222848	0.0067351973	0.0035992474	0.002400755	0.17504399	0.00062499486	0.45847717	0.09235944	0.23342125	0.023816181
a31	0.0029339658	0.0032511244	0.0044737593	0.00073905534	0.00041279523	0.010333234	0.00012369244	0.52450055	0.057271563	0.32271498	0.07324528
a37	0.0062324726	0.0025497219	0.0033648931	0.0008019124	0.0037020056	0.041096557	0.0034309768	0.54610634	0.02199991	0.34504184	0.0256734
a27	0.007607781	0.006327202	0.002055492	0.0005795802	0.00070221775	0.0018866851	0.00029819642	0.16137996	0.0399228	0.6318426	0.1473975
a31	0.0059871483	0.0041661644	0.0011375027	0.0005677951	0.00058559544	0.0017646623	0.00038584205	0.21404892	0.009625643	0.7140309	0.047699887
a44	0.00049620465	0.001213477	0.0021637757	0.0011187047	0.0018342573	0.022021577	0.0027412947	0.72155064	0.00887461	0.23130924	0.0066762255
a23	0.021524986	0.021839583	0.004748029	0.0018906537	0.002870576	0.0023754106	0.0013750247	0.263199	0.052592564	0.5703229	0.05726124
a37	0.018021407	0.0042678723	0.0010614597	0.0012986722	0.0024017168	0.0036618856	0.0022240558	0.3062367	0.03744598	0.5600124	0.06336788
a38	0.042486075	0.009344103	0.0015107751	0.000852891	0.0013757267	0.002086239	0.0009608242	0.14476529	0.013575863	0.72958004	0.053462163
a46	0.023585837	0.011856578	0.0024136365	0.0014834884	0.0013959674	0.006975106	0.0008507088	0.15739286	0.017537447	0.7540576	0.022450756
a31	0.03414911	0.014659187	0.0043181498	0.0037419684	0.004848807	0.020831639	0.0064987633	0.745222	0.02860399	0.117437854	0.01968856
a28	0.0048248754	0.006392836	0.006905984	0.003008379	0.0056151524	0.07846477	0.017226793	0.55768985	0.030729018	0.2681334	0.021009028
a31	0.13119118	0.005215467	0.0011477475	0.00089017284	0.0022181815	0.0021072521	0.002603519	0.16469523	0.024271378	0.6422434	0.023416435
a14	0.0055376883	0.010328768	0.007206724	0.0031390605	0.0070189247	0.11775643	0.03676251	0.60548335	0.064043276	0.13584933	0.0068739043
a31	0.042719074	0.004297989	0.001666466	0.001471163	0.0023975812	0.0038377123	0.0083201965	0.10335379	0.041929625	0.75521713	0.03478935
a20	0.013241108	0.024658011	0.0076437895	0.0062807593	0.011859692	0.13123427	0.07101734	0.2555391	0.16329184	0.2970136	0.018220559
a31	0.029667908	0.004263363	0.0017898412	0.001917456	0.0026575734	0.00543337	0.012757715	0.049904242	0.04719736	0.8210523	0.02335884
a20	0.020955615	0.02742255	0.0076709604	0.007202133	0.012719038	0.12201302	0.078749396	0.167637	0.20174095	0.32584858	0.028040774
a31	0.03182311	0.006676153	0.0029946633	0.00316406	0.004006492	0.009419708	0.025018666	0.040974747	0.06956602	0.77834684	0.028009556
a20	0.026746795	0.025186457	0.0081672445	0.008267694	0.013338414	0.106629446	0.08744223	0.10399402	0.23260568	0.3507926	0.036829423
a10	0.032251265	0.008804275	0.0044548973	0.004606408	0.005691123	0.014560634	0.039263207	0.03694691	0.09426248	0.72224635	0.036912486
a31	0.013003362	0.0047359704	0.00198937	0.002377336	0.0043371394	0.026531518	0.01897258	0.048108965	0.07041704	0.77345014	0.036076583
a37	0.024089452	0.023654765	0.008954257	0.007528686	0.01445223	0.14991683	0.1243383	0.15977804	0.1902404	0.25596264	0.0410844
a38	0.07355331	0.02341811	0.012609229	0.009142877	0.01171173	0.019471312	0.054958377	0.08519461	0.102841474	0.5157731	0.091325894
</S>	0.059017643	0.018852238	0.008968303	0.008656061	0.010519503	0.038404357	0.07833809	0.033052586	0.15614812	0.5108738	0.07716929
