 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.006408306	0.0045721964	0.6678041	0.21376465	0.07500004	0.00433727	0.024962917	6.475839e-05	0.0030857604
a23	0.0013864897	0.000115288756	0.29902118	0.14748512	0.028955646	0.011014803	0.5049988	8.084586e-05	0.0069417674
a31	1.2357798e-05	5.47293e-06	0.019648109	0.09665794	0.16405536	0.09335441	0.6177215	0.00015001393	0.008394805
a28	0.0040931534	0.0060245898	0.08485096	0.03962136	0.008444344	0.06948308	0.6368651	0.0015988316	0.14901859
a20	4.0211584e-05	5.8882768e-05	0.008589842	0.002436084	0.021318099	0.088168934	0.85753226	0.004870886	0.016984686
a31	0.00014510896	0.0001475533	0.0034032678	0.00651281	0.0027391256	0.022762312	0.9526341	0.0002438636	0.011411794
a8	0.001966893	0.0022292517	0.009569736	0.008175654	0.010896719	0.017098201	0.9103461	0.011388809	0.028328624
a31	0.0007645688	0.000807295	0.007220432	0.031186145	0.015703982	0.012443788	0.89475775	0.0026977733	0.034418244
a20	0.1688074	0.11819052	0.09919294	0.028976098	0.036939133	0.11636524	0.37898898	0.02609054	0.026449155
a31	0.009345356	0.0028132661	0.02597153	0.0513217	0.020647625	0.0036877887	0.8372004	0.011655844	0.03735653
a36	0.2826362	0.07568055	0.108283594	0.027911436	0.03901951	0.15186064	0.25716114	0.04488277	0.012564195
a24	0.039158963	0.00839525	0.08959777	0.12837617	0.07519518	0.015835637	0.4311781	0.048062254	0.16420071
a37	0.093552046	0.013327274	0.22904998	0.155181	0.03901665	0.12281936	0.2853946	0.033026334	0.028632753
a27	0.08939423	0.020891992	0.5519859	0.17311868	0.034616362	0.019797258	0.09155565	0.008838059	0.009801934
a8	0.030740993	0.010992878	0.79231423	0.053928096	0.015379397	0.020908149	0.06404573	0.0027121718	0.008978246
a23	0.016580347	0.0063512735	0.66082805	0.10533879	0.06890882	0.04592058	0.07717607	0.004187136	0.014708879
a31	0.044314843	0.020216327	0.48634332	0.1180754	0.08128294	0.08115545	0.14459628	0.0036536097	0.02036176
a37	0.027441453	0.017072959	0.33276945	0.23382686	0.1036056	0.18272516	0.095330305	0.0040503116	0.003177871
a29	0.16973598	0.097726576	0.60194856	0.08097067	0.028508976	0.0063605118	0.007424949	0.003025673	0.0042980528
a31	0.04784331	0.03627659	0.66782194	0.15309457	0.05857593	0.012324497	0.017159518	0.0033241427	0.0035795018
a13	0.12300818	0.030475795	0.3284239	0.33825848	0.067428514	0.024921536	0.07385606	0.0087094065	0.004918089
a31	0.30427942	0.20066792	0.2600986	0.14280793	0.04197656	0.01265123	0.0101574175	0.011462957	0.0158979
a8	0.12800539	0.078549735	0.18041791	0.1140762	0.09553226	0.09569521	0.118890926	0.10314518	0.08568718
a31	0.24984024	0.15014702	0.20578715	0.10722708	0.06167924	0.053419214	0.05308748	0.06051839	0.058294237
a21	0.10870264	0.1003008	0.13457912	0.104591556	0.102541775	0.10726545	0.12545817	0.11568798	0.100872524
a31	0.17942637	0.15029585	0.14893904	0.09672203	0.082856834	0.08303878	0.0837077	0.088340126	0.0866733
a29	0.10927834	0.10705847	0.11726348	0.105262175	0.104548655	0.1088275	0.12809141	0.116011225	0.1036587
a31	0.17502457	0.16928393	0.14658478	0.09219479	0.08268939	0.08190205	0.08246975	0.08484072	0.08500999
a46	0.11042897	0.10932755	0.11678147	0.104640715	0.10399843	0.10786758	0.12934782	0.11431561	0.1032919
a31	0.13407205	0.13030598	0.12267385	0.10453318	0.10037338	0.10088008	0.10159084	0.10401925	0.101551324
a49	0.11125309	0.1112342	0.11407313	0.104017615	0.10347059	0.107347436	0.13199238	0.11372359	0.102887966
a3	0.15164964	0.15206978	0.13757409	0.098124556	0.09263034	0.09059681	0.09318143	0.093006894	0.091166414
a18	0.17342293	0.17881025	0.16545387	0.088510916	0.078040764	0.07758365	0.07855382	0.08511427	0.07450957
a31	0.1779641	0.17554154	0.1765014	0.10397973	0.0777134	0.07189577	0.06963647	0.08679633	0.059971225
a8	0.09288791	0.08741804	0.13808222	0.079302035	0.077211365	0.091829374	0.24944322	0.10422336	0.07960247
</S>	0.17598335	0.15710399	0.15695213	0.09910777	0.086887	0.07475392	0.09401393	0.076321125	0.0788767
