 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.03660966	0.004688255	0.24306408	0.0006586446	0.66033053	0.014706563	0.023392828	0.00024492078	0.015547052	0.00075747847
a20	0.0062972857	0.0009239755	0.08236301	1.8495579e-05	0.518947	0.024118586	0.039696265	0.0007441527	0.3239195	0.002971653
a31	0.00503994	0.00061121763	0.13601397	4.7631303e-05	0.31555957	0.020558704	0.25601017	0.005893509	0.24564709	0.014618229
a21	0.0056165517	0.002254834	0.737224	2.8865643e-05	0.15358539	0.0012108732	0.010877938	0.007196117	0.07802229	0.0039831437
a31	0.0035630069	0.0035934115	0.11492955	2.0559324e-05	0.04816725	0.0066690273	0.018990872	0.042131744	0.7245909	0.037343606
a13	0.066723436	0.017331848	0.60122466	0.00013925692	0.1323736	0.0054450138	0.01495689	0.0057508447	0.15330474	0.0027496868
a31	0.0057784184	0.0049440423	0.018878879	0.00018408503	0.013751419	0.0068610436	0.011097171	0.013293607	0.8747931	0.050418265
a6	0.08469545	0.02732513	0.54919124	0.00025274215	0.12778671	0.01820475	0.051651478	0.010568073	0.124812014	0.0055125393
a46	0.010147135	0.03266065	0.03460831	0.0022250472	0.039124776	0.021214103	0.18553278	0.031535633	0.63136476	0.011586799
a31	0.027036594	0.06707891	0.021725051	0.00414352	0.028274277	0.03975509	0.30727223	0.066081636	0.41710466	0.021528004
a46	0.009060158	0.014423875	0.05949971	0.00611286	0.04040641	0.018858192	0.14620799	0.049409714	0.62727666	0.028744452
a11	0.124387115	0.19346824	0.10539864	0.0048936144	0.17451052	0.03829132	0.19786969	0.030802054	0.11427158	0.016107269
a37	0.09542297	0.07343081	0.18180627	0.011123545	0.17979091	0.040885486	0.21234033	0.040195074	0.14167562	0.023328952
a18	0.113413654	0.080927655	0.21565071	0.012089198	0.18658225	0.03612377	0.20984861	0.03268117	0.09386098	0.018821994
a46	0.15433277	0.08205914	0.1200778	0.017189132	0.19177043	0.048456416	0.20206143	0.04874987	0.109824225	0.025478765
a31	0.10410598	0.048128843	0.07847813	0.012671986	0.091021635	0.060419105	0.31098703	0.09133241	0.17734079	0.025514152
a20	0.01691185	0.019704303	0.02843021	0.009954012	0.16338688	0.11649223	0.24544968	0.13210273	0.21869859	0.04886946
a35	0.22804333	0.06639788	0.4202615	0.008371371	0.09957859	0.02915004	0.09733171	0.014159134	0.023598513	0.013107953
a6	0.18428007	0.0451084	0.2283785	0.008421593	0.38179803	0.022200411	0.05315925	0.016166091	0.04817116	0.012316494
a13	0.19493687	0.02588957	0.33760893	0.005815104	0.1244015	0.025747966	0.12904443	0.04186887	0.10078178	0.013904975
a28	0.05336643	0.013557383	0.31432194	0.002482393	0.15570559	0.07024304	0.22205667	0.06120175	0.09093528	0.01612952
a31	0.029422618	0.007726672	0.44450766	0.0013450434	0.24126638	0.04077327	0.10467034	0.028907573	0.091879465	0.009500899
a10	0.04154277	0.023159549	0.06143377	0.016958794	0.1274762	0.17389145	0.22637336	0.11519371	0.1448788	0.06909154
a24	0.1040109	0.032154035	0.5424276	0.015083693	0.20544834	0.019892901	0.026133865	0.018205324	0.021456556	0.015186781
a31	0.056257777	0.020624185	0.23264202	0.0133470595	0.19889337	0.03537919	0.13526677	0.09506216	0.1846864	0.027841095
</S>	0.032602787	0.03050907	0.044360727	0.030721534	0.07684102	0.13151498	0.18663761	0.16062246	0.18367468	0.12251508
