 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.0005950917	0.020951387	0.1790965	0.0024407627	0.40721592	0.011838171	0.26124153	0.077941	0.0035509365	0.002450097	0.003154098	0.004238076	0.0025321604	0.00014544475	0.0052095978	0.008601733	0.0037657218	0.0040121106	0.00084551325	1.4807235e-05	0.00015939915
a17	8.192349e-05	0.015091701	0.034054432	8.716079e-05	0.022268021	0.0017680512	0.121777296	0.078166395	0.0065892823	0.002778612	0.0052815885	0.0042299978	0.008898043	2.2451575e-05	0.008592016	0.021948246	0.060287468	0.023808744	0.5790523	0.002232735	0.0029835752
a31	8.151342e-06	9.774098e-05	0.009765807	2.7125375e-06	0.019510036	0.0045307395	0.1785186	0.06313516	0.0022849953	0.00045421754	0.0017728135	0.0017994618	0.0050763823	0.0006251636	0.0058307177	0.09684783	0.31217384	0.0063902778	0.28359136	0.007433821	0.00015010702
a17	7.949337e-05	5.794196e-05	0.00023232042	3.218366e-05	0.00054039847	0.0008148377	0.00066595525	0.00021206745	7.777041e-05	7.6677585e-05	0.00011314514	0.00016494596	0.0037544605	0.0027531425	0.0056327353	0.025008628	0.13060778	0.02705609	0.7591876	0.042706195	0.00022561377
a31	5.0794766e-05	0.00017239348	0.011150928	1.916765e-05	0.0030406227	0.00074502826	0.026780574	0.008663817	0.0015302742	0.0007157184	0.0013150562	0.0016135979	0.011959008	0.00042089203	0.026025446	0.35518545	0.40231052	0.0104776155	0.12642883	0.011049015	0.0003451747
a34	0.00019860352	0.00020391698	0.00024011417	3.8391343e-05	0.00051251013	0.0005568157	0.0005923918	0.00024122758	0.00020715763	0.00021785429	0.00033811218	0.00026658256	0.002010829	0.0023494898	0.0030495056	0.012415189	0.08124868	0.008752388	0.8716046	0.014849821	0.00010562399
a1	0.00021044542	0.00038967992	0.00039786354	1.2421498e-05	0.00017863473	0.00019595663	0.002579298	0.0010441343	0.00047554472	0.0006183117	0.00088681513	0.00078815984	0.004641989	0.0005794423	0.011231818	0.041798282	0.22087348	0.009984409	0.667046	0.035466403	0.0006009099
a35	4.5666922e-05	0.0004963652	0.0018574789	3.7470236e-05	0.00514311	0.003797601	0.031865288	0.027359115	0.004501154	0.0025679548	0.017486995	0.029424025	0.06526981	0.00032000287	0.06311233	0.23177755	0.31968123	0.043149482	0.14492148	0.0015160504	0.0056698606
a31	8.6403714e-05	0.000873845	0.006877749	8.212064e-05	0.006694623	0.009167716	0.027563823	0.021780495	0.004123941	0.0024734903	0.012370555	0.029138982	0.081624836	0.0010669032	0.07068578	0.1819052	0.1510319	0.030495318	0.35173163	0.0019547234	0.008269927
a20	7.974166e-05	0.0007229875	0.004374488	4.6115383e-05	0.004584881	0.0055166995	0.016955646	0.0075476654	0.0027927721	0.0028034353	0.0074935155	0.0070150048	0.021308485	0.00068579253	0.023877602	0.099574395	0.11313255	0.010821991	0.6535468	0.01666461	0.00045486583
a17	0.00055321434	0.0012923082	0.0013205947	0.00014856995	0.0042696227	0.0029876793	0.019620935	0.0065602423	0.0020624446	0.0019507746	0.0060472246	0.0095779365	0.029655533	0.0038221988	0.02829174	0.07480876	0.12277238	0.019794675	0.6388922	0.021543428	0.0040274984
a20	0.00032881694	0.0023507387	0.0013479353	0.00020247509	0.0032341578	0.002089172	0.020946342	0.013120534	0.0050924835	0.0049681016	0.016707227	0.027812187	0.04456854	0.0023547192	0.028794363	0.052914694	0.07808791	0.031661276	0.65321785	0.0053096083	0.0048909527
a8	0.00014561927	0.0018067176	0.0013200956	0.00027255563	0.0077340477	0.002808994	0.024883911	0.022733688	0.0044565895	0.0037007502	0.014792152	0.029458633	0.03134926	0.0015658295	0.017007718	0.035884272	0.06047379	0.041178625	0.6841618	0.0030406606	0.0112243015
a31	0.0004267679	0.0043970933	0.012145005	0.00067694706	0.029703746	0.012286825	0.061190672	0.10483229	0.0139473	0.009364441	0.05234026	0.1348542	0.06674592	0.0027227683	0.042874143	0.19161968	0.09150531	0.02825769	0.13583782	0.00095785805	0.0033132362
a24	8.8930836e-05	0.0013332968	0.0062801717	0.0005531199	0.030140396	0.060179908	0.026694695	0.031426676	0.0058480026	0.0068306043	0.033587717	0.03990222	0.03305302	0.001860993	0.025737656	0.20004806	0.1747575	0.04862566	0.26706874	0.0051371804	0.00084547396
a31	0.00033507057	0.002080429	0.0009475467	0.0005335183	0.0096125575	0.0043754843	0.063883446	0.03557832	0.011255454	0.010829828	0.033926576	0.06931338	0.08082174	0.0042440244	0.06341911	0.06611675	0.07363684	0.04809852	0.4104171	0.0025359127	0.008038401
a13	0.00010505854	0.0007225283	0.0021070554	7.4733376e-05	0.0019903572	0.008422349	0.006111343	0.009836052	0.0035960993	0.0034672313	0.021104893	0.0298357	0.043273263	0.0013322615	0.043098267	0.26969036	0.2928243	0.034756847	0.2222511	0.005014996	0.00038526297
a20	0.0011086151	0.007304994	0.00086424506	0.00071662024	0.005607579	0.0039844243	0.04828753	0.043198656	0.034760736	0.03795807	0.10818308	0.10487092	0.08918621	0.0018932222	0.045173697	0.061239854	0.03343754	0.013139152	0.34661973	0.004316678	0.008148462
a33	0.00045057497	0.0058739134	0.0009062702	0.0005222006	0.001597641	0.0038472866	0.013303557	0.033098686	0.024772044	0.030113481	0.08440486	0.07336808	0.041218847	0.0030624373	0.022855338	0.05320795	0.066676155	0.06609155	0.47271696	0.0008508868	0.0010612543
a20	0.00089188386	0.015433455	0.002960465	0.0006847636	0.0054188445	0.0035985208	0.03693226	0.12621966	0.03648507	0.0429381	0.16420862	0.18161665	0.06215862	0.0013474791	0.03505423	0.1106837	0.099110916	0.022317136	0.04851178	0.0009923632	0.0024355056
