 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.98216516	0.004614422	0.0030525383	0.009637941	1.8271925e-05	0.0005116183
a31	0.99343586	9.407436e-05	0.0014787377	0.0033599695	2.7135707e-06	0.0016285991
a24	0.8269103	0.0029496176	0.022234153	0.14558288	0.0001534012	0.0021696684
a37	0.15476951	0.0010027132	0.02137074	0.79674494	0.00046496483	0.025647162
a14	0.60648096	0.004986298	0.009087324	0.35909286	0.0012121089	0.019140447
a29	0.15819636	0.002054415	0.008854935	0.71626544	0.002297561	0.11233131
a0	0.7000184	0.03506072	0.02191503	0.07926908	0.014379767	0.14935698
a29	0.4511132	0.031924028	0.043216407	0.35831967	0.00820415	0.1072226
a20	0.38879243	0.016246201	0.018436838	0.52710134	0.0047219614	0.044701245
a31	0.8040037	0.003177145	0.011666271	0.12928534	0.0007278635	0.05113964
a24	0.9973688	0.000311666	0.00044649883	0.0014319392	1.9668258e-05	0.00042152242
a46	0.91638637	0.02357408	0.014697368	0.0074722692	0.002126749	0.035743214
a31	0.8222888	0.033978485	0.028140556	0.07052803	0.0060103787	0.039053723
a0	0.96466684	0.003052706	0.0054682363	0.023147682	0.00042068542	0.0032438417
a20	0.8474833	0.015547606	0.035431486	0.012305374	0.012481217	0.07675106
a31	0.7792415	0.04430499	0.07570497	0.03471918	0.017596487	0.04843293
a46	0.9604998	0.0028795667	0.008149763	0.023087902	0.0015472281	0.0038356583
</S>	0.88097984	0.018106759	0.028024005	0.01736683	0.016828096	0.03869445
