 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.019444121	0.4844728	0.018815422	6.5487424e-05	6.8767126e-06	0.038458902	0.2136019	0.03135346	0.19162971	0.0021512646
a20	0.00021230402	0.08337639	0.0004980707	4.3313793e-07	5.7107968e-08	0.0038098444	0.09072518	0.0153669305	0.80485064	0.0011602178
a31	0.00014569602	0.01156902	8.330091e-05	2.532515e-07	8.121511e-07	0.0118163405	0.18755661	0.017299877	0.7690261	0.002502025
a28	0.00018314699	0.0026431985	3.850798e-05	3.6261494e-07	7.650865e-06	0.002685605	0.11319932	0.0010511902	0.87993807	0.00025293886
a37	8.8683584e-05	0.0015928184	7.588505e-05	5.6363597e-06	2.3556386e-05	0.003926321	0.17158893	0.00094593974	0.82146674	0.00028559583
a24	0.0011925324	0.012213464	0.0004508113	0.00031426203	0.00021519294	0.03128839	0.16385177	0.0033950869	0.7861802	0.00089828955
a31	0.006011724	0.044087205	0.0022210332	0.0012644752	0.00045254125	0.08247868	0.102848284	0.020588677	0.7377374	0.0023099587
a20	0.00016697876	0.016394177	0.00041552968	0.00035852919	0.0005347406	0.041858688	0.56217146	0.005696583	0.37160227	0.0008010656
a1	0.025147593	0.16325396	0.0012403543	0.0029941942	0.001889335	0.0509349	0.19132479	0.026374966	0.5318551	0.004984782
a31	0.012552836	0.10650586	0.0023372376	0.0050600595	0.002495125	0.08523718	0.103957005	0.028025702	0.6478902	0.005938787
a28	0.00024042721	0.0086905155	0.0019032377	0.0028046814	0.0063458206	0.06312985	0.19590159	0.012089417	0.70754206	0.0013524116
a24	0.013096497	0.17860115	0.0006522076	0.001068126	0.0004770813	0.014332764	0.116776586	0.032172747	0.6376266	0.005196283
a28	0.023984011	0.15413533	0.0010846201	0.0017061795	0.0014981632	0.04540103	0.06812636	0.015383715	0.68544555	0.0032350265
a24	0.020764144	0.05348439	0.002246178	0.0018317829	0.0009125048	0.042130142	0.099811286	0.021222543	0.75398624	0.0036107958
a46	0.019948378	0.045183424	0.0037661334	0.0021075665	0.0009762153	0.053787515	0.14615142	0.035471663	0.68709344	0.005514299
a14	0.010448095	0.06123039	0.015930729	0.0019924566	0.001481897	0.28245333	0.48033115	0.018236665	0.11613801	0.011757208
a31	0.009148993	0.03700255	0.0042574494	0.0006605751	0.0005604325	0.1606716	0.6307242	0.016813574	0.13536635	0.0047942484
a11	0.013515277	0.03489178	0.025797533	0.0032555	0.00820895	0.1885364	0.3442326	0.04844826	0.3273542	0.005759513
a31	0.0817209	0.44545418	0.0055682487	0.006080684	0.0018282353	0.09132228	0.1304182	0.016057245	0.1971573	0.024392702
a47	0.0531985	0.05450564	0.030422164	0.016661387	0.03629449	0.1855295	0.12970093	0.100152686	0.37179613	0.021738587
a31	0.0071531557	0.0850111	0.0062216544	0.0014696049	0.0004862828	0.12663475	0.12181866	0.0063710464	0.63500863	0.009825132
a24	0.03783531	0.06176412	0.024022378	0.00849988	0.022153575	0.14365672	0.12385258	0.0905395	0.46462375	0.023052137
