 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.069861084	0.4274446	0.010329949	0.32363486	0.00014532899	0.00068062346	0.09177966	0.07558998	0.0005339239
a1	0.0010530086	0.024767615	0.00011445227	0.021292375	6.535253e-05	0.00034464497	0.5334355	0.41835707	0.000569917
a20	3.6905614e-05	0.0030222887	1.9658157e-05	0.0141853215	0.0003285319	0.015733607	0.77162576	0.19478483	0.00026305058
a31	0.0001348775	0.0027301589	3.6534035e-05	0.04212333	0.00058362045	0.042837955	0.6662241	0.24297954	0.0023498067
a13	0.0006263348	0.0006490706	8.6307755e-06	0.03237584	0.0042016935	0.17259479	0.6701011	0.11745631	0.0019862545
a17	0.0008356946	0.00073712494	1.2009903e-05	0.3123309	0.0002862339	0.0067470754	0.6305662	0.037516244	0.010968554
a29	0.00079272955	0.0012583802	3.256607e-05	0.6400601	0.0005037411	0.0028054372	0.2458824	0.10075304	0.007911579
a18	0.003532177	0.00956573	7.109006e-05	0.49916562	0.00026587542	0.0008535092	0.33563906	0.13693255	0.013974417
a31	0.0043773735	0.021468032	0.00037591608	0.17718714	0.0013066878	0.0032702247	0.37560335	0.4083063	0.008105018
a13	0.00019010661	0.0008750769	0.00044560828	0.36665836	0.0021395218	0.012468823	0.22384992	0.39204726	0.0013253399
a18	0.034185424	0.0149704395	7.6322256e-05	0.7674545	0.0024335077	0.0031721827	0.06554385	0.10604078	0.006122986
a31	0.019066941	0.013864195	0.0004383361	0.43796402	0.0074827014	0.014103147	0.13972636	0.36272258	0.0046317102
a3	0.000974364	0.002555724	0.000244291	0.19424178	0.017374862	0.08128851	0.30043492	0.3976135	0.0052719903
a31	0.05503779	0.11418585	0.0016406586	0.20853275	0.034389697	0.050580416	0.11954199	0.37864077	0.03745017
a46	0.0043253815	0.008845431	0.0020381485	0.17573391	0.040104374	0.06115644	0.21573752	0.47881997	0.013238811
a31	0.047805984	0.12999655	0.0034475299	0.12064461	0.048204552	0.07147152	0.15148634	0.39237294	0.034570005
a20	0.013019236	0.015364201	0.006066176	0.13017635	0.064941354	0.09257064	0.18088612	0.475735	0.021240909
a17	0.056227896	0.1504801	0.007197335	0.12636915	0.04409848	0.068624124	0.1340836	0.3720588	0.040860463
a20	0.037387956	0.07002651	0.018678537	0.090690896	0.063601844	0.10528357	0.12994365	0.44395337	0.04043361
a31	0.049634032	0.05967694	0.013594784	0.066293836	0.06671763	0.10392658	0.13047123	0.474718	0.03496689
a8	0.04224599	0.024831112	0.0112132635	0.1703514	0.09586993	0.23529509	0.20167376	0.17316166	0.045357753
a31	0.084657826	0.07536221	0.012805143	0.18282558	0.07902013	0.097548686	0.1586082	0.26888564	0.04028658
a1	0.06047606	0.03140735	0.01067125	0.21229349	0.08874501	0.22736421	0.19449875	0.13435505	0.040188853
a46	0.15362924	0.15081808	0.038372163	0.21258962	0.05727259	0.079392366	0.08826402	0.16149323	0.05816873
a31	0.064871825	0.0663571	0.049572784	0.078316204	0.121381596	0.17570168	0.14217687	0.24018984	0.06143218
a17	0.053114444	0.037308864	0.03131455	0.08015218	0.15549244	0.18876934	0.17342466	0.19509001	0.08533343
a23	0.18338531	0.17457227	0.058003183	0.1161644	0.065902084	0.07305445	0.0913212	0.15673558	0.08086159
a8	0.12656675	0.103807494	0.07054686	0.095727205	0.10203839	0.14346665	0.115441516	0.16094403	0.081461094
a31	0.04010848	0.04045599	0.030966045	0.051094998	0.14243415	0.18748845	0.16653717	0.2953285	0.04558621
a8	0.055486646	0.03413898	0.02410946	0.1884282	0.119711325	0.21882801	0.1429733	0.13939287	0.07693117
a23	0.1427641	0.11314333	0.034333188	0.14376202	0.08887551	0.08495771	0.14532895	0.17046978	0.07636542
a8	0.037317064	0.02667818	0.017576536	0.034028873	0.17752434	0.2353405	0.19733743	0.23086798	0.043329027
a23	0.055296708	0.041907825	0.02919208	0.049207762	0.15882854	0.19439213	0.17733075	0.24563473	0.048209447
a8	0.0399778	0.028153365	0.01770286	0.04651281	0.17127466	0.21919873	0.19594935	0.240178	0.041052345
a31	0.03563365	0.023867968	0.01694109	0.090404496	0.15431231	0.24360366	0.18188947	0.2021773	0.05117005
a28	0.032506734	0.038496397	0.021036236	0.52236176	0.060873885	0.11497615	0.10618047	0.07981322	0.023755098
a24	0.14741538	0.110390596	0.049276453	0.21924865	0.04269755	0.048147913	0.13442795	0.16184917	0.08654639
a8	0.11993528	0.043264747	0.017673861	0.33851054	0.06308553	0.09019873	0.15901168	0.13223895	0.03608061
a31	0.020077573	0.007686437	0.010210394	0.47020206	0.062500246	0.1297035	0.16712038	0.1100094	0.022490015
a20	0.039823417	0.049915537	0.016637411	0.62117285	0.034275252	0.08312449	0.09009406	0.04792239	0.01703462
a31	0.13241875	0.086658835	0.062092487	0.40533856	0.030821608	0.042098425	0.08551032	0.08419994	0.07086108
a17	0.06964594	0.044130128	0.035794392	0.13640864	0.14450034	0.14542381	0.1656376	0.15096916	0.107489884
</S>	0.20096344	0.17168704	0.0648344	0.16091846	0.06307189	0.07019831	0.08400692	0.09775084	0.08656867
