 	il	muro	vuole	uno	specchio	</S>
a46	0.6021086	0.12557425	0.2607261	0.003470112	0.0010070783	0.0071138074
a31	0.85290253	0.0988057	0.028413901	0.00010425243	4.83233e-06	0.019768747
a24	0.35715196	0.5096205	0.13241728	0.00019029954	6.197368e-06	0.000613785
a37	0.6373339	0.17389987	0.18406908	0.0016409679	3.399558e-05	0.0030221478
a18	0.18710256	0.64451456	0.16341262	0.004044871	9.6133714e-05	0.00082921813
a20	0.11991605	0.438582	0.3411896	0.095394015	0.0020866226	0.0028317722
a41	0.2389353	0.4868663	0.20597363	0.06227916	0.00432348	0.0016221696
a31	0.1794556	0.24400243	0.3461585	0.15742086	0.06100282	0.0119597865
a11	0.6012878	0.24391425	0.10379403	0.01983316	0.012567734	0.01860299
a31	0.31085545	0.15449278	0.06576173	0.053596795	0.21321681	0.20207648
</S>	0.76115024	0.046288367	0.042849034	0.04934594	0.035406683	0.06495966
