 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.076056875	0.00042190801	1.0942975e-05	0.006924225	0.00016940254	0.102510214	0.18516576	0.08485179	0.5408373	0.0030516067
a31	0.005997378	1.6054366e-07	4.687784e-08	0.00011517022	2.2473644e-06	0.064818084	0.029127471	0.19422732	0.6154574	0.09025473
a3	0.000448004	1.2055202e-07	3.958335e-09	4.9890978e-06	1.5182194e-07	0.006694334	0.314089	0.37178174	0.30478978	0.0021917913
a20	9.593544e-06	1.3785893e-07	2.4329696e-08	3.1831976e-05	2.0975729e-06	0.0071757697	0.5095981	0.39086103	0.09218143	0.0001400949
a31	0.00019047418	4.26003e-06	1.1018665e-07	8.4738065e-05	3.7851603e-06	0.0038731	0.041615967	0.09311322	0.8600612	0.0010531481
a24	0.00011987624	1.718574e-05	3.7137997e-06	0.00017031076	1.2506337e-05	0.035606176	0.6201461	0.21659276	0.12468647	0.002644961
a31	0.004807569	0.00026088004	1.7281245e-05	0.0001807507	9.8520895e-06	0.008829761	0.008017484	0.20996647	0.69349957	0.07441035
a17	0.0012038536	0.0002837324	0.00011100328	0.0016085162	0.0002501989	0.06606055	0.36817095	0.50424796	0.054620814	0.003442439
a31	0.05462194	0.0034036082	0.000533714	0.0013844148	0.00047007945	0.01782831	0.078904495	0.24490117	0.47568122	0.12227108
a17	0.001572473	0.00095964875	0.00061791705	0.0023934385	0.0014519522	0.047638994	0.26780936	0.6305874	0.042717002	0.0042518154
a20	0.10870385	0.0054685464	0.0013345972	0.0027115524	0.0012535121	0.01742693	0.052247696	0.21227463	0.49492007	0.10365872
a41	0.09429844	0.007920814	0.0045181476	0.0077696415	0.0049950895	0.048245814	0.073562995	0.34239426	0.35898647	0.05730827
a31	0.14417969	0.0100828735	0.00394557	0.006319279	0.0031300394	0.040834818	0.01791023	0.1589522	0.4657021	0.14894319
a17	0.0016222851	0.0064695645	0.0032940009	0.007894019	0.005557697	0.08180705	0.13840578	0.44419235	0.30334368	0.007413573
a31	0.08095431	0.0042523737	0.000893717	0.0011867698	0.0005333369	0.0140590025	0.007197134	0.057363104	0.6506675	0.18289277
a24	0.0021464245	0.008273417	0.003556503	0.0066943513	0.0061569125	0.0741896	0.120455794	0.26156953	0.51118594	0.0057715196
a31	0.06970737	0.0040031197	0.0005720497	0.0008221854	0.00029561762	0.010093976	0.0058857314	0.038127776	0.7507039	0.11978836
a32	0.0032841212	0.009090478	0.003026034	0.0049031544	0.004982264	0.051543158	0.08607203	0.134544	0.6969706	0.0055841454
a31	0.0017368904	0.00019480874	0.00027541796	0.0008523507	0.00048381867	0.012472244	0.01619902	0.08669427	0.80151594	0.07957526
a20	0.0076905815	0.008735705	0.0036379462	0.0040612137	0.0056975447	0.018847955	0.07113898	0.20786515	0.6637592	0.008565704
a31	0.037184026	0.005609049	0.004265382	0.006198789	0.005642829	0.017900307	0.035950363	0.24724011	0.5603919	0.079617254
a46	0.017484486	0.0076709427	0.007019932	0.0071213255	0.008623472	0.011690981	0.055987474	0.1367196	0.73150975	0.01617205
a33	0.032994848	0.016780403	0.007409804	0.008007638	0.007270249	0.011754974	0.016177757	0.061195955	0.7247547	0.11365362
</S>	0.006935072	0.00791856	0.006185718	0.0051332237	0.008185395	0.012274148	0.039754722	0.061728623	0.8274643	0.024420302
