 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.29815653	0.4346254	0.046983384	9.502818e-05	0.09701589	0.0019845392	0.048134893	0.0067589195	0.010334528	0.051759217	0.004151676
a37	0.017060153	0.02839532	0.0023389573	1.4757871e-06	0.0025978354	1.6723761e-05	0.0010567677	0.13232602	0.09842028	0.71521604	0.0025703982
a31	0.0004618777	0.0007911262	7.272467e-05	6.8444197e-06	0.0004284996	6.544012e-05	0.0071477043	0.24911022	0.15645874	0.5757227	0.009734101
a20	0.00085524167	0.0004214841	0.00020143494	3.139037e-05	0.0003363346	0.00022566324	0.00097285403	0.19384152	0.27720302	0.5229067	0.0030042843
a31	0.0003891936	0.00024788963	9.0515416e-05	5.4868968e-05	0.0012767793	0.00029543485	0.002011638	0.14902298	0.09921589	0.7414475	0.0059473375
a20	0.004471558	0.00070104474	0.00024331702	0.00035729317	0.0005816983	0.001000853	0.0016708475	0.06198451	0.20856424	0.71035576	0.010068925
a31	0.003088207	0.0011906542	0.00030158446	0.0008933855	0.0025196152	0.0013751922	0.002078404	0.06308534	0.09836619	0.7725442	0.054557238
a11	0.0021364402	0.0006560484	0.00019381542	0.0010676885	0.0006171509	0.0016645802	0.0020259893	0.026790576	0.0929378	0.85175365	0.020156296
a31	0.004252446	0.0070835645	0.00060949585	0.0030338257	0.0037829955	0.0035278194	0.0040263	0.03944025	0.07160137	0.77826464	0.084377326
a20	0.0016914089	0.00169709	0.00032163595	0.0026646547	0.001303595	0.0034695233	0.0036956207	0.023718176	0.042506836	0.8954161	0.02351534
a31	0.005256644	0.012161122	0.001051052	0.005538626	0.0043429253	0.0063030235	0.0066909553	0.031644925	0.047503863	0.8149997	0.06450709
a29	0.00174064	0.004421644	0.00070151244	0.006346882	0.002526766	0.0078047584	0.007848236	0.04409159	0.055457965	0.8423466	0.026713321
a46	0.030099591	0.06667739	0.003755297	0.018396081	0.011485895	0.022070833	0.0220629	0.097211555	0.09605885	0.5865482	0.04563337
a18	0.04079039	0.077788115	0.00882925	0.048731975	0.035476636	0.056653563	0.055507366	0.18794973	0.15656228	0.2845116	0.04719915
a31	0.04132464	0.050369438	0.011383487	0.059689537	0.05048341	0.0692739	0.06700255	0.21520175	0.1765506	0.2080205	0.05070024
a28	0.017464215	0.041557945	0.0076247575	0.029651646	0.012354681	0.03719316	0.0355795	0.29649794	0.24537821	0.23898828	0.03770965
a20	0.2584124	0.17407432	0.015999915	0.029743962	0.033411305	0.03686259	0.03444528	0.16492629	0.103093825	0.11686853	0.032161627
a41	0.1395016	0.10981983	0.022847014	0.043223448	0.03097262	0.052661587	0.04815743	0.20918396	0.13972954	0.16392986	0.039973058
a28	0.217577	0.066064216	0.017303346	0.036150526	0.029580198	0.04554244	0.04196439	0.17481811	0.12932453	0.20277883	0.038896456
a8	0.27803707	0.10270619	0.013384871	0.013861106	0.03228504	0.018706987	0.020721463	0.14071842	0.09684754	0.25252074	0.030210571
a23	0.16916136	0.035475314	0.009680314	0.028044594	0.046680633	0.03600278	0.036627315	0.21908285	0.19187772	0.1914783	0.035888813
a31	0.11581247	0.044582903	0.009944138	0.042540696	0.05035731	0.05446834	0.051151637	0.24375832	0.2071921	0.1373419	0.04285027
a39	0.06462598	0.055791944	0.015301053	0.019015519	0.013716861	0.02406351	0.032854244	0.33673733	0.23186974	0.16108455	0.044939153
a20	0.36991888	0.14545217	0.042204563	0.018748997	0.11596846	0.029635545	0.026036639	0.06817681	0.039670587	0.07584616	0.06834124
a39	0.28638414	0.12968273	0.034520462	0.014935583	0.03464496	0.017800955	0.021952083	0.24612512	0.09686873	0.09157761	0.02550764
a8	0.11539373	0.064530134	0.0068856524	0.0036604493	0.0131857125	0.0054779383	0.009117672	0.22159842	0.14109908	0.37647578	0.04257543
a31	0.076501355	0.03086071	0.005480839	0.0026638543	0.013500484	0.0037716418	0.007846987	0.2576003	0.14003256	0.4358334	0.02590784
a28	0.1365495	0.10101479	0.034452792	0.019198027	0.025408765	0.020578785	0.032021485	0.30553612	0.14374188	0.105040476	0.076457426
a20	0.27209762	0.16286862	0.07449284	0.03263912	0.096351914	0.040982183	0.038117245	0.044013068	0.03939268	0.08346296	0.11558173
a8	0.19810715	0.08158224	0.026902968	0.009603423	0.021930357	0.010393326	0.013731182	0.34464678	0.104653224	0.13966064	0.048788723
a23	0.07905881	0.024198398	0.031850964	0.017138805	0.025099965	0.018063765	0.025326373	0.32005143	0.14687957	0.21697769	0.09535422
a8	0.06917394	0.055572063	0.06543358	0.027322723	0.047092967	0.027863957	0.053074133	0.2225585	0.13788234	0.15237677	0.14164904
</S>	0.090280205	0.07799708	0.07834081	0.028691413	0.05474132	0.02924514	0.061813906	0.15549502	0.12918903	0.13468052	0.15952563
