 	avete	cucinato	le	verdure	</S>
a39	0.6762556	6.275288e-05	0.3156941	0.007244502	0.0007431422
a31	0.93497574	0.00026897487	0.041244958	0.018294433	0.0052158926
a35	0.36584204	1.1284998e-05	0.61923474	0.013217504	0.0016943739
a31	0.43367982	0.000117238356	0.33027986	0.1514862	0.084436804
a20	0.1180472	0.0008844556	0.08367627	0.76679957	0.030592507
a31	0.71508193	0.00038967896	0.0341372	0.12717399	0.12321724
a20	0.43480778	0.0031684958	0.015920466	0.31771043	0.22839282
a39	0.55065304	0.0030059388	0.028762622	0.091071986	0.32650638
a28	0.48994493	0.013438972	0.051695697	0.14098065	0.30393967
a31	0.19372573	0.17230259	0.06217634	0.115482725	0.45631266
</S>	0.6431965	0.019361231	0.1453998	0.13375913	0.05828326
