 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.059690267	0.84982204	0.027184956	0.023785211	0.034231175	8.166573e-05	4.9401074e-06	0.0038576915	0.00055059145	0.0007913963
a28	0.03423356	0.893066	0.010837111	0.0038801432	0.027752424	3.641763e-05	2.4803905e-06	0.016178198	0.011124353	0.0028892884
a31	0.00028291144	0.013292174	0.000175656	0.0018178048	0.9399867	0.0019999219	7.1916484e-06	0.039517406	0.00064968807	0.0022705111
a17	0.003198923	0.015531384	0.0023063929	0.010816054	0.90115744	0.0030881967	1.3291462e-05	0.04836273	0.0064898618	0.009035674
a31	0.002020727	0.027026936	0.005217822	0.026405655	0.5738067	0.0028719173	0.00010189747	0.29434156	0.020135911	0.04807095
a20	0.060622092	0.07920925	0.014127598	0.008820882	0.76205343	0.003104745	7.658126e-05	0.06428413	0.0037719018	0.0039293566
a31	0.06656457	0.1463802	0.011755183	0.031267468	0.2806491	0.010688518	0.0029819843	0.32131454	0.0790094	0.04938902
a20	0.18176357	0.21764043	0.011633948	0.014535407	0.4333683	0.0407572	0.0025999157	0.072444804	0.01030237	0.014953992
a35	0.1947689	0.46095625	0.04556798	0.021374937	0.0885426	0.035377286	0.01613371	0.09213205	0.026068838	0.019077428
a36	0.049036242	0.71083486	0.015053943	0.010931952	0.07699556	0.033515412	0.019536767	0.046511754	0.020032234	0.017551167
a31	0.045112047	0.45813566	0.014528424	0.01658369	0.18257317	0.055176817	0.043077465	0.10413793	0.042605538	0.038069174
a20	0.052363582	0.34646475	0.014907553	0.015978515	0.361322	0.087991655	0.025512295	0.04848845	0.033275574	0.013695643
a17	0.07143905	0.84304076	0.019475445	0.0071953638	0.020364817	0.007758208	0.004357833	0.014642832	0.0041110786	0.0076146186
a28	0.060118224	0.7973175	0.020282404	0.011685423	0.04935567	0.010364614	0.0065241694	0.026565416	0.0086816745	0.009104887
a31	0.05453685	0.39372462	0.024237582	0.03349477	0.35810116	0.016506447	0.007279101	0.07242964	0.022060573	0.01762923
a24	0.1611905	0.28237063	0.027504005	0.017041313	0.36163297	0.04921863	0.018841889	0.04161386	0.025321957	0.015264214
a31	0.12137905	0.3388693	0.05114225	0.043373447	0.22838531	0.042071875	0.024540752	0.08592818	0.023803344	0.040506456
a15	0.11692514	0.49494138	0.05442655	0.043853287	0.067126594	0.047003176	0.043401856	0.044920772	0.04389203	0.04350915
a31	0.1770668	0.22313093	0.14948262	0.09613055	0.0901184	0.056292452	0.04360485	0.06748623	0.042346988	0.05434024
a46	0.15863428	0.28706992	0.093193606	0.06588587	0.07170604	0.06573963	0.0643065	0.06485989	0.064394504	0.0642098
a41	0.17955744	0.2703604	0.10298743	0.064435534	0.065667264	0.063284464	0.062544376	0.064306125	0.062475998	0.06438093
</S>	0.19121347	0.22560103	0.13812181	0.063510925	0.082806215	0.06553898	0.058389936	0.06009063	0.05752812	0.05719885
