 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.015511774	0.16420342	0.25745022	0.2792225	0.2769106	0.0007083359	0.00045829965	0.0009074809	0.004573607	5.376495e-05
a24	0.011658328	0.16371503	0.35884982	0.2052401	0.21521527	0.0010745564	0.003304311	0.0053143697	0.035621364	6.864645e-06
a16	0.001643234	0.0128367385	0.27867937	0.17946136	0.47709897	0.0018085628	0.020261193	0.0046552233	0.020494547	0.0030608939
a28	0.00031454203	0.0034224456	0.08786128	0.244324	0.61946255	0.0022586267	0.003537483	0.0005041829	0.034457836	0.0038571737
a31	0.00039847297	0.0062820506	0.12803648	0.28208098	0.5779759	0.0004333773	0.0010582041	0.00021418715	0.002228999	0.0012913344
a37	0.04361744	0.016820464	0.16167973	0.35818094	0.3652012	0.0012188561	0.0021338759	0.0030645079	0.04164193	0.0064410926
a24	0.0014546941	0.020755878	0.19733085	0.39705613	0.37251875	0.00078804547	0.0017325399	0.00036442987	0.0071550235	0.00084367295
a46	0.0016611693	0.008551942	0.23471908	0.27345228	0.47520444	0.0014144286	0.0011844238	0.0011817701	0.0009725092	0.0016578925
a31	0.0064197904	0.03304368	0.43490624	0.20279402	0.3174588	0.001276889	0.0016428982	0.0014212866	0.00036013804	0.0006762036
a10	0.00042636975	0.0018898628	0.11955168	0.21958624	0.6554751	0.0003988742	0.00082722225	0.00057709997	0.001152577	0.0001149868
a11	0.01376886	0.01751643	0.2788101	0.31189644	0.368387	0.0007338291	0.0026298487	0.005209539	0.0008194899	0.00022845491
a31	0.04547001	0.028590368	0.2379231	0.26348343	0.3804309	0.0016340329	0.0067319027	0.03118448	0.0037763708	0.00077542453
a0	0.02555785	0.04926515	0.084851265	0.34001318	0.47046563	0.0031144698	0.0019609174	0.007935455	0.01280905	0.0040270425
a31	0.06994982	0.06993538	0.2738665	0.22910054	0.2722169	0.0050466494	0.016101958	0.06059616	0.00188648	0.001299619
a39	0.0704051	0.08920832	0.10923905	0.2397406	0.36976033	0.013766434	0.008425612	0.016604349	0.06295239	0.019897835
a29	0.12706634	0.06487872	0.2581694	0.15737866	0.25356898	0.0117720915	0.03226053	0.08815061	0.0036764848	0.0030781347
a41	0.12693672	0.05789929	0.21470445	0.1556984	0.29349977	0.011876281	0.033329494	0.09064719	0.010341265	0.005067165
a35	0.17147304	0.029877676	0.25837576	0.10360737	0.2631462	0.02651136	0.0743165	0.048644897	0.019357799	0.004689406
a20	0.022921404	0.008775225	0.4123482	0.13738556	0.37738407	0.017765163	0.014017931	0.0066769035	0.0015040968	0.0012215177
a31	0.017787885	0.04530386	0.4423467	0.14684492	0.31832504	0.01017491	0.009249734	0.008637844	0.00085292605	0.0004761429
a37	0.04641952	0.013439692	0.22667405	0.23716511	0.3991385	0.011478154	0.023419207	0.027664568	0.011038144	0.0035630744
a2	0.2597852	0.034907877	0.29109335	0.1234547	0.1630876	0.028460987	0.05983573	0.029212696	0.0046711382	0.005490704
a20	0.023671059	0.0044082836	0.33967522	0.16060574	0.41420367	0.01595454	0.019542841	0.014192028	0.005291893	0.0024546795
a0	0.012915993	0.006401446	0.2872402	0.21785124	0.45879406	0.0051564	0.0051145772	0.0034872598	0.0020564015	0.000982476
a31	0.044108603	0.0097841015	0.27731282	0.19596751	0.4434072	0.008220501	0.0074715153	0.0066686785	0.005240922	0.0018180525
a16	0.06812285	0.1051067	0.20042603	0.29096478	0.179329	0.019715674	0.027320763	0.05942452	0.03143179	0.018157857
a31	0.24847342	0.072232835	0.15483192	0.18202567	0.13360679	0.043970656	0.06826219	0.055097252	0.023828834	0.017670399
a20	0.067387074	0.0535013	0.092914015	0.09142285	0.13108489	0.10645597	0.08850508	0.12784137	0.14937264	0.091514796
</S>	0.20262146	0.07812647	0.14123528	0.13278295	0.12761493	0.08782706	0.10809055	0.055015307	0.040390946	0.026295025
