 	avete	cucinato	le	verdure	</S>
a31	0.6762556	6.275288e-05	0.3156941	0.007244502	0.0007431422
a46	0.8563525	0.00010878545	0.13618496	0.006341485	0.001012177
a20	0.03217113	1.4370194e-05	0.38225105	0.5847993	0.0007641038
a31	0.74228096	0.0003510449	0.07654945	0.15067904	0.030139472
a17	0.6942744	0.0037448793	0.035321634	0.122943066	0.14371596
a31	0.91518027	0.0017697269	0.005067798	0.01799987	0.059982378
a35	0.4100457	0.0016911627	0.03322354	0.26347193	0.29156762
a31	0.6938627	0.028835757	0.023629673	0.044353835	0.20931807
a46	0.78310853	0.0017216858	0.052904435	0.08402798	0.07823729
a38	0.75320685	0.042706434	0.04053205	0.04602652	0.11752813
a17	0.72338307	0.056713555	0.061916076	0.06831715	0.08967011
</S>	0.43303555	0.12942949	0.1102159	0.13077445	0.19654462
