 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.0090026725	0.20676203	0.0758535	0.0026750003	0.0008783661	0.70269793	0.0021305098
a23	0.00028264985	0.06176753	0.083322935	0.024275944	0.015652638	0.73176366	0.082934596
a31	3.3274212e-06	0.00013067629	0.00018786023	0.0012342532	9.6746255e-05	0.9954848	0.0028622984
a17	0.0005595739	0.0068073743	0.003921126	0.0019811806	0.00076609483	0.98414224	0.0018223829
a31	9.362055e-06	0.00012984007	0.0015424081	0.0021526096	0.0022346238	0.9926081	0.0013231845
a10	0.021710405	0.006068785	0.0043244273	0.0010713238	0.00442359	0.9435282	0.018873295
a20	0.003316341	0.0035617081	0.013051399	0.013255961	0.022610338	0.92063856	0.023565635
a8	0.06210052	0.03464832	0.023738999	0.021097409	0.010523058	0.8384902	0.009401505
a17	0.052534785	0.017345857	0.022111928	0.04037785	0.017452383	0.83069605	0.019481093
a13	0.038519315	0.01934996	0.026282838	0.037909925	0.016814152	0.84431803	0.016805734
a20	0.055421755	0.047595877	0.0415382	0.08159152	0.030204616	0.7116162	0.032031894
a31	0.058668867	0.074375264	0.06356653	0.12086035	0.042561118	0.59612185	0.04384606
a37	0.0033788234	0.0026248486	0.049549203	0.06678017	0.021240845	0.84978825	0.0066378433
a31	0.31949702	0.20202444	0.18982422	0.04786369	0.043085493	0.172639	0.025066178
a0	0.03819833	0.18953806	0.33392134	0.092614196	0.09338857	0.20017661	0.052162852
a31	0.24351479	0.2649538	0.26934344	0.04428147	0.047699574	0.094716296	0.035490647
a10	0.06324907	0.21960391	0.26958394	0.10712861	0.107730016	0.1407387	0.09196569
a39	0.16546889	0.25201747	0.28958443	0.066134386	0.06856438	0.096256815	0.061973713
a46	0.11000423	0.20532082	0.26103526	0.09939618	0.10312754	0.13395323	0.0871627
a8	0.11605404	0.13850908	0.17198244	0.13272406	0.14120403	0.20270222	0.09682411
a20	0.096759155	0.07371031	0.10409134	0.16681215	0.18136045	0.29552558	0.08174104
a8	0.044665907	0.026979527	0.07794435	0.21712136	0.17534119	0.38503596	0.07291172
a46	0.04636472	0.019926542	0.063233666	0.20446873	0.12539098	0.45829016	0.082325146
a8	0.007570376	0.003974339	0.024790158	0.27135316	0.10245826	0.50052625	0.08932751
a31	0.006137532	0.0030138814	0.026642134	0.24477746	0.07431635	0.5925701	0.052542593
a20	0.028525246	0.022883812	0.025492633	0.21431163	0.13449204	0.52837306	0.04592161
a31	0.12350727	0.08271698	0.09733216	0.15753523	0.16661012	0.28481773	0.0874806
a28	0.14110233	0.13340686	0.107815094	0.15463813	0.12547962	0.21194497	0.125613
a46	0.19104229	0.14274251	0.14186622	0.12956361	0.12997103	0.13671444	0.12809995
a23	0.1493781	0.13675937	0.1401754	0.14139627	0.1428337	0.1569905	0.13246667
a39	0.14575545	0.13328744	0.13773829	0.1424263	0.14476441	0.16695334	0.1290748
a31	0.13811025	0.106560916	0.11542229	0.15109827	0.15059878	0.22653957	0.111669876
</S>	0.08148678	0.070856914	0.06307851	0.21449322	0.109757066	0.29655188	0.16377571
