 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.004314819	0.011683166	0.023630034	0.63903433	0.017222673	0.06236319	0.2409258	0.0008260098
a31	0.0005766492	0.0001982105	0.0018172833	0.030648228	0.019811284	0.24738765	0.68512666	0.01443402
a8	1.2180652e-05	0.00012333329	0.00026582522	0.004605992	0.008321454	0.35454807	0.6200766	0.012046559
a31	2.1348877e-05	8.0728416e-05	0.00056277035	0.013683252	0.10030429	0.0900795	0.79156727	0.0037007811
a23	0.00044646452	0.0026085344	0.0038103901	0.016803164	0.01588042	0.050096426	0.90972686	0.00062774046
a31	0.0001704191	0.0044869576	0.0050614816	0.0435725	0.04592209	0.08084836	0.81709915	0.002838993
a10	0.059908185	0.26297408	0.14340667	0.031086449	0.102229156	0.14316502	0.24250013	0.014730274
a31	0.00096582295	0.051152807	0.013463193	0.028776612	0.04164945	0.18631859	0.65482527	0.022848235
a24	0.010493703	0.22653878	0.04860168	0.00499741	0.0869337	0.33106807	0.27192068	0.019446021
a31	0.0006637343	0.06522407	0.0044691134	0.012038079	0.036513243	0.47231442	0.39686757	0.011909774
a18	0.0030100748	0.23336689	0.016831478	0.005640904	0.0914886	0.40595323	0.21949339	0.024215424
a31	0.0010956996	0.06940123	0.004562874	0.007483765	0.015501251	0.4563122	0.43573722	0.0099057965
a8	0.002265506	0.14893912	0.0073336763	0.008075904	0.07873377	0.49041778	0.24729276	0.016941477
a31	0.0016635932	0.011850733	0.002992835	0.020895598	0.018051377	0.27966213	0.6581428	0.0067408727
a29	0.0011689161	0.06294759	0.0032445036	0.014230783	0.028450048	0.37513134	0.5097443	0.005082569
a31	0.007149624	0.10394307	0.014930613	0.021956796	0.013449019	0.23754704	0.5833573	0.017666537
a21	0.007482365	0.08055639	0.011123521	0.026441108	0.051718254	0.3243679	0.48291633	0.015394131
a31	0.022029607	0.10919782	0.038354527	0.060826913	0.033265583	0.18596692	0.5134479	0.036910735
a38	0.023344286	0.07736248	0.03061787	0.05250226	0.06852988	0.25742233	0.4572693	0.03295166
a10	0.04022375	0.16213343	0.073253006	0.06879527	0.047622655	0.14523986	0.40733874	0.055393286
a39	0.04961034	0.13759416	0.08698453	0.161895	0.064589225	0.14394572	0.29432607	0.06105494
a8	0.029578399	0.07550912	0.048365578	0.14784983	0.049561054	0.20944203	0.39704823	0.04264573
a31	0.0111906305	0.021059776	0.01125048	0.10546249	0.088373765	0.3336672	0.38176084	0.047234863
a20	0.010443098	0.052527998	0.031866316	0.3818293	0.10908006	0.16062649	0.20109366	0.052532982
a31	0.10172548	0.13612367	0.072138324	0.09699574	0.029577177	0.1322847	0.29866564	0.13248923
a20	0.054670364	0.079736464	0.05802987	0.11995172	0.121033825	0.24609959	0.2452463	0.07523178
a3	0.07125485	0.19038984	0.1423188	0.15839423	0.052175075	0.0875079	0.21317244	0.08478686
a41	0.075269684	0.18621787	0.14175534	0.14718886	0.0751537	0.110798076	0.18375845	0.079858005
a37	0.06851532	0.1658633	0.11463133	0.16710827	0.063553326	0.12830536	0.22324033	0.06878276
a31	0.04395663	0.090357065	0.0534525	0.2365067	0.050942115	0.18566181	0.29769927	0.041423947
a8	0.044658624	0.09126394	0.05436885	0.15879476	0.14668535	0.20584169	0.20147878	0.09690798
a31	0.076014586	0.16186795	0.12734737	0.17355184	0.06913627	0.12375967	0.17931713	0.08900518
a23	0.07029992	0.09736053	0.08553472	0.1164793	0.099597536	0.21493155	0.23423387	0.08156256
a31	0.08787203	0.20566	0.16705759	0.14769883	0.07364655	0.089042075	0.13417925	0.09484366
a8	0.08433031	0.0998729	0.091913916	0.11396971	0.10363412	0.20018604	0.21534541	0.09074767
a31	0.0884815	0.117301136	0.105201125	0.23397142	0.09121371	0.12086538	0.15088044	0.092085294
a24	0.086028144	0.10576789	0.09644458	0.116898	0.102843754	0.19202147	0.20826447	0.09173171
a31	0.07609367	0.18910143	0.15246606	0.19968882	0.06178554	0.083780035	0.15483868	0.08224574
a24	0.09073466	0.10573122	0.09824473	0.11666494	0.105676174	0.18670368	0.2005699	0.095674634
a46	0.07263021	0.17598307	0.14749934	0.25029823	0.05337275	0.07373767	0.14779066	0.07868806
a24	0.09446128	0.12304045	0.10883807	0.15593366	0.10409366	0.1462491	0.16969724	0.09768656
a18	0.07303678	0.1860306	0.13305078	0.15026619	0.06567862	0.10051929	0.2110497	0.08036805
a21	0.06666045	0.14336218	0.11464042	0.16985159	0.08286009	0.15531409	0.19510834	0.072202764
a28	0.07170472	0.162291	0.12313453	0.16577925	0.07390021	0.13438675	0.18864511	0.08015842
a20	0.04976084	0.106582105	0.08935195	0.22053218	0.05725941	0.16516815	0.25310266	0.05824271
a31	0.06323841	0.10021866	0.0642703	0.33031055	0.047538552	0.1293772	0.21363002	0.051416285
a46	0.060001593	0.07620774	0.0656514	0.11522564	0.12758124	0.22890936	0.23578212	0.09064093
</S>	0.09787256	0.20746788	0.17187083	0.117629565	0.08566641	0.09583813	0.12105027	0.10260439
