 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.35817665	0.0010455283	0.005300337	0.00017635047	0.00080901803	0.03088054	0.04671829	0.04531907	0.072936185	0.0021330006	0.019380653	0.019131258	0.0011367234	0.014438687	0.37270737	0.009710317
a31	0.04105274	9.0572536e-07	4.2556618e-05	5.004245e-08	9.0611155e-07	0.0005651282	0.0012561933	0.0010669607	0.021938592	1.9381725e-05	0.009068815	0.00871991	5.0685456e-05	0.119682916	0.771874	0.02466019
a37	0.0010041455	3.2620665e-07	1.5465997e-06	2.1098343e-08	8.458526e-07	0.00022042955	0.001181279	0.0016804553	0.03309639	2.8422039e-05	0.0030464814	0.005373594	6.549277e-05	0.0123909535	0.9316999	0.010209775
a31	0.00078290486	9.397806e-06	7.1088166e-06	1.1083627e-06	5.0761635e-05	0.008484937	0.037361793	0.010404116	0.06974549	0.0001678405	0.00538565	0.0031647591	0.00029158074	0.013473829	0.8467009	0.003967851
a24	0.00051572046	4.0717903e-05	0.00013006054	4.7881564e-05	0.00026567074	0.0022046554	0.017419217	0.044995714	0.029563049	0.0021469335	0.01823166	0.025160188	0.009577463	0.101536505	0.73568004	0.012484556
a46	4.6208577e-05	9.873947e-05	0.00013296558	4.9564926e-05	0.00045496845	0.0012710523	0.0057781166	0.0058430806	0.0055443845	0.00038672594	0.0025972058	0.004483903	0.003697797	0.11812872	0.8365187	0.014967954
a31	0.0001860033	1.0252734e-05	6.0055285e-05	1.629699e-05	8.452724e-05	0.00043142596	0.0019981589	0.0033673395	0.024307806	9.679652e-05	0.011075462	0.010227402	0.00068591634	0.48117277	0.44804022	0.018239593
a39	0.0007220088	5.5545857e-05	0.0003384455	0.00012178235	0.0004590816	0.0013783834	0.0026326133	0.0056659747	0.0356875	0.00049213273	0.012246322	0.015372837	0.0005869593	0.11083507	0.8007236	0.012681738
a8	0.0008773489	4.253642e-05	0.0004805532	5.8772403e-05	0.0003784372	0.0004954214	0.0008379733	0.0018948134	0.036885634	0.00015828075	0.0140757	0.020394392	0.00031528043	0.3999277	0.4722023	0.0509748
a3	0.0011981165	5.1738443e-05	0.00058310205	6.900206e-05	0.00040089164	0.00066286494	0.0014675164	0.0026414993	0.04492752	0.0002345305	0.031703133	0.02316119	0.0002480238	0.51781887	0.35135746	0.0234745
a31	0.0040202052	5.2669406e-05	0.0006523694	8.818834e-05	0.000549582	0.000963299	0.002782681	0.0069509167	0.12097673	0.00040362723	0.10066676	0.04694477	0.0003975358	0.45529747	0.2454345	0.013818649
a10	0.00052291935	0.00029009517	0.0014571364	0.000313167	0.0016909285	0.007903994	0.018275736	0.031962924	0.082293406	0.0016734407	0.048821542	0.054725345	0.0020891433	0.10777046	0.6341143	0.0060955887
a3	0.0036551016	2.0637266e-05	0.00016910273	5.8703317e-05	0.00028223798	0.00030710828	0.00049970485	0.0008903548	0.07684544	0.0001869365	0.0562465	0.026930321	0.00017567391	0.49435323	0.2956702	0.04370881
a39	0.015417958	6.245916e-05	0.00038876408	0.00027487957	0.0008446249	0.000922867	0.0015293334	0.0026335607	0.21296753	0.0008385772	0.22045425	0.06180278	0.00054129655	0.30804482	0.15997288	0.013303462
a31	0.020608824	6.377723e-05	0.00033641674	0.0003073676	0.0010852873	0.00095490343	0.0015120206	0.002431959	0.12938029	0.0010302798	0.20288178	0.04003299	0.0006339578	0.34332675	0.24134766	0.0140658235
a27	0.00044836634	0.00025146658	0.0024909729	0.0008196022	0.00096673646	0.003549951	0.008137567	0.021715315	0.08781154	0.0017227877	0.025990201	0.053642564	0.0015626943	0.24542123	0.5348557	0.010613259
a7	0.04563583	4.6826855e-05	0.00027206546	0.00015761588	0.0005081456	0.0006507043	0.0012893736	0.0030575742	0.12906325	0.00070534064	0.23274285	0.044232894	0.00033115147	0.34432864	0.17219146	0.024786258
a31	0.011243471	0.00010638334	0.00055407576	0.00063549064	0.0018641645	0.0014858554	0.0023835876	0.003959735	0.13903897	0.0020979643	0.18085878	0.037852257	0.0012998783	0.36269373	0.24694255	0.0069831214
a20	0.0004558409	0.00040818626	0.0037855017	0.0014275812	0.0012341342	0.003821502	0.009332547	0.02530782	0.099541955	0.0030713659	0.022197599	0.04696548	0.0026871527	0.29118305	0.47955012	0.009030198
a3	0.087796316	0.000121435776	0.0004983106	0.00045612897	0.0010613956	0.0008483152	0.002138536	0.0060347137	0.2779034	0.002149813	0.32057443	0.063090965	0.001004938	0.13260986	0.08972195	0.013989435
a20	0.027739897	0.00022929517	0.0011346026	0.0010925559	0.0024254837	0.0025519675	0.004918979	0.009684031	0.18500106	0.005092093	0.26423714	0.04400416	0.002986402	0.21334128	0.2309148	0.0046462575
a28	0.013818523	0.00018805775	0.00091473496	0.0011684262	0.0031818813	0.0024610828	0.004404348	0.009245318	0.16567078	0.004994589	0.1773959	0.027377069	0.0027242496	0.2615251	0.32139924	0.0035306446
a29	0.012649064	0.00034943692	0.0012174792	0.0015321856	0.004039841	0.002545132	0.0050711175	0.0155243175	0.15149379	0.009097289	0.14095557	0.04670429	0.0028703206	0.3977687	0.19748601	0.010695439
a31	0.0070548654	0.00074947486	0.0037005846	0.0010212688	0.002483825	0.0040930985	0.012943835	0.038801894	0.24554975	0.0071491594	0.13295923	0.11889347	0.0031933512	0.31022537	0.085993886	0.025186967
a28	0.0008666843	0.00045595027	0.0025454303	0.0009657117	0.0032461013	0.01461087	0.040725056	0.111839354	0.412752	0.008711326	0.14759994	0.09241709	0.013085257	0.058645222	0.09042931	0.0011047305
a46	0.085681096	0.0005742485	0.002610437	0.0015820685	0.0033406676	0.004696027	0.013912091	0.027613556	0.0898239	0.031020835	0.115558065	0.052221775	0.009341232	0.3004698	0.25554648	0.0060077133
a20	0.01982221	0.00050036656	0.0026312666	0.0031752654	0.0090289675	0.00670948	0.011922062	0.019271597	0.34821177	0.011350726	0.18768133	0.06280404	0.0068987296	0.20898873	0.0971835	0.00381998
a31	0.0749903	0.0003574304	0.0018784	0.0018147554	0.0052352333	0.0052324873	0.012132084	0.033902492	0.31112534	0.013739018	0.27772656	0.050754808	0.0045258864	0.12821223	0.0745559	0.0038169853
a37	0.0077199675	0.0013807467	0.017705003	0.0026300882	0.0023631828	0.00963355	0.027834374	0.10234774	0.35342228	0.012071927	0.09370458	0.11923072	0.011050404	0.16087377	0.07269782	0.005333841
