 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.35173544	0.01901671	0.010599307	0.022594182	0.009221444	0.14111052	0.19844672	0.24555337	0.0017223075
a28	0.64201343	0.0001240557	0.00022009046	0.0021352833	0.000913343	0.07828078	0.09378212	0.17922492	0.0033059916
a31	0.08496617	0.004922083	0.004060175	0.48543444	0.003559635	0.23138581	0.09675694	0.08102341	0.0078914175
a8	0.14649577	0.0065943343	0.0020739846	0.006329378	0.0022601488	0.12812646	0.23499082	0.46259403	0.010534959
a31	0.18136656	0.0005344939	0.002881012	0.0778589	0.0035027822	0.019220378	0.30646154	0.40382463	0.0043496443
a28	0.55597585	0.14725195	0.0032237323	0.049013756	0.0038039065	0.01610042	0.06846	0.096570596	0.05959968
a10	0.10468382	0.009282011	0.0068328264	0.1224773	0.0059977164	0.052932225	0.1365798	0.54627436	0.014939952
a39	0.042153765	0.016834665	0.0033997998	0.31455326	0.008648069	0.010459348	0.036041774	0.4986409	0.06926833
a31	0.09468632	0.0018448055	0.0011287518	0.08413408	0.020256594	0.015724886	0.0877117	0.6638043	0.030708576
a20	0.21864748	0.018270152	0.015568562	0.48919967	0.03690454	0.06544811	0.037385345	0.108140014	0.010436136
a31	0.5207951	0.016711133	0.0028300073	0.07114822	0.031652305	0.068633065	0.09004768	0.15745282	0.040729553
a18	0.3171867	0.02063734	0.05408817	0.28541362	0.01822151	0.12802096	0.04826459	0.11562658	0.012540408
a41	0.9141533	0.0038925277	0.0007061701	0.0016449965	0.01744588	0.029390428	0.014568393	0.014661862	0.0035364972
a7	0.90451944	0.0032296013	0.0035762852	0.0071878717	0.009268131	0.02010308	0.008755747	0.039869294	0.0034905167
a38	0.81676555	0.00272264	0.0039039091	0.012540279	0.01560706	0.029975187	0.020136828	0.09176349	0.0065849796
a10	0.83061177	0.004011911	0.0040326556	0.029973084	0.021378001	0.06195113	0.021571565	0.022508044	0.0039618067
a31	0.5723994	0.011213137	0.0038301493	0.087569624	0.062351406	0.17942354	0.050314263	0.027962793	0.004935713
a46	0.27183706	0.028155306	0.019116916	0.07459873	0.025699317	0.09682888	0.2280942	0.24934076	0.0063287937
a31	0.8745992	0.007223099	0.0028620528	0.0031849435	0.019134736	0.037645884	0.018678375	0.03154601	0.0051257457
a24	0.20576636	0.055460863	0.03995717	0.12113015	0.092142254	0.12194555	0.119341284	0.1568713	0.08738509
a28	0.6518485	0.025307508	0.018682487	0.011170919	0.07295158	0.13283089	0.02479838	0.04363884	0.01877089
a24	0.66117185	0.04866055	0.045420423	0.06887992	0.03417835	0.044402886	0.03397462	0.034613203	0.028698256
