 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.0033143181	0.0019470052	0.047366086	0.62556845	0.31257656	0.006297222	4.987894e-05	0.0021484012	0.00043365592	0.00029834823
a20	6.191965e-05	7.351002e-05	0.095547326	0.6173487	0.26251307	0.0021586632	1.0224936e-05	0.0023534	0.01945799	0.0004752013
a31	0.0011262357	0.0060120034	0.006868801	0.14831759	0.3539246	0.0061686793	3.6569883e-05	0.15866953	0.2860322	0.032843806
a29	0.004448547	0.017237313	0.013951535	0.029285006	0.8496065	0.00079451577	1.6069624e-05	0.0031418104	0.056590546	0.024928173
a15	0.012461381	0.23746939	0.324041	0.013574581	0.106551155	0.0056605013	0.00052972446	0.01498292	0.059336044	0.22539331
a31	0.010257281	0.07890957	0.69050044	0.016769562	0.044577297	0.009631506	0.001218708	0.010237237	0.04652908	0.09136924
a18	0.0051723476	0.061270658	0.283993	0.030254273	0.28981858	0.0007021226	0.0013002938	0.004841837	0.2890252	0.033621643
a46	0.011430238	0.047518875	0.7039226	0.08928167	0.018675525	0.003270642	0.006331332	0.014126263	0.07545663	0.02998619
a31	0.03575024	0.07867839	0.22852346	0.38161236	0.04936394	0.03554009	0.027207516	0.042687047	0.058954265	0.061682746
a37	0.039763708	0.04864672	0.14837097	0.49656337	0.057676043	0.065797664	0.029869761	0.034466617	0.044863693	0.033981517
a31	0.0338775	0.045923676	0.285967	0.49668738	0.091151014	0.008698114	0.008353127	0.009105301	0.0076895473	0.012547354
a41	0.06159237	0.06556261	0.1369785	0.39685363	0.012768914	0.061919004	0.0646149	0.06538965	0.06801659	0.06630382
a31	0.04827034	0.048533916	0.10259943	0.56752694	0.0636662	0.03287839	0.033036646	0.033663668	0.03380029	0.036024168
a3	0.08093755	0.08192247	0.098586656	0.2688582	0.060062733	0.0821217	0.08118756	0.08158044	0.08293677	0.08180591
a31	0.08519811	0.08044094	0.09853715	0.36546353	0.08153489	0.057551086	0.057144564	0.057546582	0.057384476	0.059198655
a23	0.095420696	0.09561719	0.099132724	0.13662505	0.0942512	0.09815361	0.0947954	0.09508178	0.09584945	0.09507289
a29	0.1073784	0.1011997	0.10566325	0.19225182	0.09904745	0.079339355	0.078096874	0.07846671	0.07874438	0.079812065
a46	0.12278827	0.11580258	0.11266246	0.1928116	0.13152784	0.0683524	0.05949511	0.062006116	0.0712619	0.063291706
a23	0.07732384	0.08582869	0.08084141	0.23060517	0.15668899	0.09628532	0.06018461	0.065747544	0.07698815	0.069506384
</S>	0.1211926	0.17828827	0.09404445	0.118711	0.18491653	0.06328006	0.05128154	0.058257803	0.048335016	0.081692666
