 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.003048756	0.018891895	0.032068476	0.0124677885	0.006258968	0.0082813855	0.0067630447	0.0058144536	0.039341867	0.0034654238	0.013998267	0.48103657	0.012230978	0.00072360935	0.024011604	0.011124815	0.008095621	0.30704504	0.0053315023
a37	9.659773e-05	0.0027777625	0.0011185275	8.710191e-05	1.7923654e-05	5.1367148e-05	0.00019182797	0.0003312861	0.015233494	0.00039633937	0.0030327046	0.08405093	0.0008542662	3.615554e-05	0.0033237697	0.0006813792	0.008011297	0.8635422	0.016165102
a8	0.00012232385	0.0006323752	0.00022626526	2.3095105e-05	3.960525e-05	0.00040702254	0.0024017307	0.00023409176	0.01177391	0.00020309693	0.0008343114	0.05251311	0.00010204761	1.7388608e-06	0.0011950344	0.00033730498	0.0045322133	0.92227	0.0021507666
a31	5.1137995e-05	0.00055786344	0.000629793	0.00018265341	0.00016768159	0.0018648657	0.016532019	0.0025859238	0.042557474	0.0029016624	0.004701713	0.05376604	0.002137982	6.30218e-05	0.015438293	0.0057789385	0.054166235	0.78505695	0.010859811
a39	0.00032352333	0.00037394368	7.423663e-05	4.813604e-05	3.654193e-05	0.000112263435	0.0014750074	0.0008785298	0.0011053423	0.0003783242	0.00048880087	0.008295275	0.00031554632	9.664293e-05	0.004731004	0.001696176	0.0674283	0.9062986	0.005843863
a3	0.0001434547	0.00042321664	0.00030992395	0.00032508012	0.00013980722	0.00020897773	0.0012568912	0.0017728091	0.01252676	0.001355504	0.006409087	0.07373505	0.0015306462	0.00015376009	0.031735923	0.006364044	0.18810944	0.6588262	0.014673422
a8	2.7444294e-05	0.00021109614	0.00028114818	0.00060179265	0.00027835197	0.0005143443	0.0014835652	0.0021655736	0.0065085157	0.0009194051	0.00038722172	0.02886526	0.0026038855	0.00020801435	0.115625046	0.020579258	0.13071245	0.6620914	0.025936302
a31	2.2461578e-05	0.00032424188	0.0020033568	0.0014722799	0.0004237609	0.00082471565	0.0020954683	0.0019803862	0.013975309	0.001294651	0.0007349597	0.044373635	0.010308324	0.00038653534	0.18548097	0.032238323	0.1312928	0.5463292	0.024438629
a7	4.542294e-05	0.00017825027	0.00028823156	0.001072344	0.00046724043	0.00083076535	0.006247833	0.006073348	0.008165735	0.0030301476	0.000993966	0.058650546	0.002699747	0.00063241995	0.09663016	0.008849771	0.024142541	0.76170605	0.019295419
a27	0.00013299276	0.0004550157	0.0002472039	0.00028675102	0.000317516	0.00051286625	0.0022747782	0.006829058	0.0050347233	0.0012737381	0.00055710383	0.019855676	0.0011957843	0.00017811544	0.083719015	0.025094803	0.076417625	0.74819785	0.027419481
