 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.9574277	0.014975595	0.026474347	0.0006729439	0.00032116772	7.544485e-05	2.7419486e-05	2.3291599e-05	1.5825934e-06	2.7507224e-07	1.2186669e-07	5.8506977e-08	8.995953e-08	1.4019569e-08
à	0.9894805	0.001577872	0.008689593	0.00014981943	6.466767e-06	9.38407e-06	7.752564e-05	7.5397943e-06	8.543254e-07	2.4916096e-07	1.0090889e-07	4.936797e-08	6.847775e-09	4.4870898e-08
b	0.5613979	0.010199064	0.42681295	0.0010791958	2.8171196e-05	4.3040087e-05	0.00040117183	2.9514433e-05	5.411351e-06	1.0711435e-06	5.82764e-07	5.6588993e-07	1.6405666e-07	1.1440289e-06
b	0.100770496	0.0796359	0.7258504	0.022828951	0.021036884	0.014233434	0.019915892	0.0066364673	0.0051769116	0.00056801667	0.0006478552	0.0017593543	0.0005143401	0.00042508743
e	0.0430213	0.6757481	0.27015325	0.004311539	0.0052412692	0.0009996996	0.0002257304	0.00019923867	7.6824785e-05	9.0161875e-06	5.3347667e-06	4.387481e-06	3.1169575e-06	1.2003883e-06
t	0.0050861114	0.741952	0.21471722	0.030891266	0.0049083307	0.0006370145	0.0015169915	0.00023614873	3.94532e-05	1.0965626e-05	3.699436e-06	3.358673e-07	6.331986e-08	4.4023002e-07
o	0.02914399	0.3287503	0.4325312	0.12238506	0.040716004	0.027570141	0.009071903	0.007424905	0.0019694765	0.0001971663	0.000119194585	7.691951e-05	1.4860648e-05	2.8750452e-05
à	0.054238077	0.502955	0.26687193	0.14892966	0.0035873035	0.004445028	0.016236536	0.0023889733	0.00024844732	7.075621e-05	2.5473595e-05	2.255371e-06	1.5395212e-07	4.5591673e-07
t	0.0055202753	0.021390555	0.865243	0.06980755	0.0014209375	0.0037545874	0.029950302	0.0023155378	0.00042749118	8.1137456e-05	4.562698e-05	2.847307e-05	2.2315003e-06	1.2263833e-05
t	7.035938e-05	0.024902688	0.7288488	0.09686016	0.05381515	0.040126156	0.030742388	0.015164588	0.0068282383	0.00057692186	0.0004576336	0.0008938276	0.00024704557	0.0004659956
o	0.0013360747	0.14793274	0.2649013	0.27166784	0.1700824	0.075563855	0.026891574	0.03241016	0.007419916	0.00087956805	0.0005051493	0.00026726897	6.455092e-05	7.758234e-05
k	0.0077347863	0.006379973	0.03963305	0.6630252	0.05187943	0.059677016	0.12323244	0.043478787	0.0038691843	0.00081387255	0.00024683404	2.4200363e-05	1.5694259e-06	3.678872e-06
o	0.00016883067	0.005397568	0.25627092	0.24003038	0.38686752	0.071077995	0.015899807	0.018315965	0.0045512114	0.00050691026	0.00031669822	0.00026620843	0.00016695	0.00016302633
r	0.047317434	0.0024814536	0.002451641	0.7436964	0.0039958768	0.09731864	0.05962501	0.039663028	0.0027992532	0.0005098976	0.00013198187	7.65972e-06	6.6579423e-07	9.872879e-07
à	1.4809934e-05	0.000492054	0.068744965	0.39472565	0.3402605	0.09456166	0.053389292	0.03842466	0.006899938	0.00097472506	0.0006459901	0.00039901896	9.897702e-05	0.00036778845
s	0.0022076652	0.0002197441	0.0024219283	0.47104114	0.07010174	0.13209566	0.20507266	0.10425966	0.010225679	0.001811769	0.00046053244	6.438369e-05	1.0720917e-05	6.6644675e-06
i	9.077003e-06	0.0005543451	0.033495516	0.35869002	0.26549175	0.1638992	0.081707954	0.06435847	0.023085281	0.0021776136	0.001527618	0.0023546806	0.001039296	0.0016092265
k	0.00085353374	4.215691e-05	1.5974854e-05	0.1083182	0.022126878	0.23055811	0.24910645	0.33790532	0.039771102	0.00848835	0.002477692	0.00028372344	1.3217727e-05	3.9347808e-05
o	3.8942203e-06	0.00011148822	0.00035990827	0.15472844	0.44554588	0.2256638	0.051174607	0.08659174	0.024088072	0.0035897198	0.002281012	0.0022116213	0.0021140664	0.0015357368
r	0.0027643938	1.941417e-05	3.0012973e-06	0.013742411	0.010365088	0.31370306	0.132462	0.41508323	0.085371755	0.019789372	0.0061123525	0.0005079441	1.984979e-05	5.60057e-05
à	4.1940193e-06	2.3405168e-05	7.3350464e-05	0.093552716	0.17251275	0.33615524	0.11320354	0.2017752	0.056755472	0.009081785	0.006327845	0.004513302	0.0017323799	0.0042889086
s	0.00076289324	2.3485769e-05	1.4166778e-05	0.004750436	0.006783938	0.16856663	0.13117257	0.49798533	0.15181121	0.02876024	0.008173695	0.0010043231	9.896973e-05	9.199708e-05
i	2.2777504e-06	6.6121684e-06	1.42042745e-05	0.046706423	0.045964416	0.2813775	0.19128568	0.25032747	0.12001661	0.011769466	0.009434727	0.019414565	0.007941004	0.015739014
s	0.0002194762	1.3265792e-05	4.504128e-06	0.00059802225	0.0012691756	0.04307763	0.021328045	0.3003633	0.44020212	0.13463153	0.050855774	0.0065158117	0.00022308133	0.00069826597
i	5.618754e-06	1.9433577e-05	1.9479066e-06	0.003006641	0.0104584405	0.33179232	0.059284788	0.28382084	0.2022828	0.037546385	0.025875904	0.0226984	0.010682977	0.012523538
e	8.006823e-05	7.434761e-06	5.63978e-06	0.00014886564	0.00095049525	0.011223121	0.003270977	0.0722386	0.47152543	0.283926	0.1353814	0.018770184	0.00057353335	0.00189835
e	0.00010974336	1.1244269e-05	1.9128094e-05	0.0001465814	0.0012012747	0.006140595	0.0032542236	0.040382322	0.30042082	0.39570284	0.20206764	0.044670563	0.0011075593	0.0047655273
e	0.000115276554	9.284306e-06	4.7554393e-05	0.00015142646	0.0018403662	0.0016254314	0.0012380356	0.01062487	0.10506602	0.47937796	0.30544406	0.08520198	0.001532121	0.0077257706
e	0.000111911686	1.1545881e-05	0.00010445573	0.00015203263	0.0015909054	0.00091203564	0.001151317	0.0062064636	0.079378136	0.39979035	0.32959452	0.16033387	0.0032976365	0.017364942
e	0.00013440449	1.5770245e-05	0.00020668966	0.00019721262	0.0021518627	0.0004911522	0.00078393443	0.0031960693	0.037200447	0.31558442	0.3561514	0.2494993	0.0046239058	0.029763397
t	0.0001393836	1.980722e-05	0.00036957662	0.00022652691	0.0023444952	0.0003536507	0.00075569696	0.0022074163	0.021873169	0.22016075	0.3237058	0.3671077	0.0072764307	0.05345969
è	2.9672387e-06	4.69192e-06	2.3050331e-06	2.3097082e-05	0.00032899046	0.00035489266	5.7349083e-05	0.0008139688	0.025530266	0.11252885	0.1947791	0.33318916	0.16830415	0.1640802
l	0.00026942467	5.769487e-05	0.0015054526	0.0006258005	0.006259131	0.0006968737	0.0010838776	0.0022378317	0.010752856	0.079239	0.146103	0.478238	0.074616976	0.19831404
i	4.1345365e-06	2.2151357e-06	1.823049e-06	3.9871968e-05	1.0513137e-05	0.00030023622	0.00028399297	0.0023270536	0.08725461	0.023288755	0.048697706	0.32316542	0.2777758	0.23684788
à	0.0016952667	0.0008515723	0.004105765	0.003926965	0.013658227	0.005981001	0.00367197	0.0075722393	0.01734457	0.065723576	0.08247845	0.30530462	0.2464889	0.24119681
s	0.00071318884	0.0002514262	0.006192266	0.0014375903	0.008151544	0.000819852	0.0020061862	0.0019049046	0.003942784	0.043338727	0.07312563	0.47256187	0.10381559	0.28173858
p	1.0429746e-05	6.1497544e-06	2.4693659e-06	3.5580372e-06	1.1757811e-05	4.4905224e-05	2.228357e-05	0.00018736153	0.0088824555	0.0066980165	0.02308187	0.2972502	0.23852037	0.42527828
r	6.511107e-05	5.485653e-05	1.5543039e-05	0.00021552153	5.90596e-05	0.00017727404	6.919242e-05	0.00027224736	0.0009496967	0.00067496346	0.0016999808	0.041112516	0.77088654	0.18374744
o	0.00013773641	0.00013520793	0.00012469511	0.00057454134	9.691114e-05	0.00038559272	0.00017802432	0.00034638224	0.0007754781	0.00051248545	0.0012250162	0.032715376	0.7945949	0.16819768
</S>	0.011763038	0.007161721	0.023349376	0.02375338	0.05326864	0.03107808	0.014122191	0.022218933	0.017011365	0.05767673	0.037808802	0.060196977	0.35174474	0.28884605
