 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.9406895	0.059173856	0.00012406387	9.556538e-06	2.9619405e-06	1.4463173e-07	1.2160034e-08	1.0046164e-08	3.807164e-09
n	0.012975047	0.95409864	0.032813083	0.00010808662	4.32792e-06	2.2639186e-07	2.2903625e-07	4.2308336e-08	1.9446176e-07
ì	0.012538739	0.9452843	0.041240722	0.0007953698	0.00013176279	7.942737e-06	9.757399e-07	8.566509e-08	1.2370928e-07
c	0.00034492824	0.3927649	0.6030099	0.0038010832	4.8536353e-05	2.9911422e-05	6.9597087e-07	5.7723962e-08	3.55741e-08
h	0.15679467	0.7479924	0.09049875	0.0039684544	0.00066134724	3.8536036e-05	2.5298594e-05	1.4401183e-05	6.1915093e-06
e	0.22269155	0.64986515	0.113138214	0.010147676	0.0039439774	0.00016189192	4.221512e-05	4.320161e-06	5.0417902e-06
t	0.00017483692	0.013475017	0.9621935	0.023654195	0.00029287912	0.00019636514	1.0134009e-05	8.52543e-07	2.2271104e-06
o	0.0013864443	0.26546362	0.66230637	0.055057507	0.015273651	0.0003237253	0.00014585149	6.5138524e-06	3.630233e-05
r	0.0001640684	0.0018173617	0.9154891	0.080881625	0.0010355074	0.00060109096	9.179276e-06	5.713558e-07	1.4837124e-06
ì	0.017614784	0.017392952	0.59396994	0.27484554	0.09367636	0.0013713469	0.00067885424	7.193125e-05	0.00037833615
s	0.005572121	0.03022286	0.38666937	0.5473174	0.027470367	0.0025840537	0.00014986764	3.0141778e-06	1.1024753e-05
o	0.0010092561	0.00883856	0.8019021	0.17217198	0.014709223	0.00034762366	0.00044224883	0.00031364267	0.0002654642
n	0.0028126051	0.0048618317	0.043355066	0.878026	0.053706676	0.016634125	0.00047893234	3.463553e-05	9.008867e-05
t	0.0007637601	0.0012402111	0.11034318	0.61142343	0.26783964	0.0048884028	0.0023510081	0.00036205415	0.0007883848
a	0.014834486	0.00017231212	0.0011771646	0.2646992	0.65656596	0.046757843	0.010202021	0.0015322929	0.004058672
e	0.012872397	0.009325334	0.0017908242	0.32428756	0.43817142	0.20647833	0.0060893567	0.00024871968	0.00073608704
m	0.003775835	0.00054213766	0.0002873497	0.06335361	0.28976822	0.62648404	0.014022697	0.00039132257	0.0013748057
a	0.016461622	0.0042204675	0.002062584	0.09103313	0.8300356	0.033125266	0.013417401	0.0025314726	0.007112472
n	0.32354677	0.011680247	0.0001021505	0.0077705625	0.20204489	0.44258788	0.011022752	0.00045008113	0.00079468184
t	0.0049317465	4.046454e-05	2.0167996e-05	0.017413503	0.79653317	0.103423044	0.044400834	0.0053111124	0.02792602
e	0.0005473624	3.7060524e-06	2.1075045e-06	0.0011321739	0.51531357	0.3331039	0.10091231	0.011948479	0.03703643
ì	0.0013552967	0.000119543336	3.8943267e-06	0.00013625638	0.04007843	0.88101196	0.06836601	0.0032213123	0.0057073836
t	0.0004880551	3.185048e-05	4.2348765e-06	7.7330595e-05	0.008619657	0.83570474	0.12412962	0.012022	0.018922461
s	2.0351683e-06	2.3429202e-06	4.229168e-05	0.003100692	0.21803574	0.11612868	0.24782176	0.27435502	0.14051144
e	4.7101606e-05	2.1113442e-06	2.858233e-07	1.5791846e-05	0.06229066	0.30680546	0.3597107	0.08151661	0.18961135
r	0.0007867355	0.00037738765	5.225235e-05	0.000392249	0.009419014	0.539743	0.3222891	0.038731664	0.08820866
e	0.00031249973	0.00047845868	0.00022659232	0.00061642245	0.038597144	0.018902209	0.2570238	0.2607041	0.4231387
k	0.00031544955	0.0003718379	5.0018294e-05	0.00021828765	0.001169128	0.08895013	0.2652452	0.26119173	0.3824882
a	0.00046412705	7.330668e-05	3.430622e-05	0.000110801	0.0041816197	0.0022804951	0.08689919	0.40383384	0.5021223
v	0.0023016038	0.0018667453	9.801018e-05	0.0004491714	0.0012891928	0.048685033	0.09388063	0.43601564	0.4154139
r	0.00023411476	4.4632267e-05	1.9043879e-05	5.6055876e-05	0.0021341706	0.0011533053	0.04105415	0.40729636	0.54800814
è	1.2485236e-05	5.1741545e-06	2.569613e-06	6.9850685e-05	0.00076597877	0.0017130175	0.009170578	0.27397525	0.7142851
c	0.0070855822	0.01666228	0.0012539376	0.013913971	0.025708197	0.038348448	0.010890312	0.26109618	0.6250411
h	7.4197027e-07	7.3995005e-05	0.00041287005	0.00020199739	0.00065876107	0.0005819925	0.02946027	0.6437253	0.3248841
i	8.70593e-05	4.7083184e-05	3.303705e-05	0.00020556501	0.0017618701	0.0008305138	0.0020657524	0.29773372	0.6972354
</S>	0.0008393446	0.0069595696	0.002054978	0.009813892	0.008865334	0.11034398	0.016291918	0.16714424	0.6776867
