 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.99236816	0.006792657	0.0005537347	8.934758e-05	0.00017943262	1.3956054e-05	1.6723762e-06	4.2542842e-07	2.947115e-07	8.385543e-08	4.6223768e-08	4.8317798e-08	4.633057e-08	7.065741e-08	4.2759293e-08	2.9443042e-08	1.4989181e-08	5.3766005e-09	1.6400842e-08	4.7662034e-09
v	0.7342027	0.25336373	0.012430828	1.4079068e-06	1.0537808e-06	9.809329e-08	2.0567481e-07	9.94045e-09	5.6694747e-09	3.9870494e-09	1.1879989e-09	2.2160944e-09	7.630345e-10	4.8428117e-10	4.822598e-10	2.1922476e-10	3.0340305e-10	1.0031291e-10	5.607566e-11	7.283913e-10
ò	0.16209003	0.8192378	0.009729312	0.0082237795	0.0003451064	0.00025221307	4.7030557e-05	3.514098e-05	2.0717545e-05	3.4892842e-06	2.7164726e-06	2.1430371e-06	2.949769e-06	4.223701e-06	1.7909229e-06	6.5875133e-07	6.216594e-07	6.8851364e-08	3.789316e-08	1.9835917e-07
d	0.11193962	0.88395303	0.004077781	2.4514038e-05	3.3283734e-06	9.968003e-07	5.801413e-07	5.6649775e-08	2.5914993e-08	8.096783e-09	4.0867305e-09	2.0414983e-09	4.07079e-09	8.202982e-09	2.5765055e-09	8.264178e-10	9.014864e-10	8.285023e-11	1.6516978e-10	2.0921276e-10
ò	0.014283652	0.52093446	0.18446146	0.23492047	0.012238761	0.019939095	0.004467385	0.0037249764	0.0022795834	0.0008234291	0.00037858903	0.00071780226	0.00019365981	9.460706e-05	0.00019508715	0.00012420004	0.00011510927	2.5805099e-05	3.8651833e-05	4.3213757e-05
p	0.011537783	0.9486613	0.0392244	0.0004237631	7.6875134e-05	3.752201e-05	2.835272e-05	4.4379462e-06	2.3898517e-06	7.1141136e-07	4.2895638e-07	2.8292294e-07	4.2537678e-07	8.082509e-07	2.8933e-07	1.1043408e-07	8.3273335e-08	8.454385e-09	7.0980457e-09	1.4361657e-08
o	0.0007188256	0.32127813	0.43868035	0.13553302	0.012787376	0.017327042	0.03080488	0.012282408	0.008799969	0.007175287	0.0025130643	0.007201671	0.0011259416	0.0001469261	0.0008302241	0.00056332524	0.001151316	0.00046189583	0.00027015602	0.00034827343
j	0.00092214317	0.52206117	0.46894565	0.007122832	0.0007486604	0.00014979263	3.9996372e-05	5.4438624e-06	2.3118462e-06	4.5219804e-07	2.405569e-07	1.7407787e-07	2.4763384e-07	5.2068725e-07	1.6782067e-07	5.317796e-08	4.2468873e-08	4.111224e-09	9.064904e-09	6.3532404e-08
u	0.0044212085	0.64295274	0.15835729	0.17174003	0.010285041	0.008151666	0.0014230636	0.0012978399	0.0007727439	0.00014392704	9.930497e-05	9.0240566e-05	7.690147e-05	8.175314e-05	5.4918346e-05	2.311925e-05	1.7680644e-05	2.2237857e-06	1.2175676e-06	7.068862e-06
r	0.010231881	0.093625806	0.761806	0.08541629	0.046902027	0.001688791	0.00030771393	1.536757e-05	4.2478086e-06	3.5584583e-07	3.6745263e-07	7.764834e-08	2.8436028e-07	5.869133e-07	1.6967122e-07	4.695734e-08	2.7165422e-08	5.1135274e-09	7.479894e-09	7.896309e-08
ì	0.000560425	0.061096646	0.46239564	0.4098859	0.040348966	0.018642135	0.0023549518	0.0022797545	0.0013499552	0.00024488315	0.00021860245	0.0001591057	0.000110024885	9.875311e-05	0.000102169266	5.706873e-05	3.1654665e-05	8.508176e-06	4.1167496e-06	5.0803985e-05
z	0.04907333	0.023561219	0.87721694	0.038767535	0.00962515	0.0014728142	0.00022963725	3.198468e-05	1.4247157e-05	1.8102331e-06	1.2690072e-06	5.5884874e-07	8.112248e-07	1.4820656e-06	6.500985e-07	2.5187077e-07	1.0810731e-07	1.3892091e-08	1.3763248e-07	8.089662e-08
o	0.00019078141	0.075710945	0.7516819	0.15288737	0.0067631113	0.0067337514	0.0024382914	0.0013543144	0.0008443733	0.00046228454	0.00013462995	0.0004421207	6.631077e-05	2.5346058e-05	5.6813016e-05	3.5288052e-05	4.8356294e-05	1.9025694e-05	1.6865126e-05	8.819317e-05
v	0.0119973	0.0044195685	0.9105378	0.055692792	0.0135765895	0.0026051467	0.0009645996	0.000116432	4.9982358e-05	8.15654e-06	6.6956636e-06	3.4178638e-06	5.4224947e-06	9.415809e-06	3.7580587e-06	1.5855724e-06	7.59677e-07	9.967493e-08	1.0265905e-07	2.9809019e-07
e	9.8833814e-05	0.0010872327	0.30367324	0.606927	0.04335826	0.03169364	0.0034499436	0.0037606398	0.002375917	0.00088339485	0.00039480138	0.0007419262	0.00029206264	0.0002759156	0.00029079974	0.00019627092	0.00017250293	5.2032614e-05	8.801518e-05	0.00018771862
k	0.061838914	0.0010953136	0.28664216	0.38406742	0.23640348	0.023668624	0.005627351	0.00045149424	0.00013598229	1.3063708e-05	1.5070547e-05	3.8187036e-06	9.331262e-06	1.7409568e-05	6.0437287e-06	2.4912986e-06	9.697682e-07	1.937654e-07	2.7516094e-07	6.1404705e-07
k	0.00023239295	0.0007683386	0.23048015	0.6608776	0.058992706	0.03500466	0.0041236896	0.0036888097	0.0023357468	0.0007396401	0.0004324069	0.0005907788	0.00032729932	0.00036082463	0.00030703912	0.00020421638	0.00017150003	6.1445426e-05	8.1740516e-05	0.00021899068
i	2.3803124e-05	2.4156257e-05	0.047026142	0.4204654	0.33148375	0.10699483	0.056561325	0.011053294	0.007047765	0.0025658964	0.0025745442	0.0018574471	0.0022779633	0.0029948403	0.0019929286	0.0015044418	0.0012000359	0.0007698607	0.00084693724	0.00073470146
a	0.06800883	0.0011255664	0.051254556	0.5205331	0.32924393	0.026593124	0.0026607215	0.0004408172	0.00010729177	7.325785e-06	9.984183e-06	1.4226136e-06	3.5543117e-06	5.1193265e-06	2.262546e-06	9.863784e-07	2.894446e-07	1.05411345e-07	1.3038455e-07	8.645193e-07
r	0.053553898	0.00032673197	0.05922389	0.2686986	0.4570545	0.09740198	0.05543135	0.0052705323	0.0016510453	0.00025914004	0.000269804	9.784531e-05	0.00020133462	0.00033411832	0.0001248759	6.006956e-05	2.7011461e-05	5.4901193e-06	1.0614699e-06	6.7341057e-06
è	3.8599705e-05	5.0456747e-05	0.024600333	0.7424985	0.13350827	0.07095624	0.010471885	0.0075182705	0.0047322633	0.0010416203	0.0009463966	0.0007348576	0.00060230686	0.00066931883	0.00055504567	0.00035388145	0.00023642165	9.575246e-05	8.871394e-05	0.00030091786
d	0.028766805	0.00056766416	0.02318943	0.37088123	0.46312606	0.08815454	0.021519428	0.0023131857	0.0009728761	0.00012672751	0.00010073667	3.983348e-05	6.0033923e-05	9.324485e-05	4.80412e-05	2.059565e-05	8.364615e-06	1.3681527e-06	6.1388087e-06	3.8329463e-06
d	9.209167e-06	7.353544e-05	0.12560004	0.46501303	0.063503906	0.06192237	0.07406694	0.049650464	0.036519885	0.040718075	0.00927594	0.04457291	0.0055709095	0.00110172	0.0042078746	0.0029433018	0.0062787863	0.0022689262	0.001896665	0.0048055165
a	4.902813e-05	2.4483024e-05	0.00021002053	0.20204365	0.3628551	0.24327277	0.051644236	0.039251562	0.030001624	0.012408431	0.007025602	0.008836871	0.008207011	0.012755032	0.0070822304	0.004687725	0.0039386684	0.0014586324	0.0029375514	0.0013097861
p	0.024139626	0.00021808936	0.00025737355	0.0125868	0.5097037	0.26514533	0.15893349	0.017837524	0.0064117177	0.00097548385	0.0010028925	0.00038653595	0.00063701055	0.00093387725	0.00045771446	0.00022527056	8.874422e-05	1.8700019e-05	6.360104e-06	3.374955e-05
u	0.00025867313	6.8410685e-05	0.00034300468	0.08409986	0.21312754	0.43482536	0.08751652	0.08132649	0.05050823	0.009665919	0.008953949	0.006553199	0.005073162	0.005261427	0.00463982	0.0027424926	0.0016620866	0.00055606174	0.0003978825	0.0024198536
l	0.021469245	3.3514883e-05	1.6748614e-05	0.0028453998	0.6183591	0.256107	0.08216546	0.013502289	0.0038316725	0.00032899532	0.0005477289	8.857862e-05	0.00020004493	0.00023881631	0.00014024662	7.3529845e-05	1.9571704e-05	8.11218e-06	3.075374e-06	2.0902911e-05
ò	2.052421e-05	2.6487603e-05	0.00030458753	0.17005777	0.21925557	0.38767308	0.05545108	0.063258916	0.039627213	0.013947017	0.008007891	0.012299046	0.0046725296	0.0036162268	0.0050080568	0.0037235178	0.0031173467	0.001334427	0.0015403872	0.0070583713
s	0.0122978715	8.841324e-05	0.0002056803	0.0026232717	0.27473596	0.36829847	0.27869645	0.034968488	0.016829856	0.0024070498	0.0022957828	0.00090581446	0.0014844416	0.0021612819	0.0011252195	0.0005104715	0.00021080136	4.266115e-05	5.6544122e-05	5.5584092e-05
p	1.0288966e-06	1.7718093e-06	0.00019166105	0.1296053	0.20466065	0.29432458	0.17351957	0.07446866	0.048586737	0.022604285	0.00820358	0.019699758	0.0043521044	0.0020849907	0.0031740265	0.0018550587	0.0024856785	0.001484708	0.00053712906	0.008158749
ì	4.111145e-05	5.841332e-05	7.527635e-05	0.0043131667	0.041603897	0.2528382	0.1488978	0.15146546	0.117595024	0.04824774	0.03186573	0.03733904	0.030930955	0.04155496	0.028098034	0.01973583	0.016291574	0.0072076707	0.011119725	0.010720365
t	0.00448163	6.193809e-05	2.8120014e-05	7.5443044e-05	0.032786664	0.23654218	0.54592246	0.10615779	0.04461627	0.005316801	0.0076722004	0.0019907795	0.0039369343	0.00519605	0.002939253	0.0014592577	0.00047744816	0.00012816465	6.5171575e-05	0.00014547826
