 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.98484945	0.012832002	0.0017050841	0.0004962636	0.00010797779	7.4211935e-06	1.2476571e-06	2.0060281e-07	1.3735037e-07	1.2141513e-07	2.9085129e-08	2.2655323e-08
ù	0.9578198	0.04184664	0.00031317468	1.6335514e-05	3.3152683e-06	5.8274316e-07	1.5052109e-07	2.4258075e-08	4.4744555e-09	5.206999e-09	2.74279e-10	1.5642119e-09
s	0.79392564	0.20324874	0.0028172147	1.8645627e-06	6.052861e-06	3.9465283e-07	2.5333271e-08	1.7865947e-08	4.0416395e-09	9.004074e-10	1.6858699e-09	6.240108e-09
o	0.70328695	0.2697668	0.01890834	0.005667544	0.0017429889	0.00047678922	9.327581e-05	3.1916454e-05	1.6236816e-05	2.4868498e-06	2.4063663e-06	4.2936304e-06
t	0.18277606	0.803396	0.013811121	8.423673e-06	8.050468e-06	2.9108975e-07	1.4495492e-08	6.5422223e-09	9.177618e-10	3.396072e-10	1.0111255e-10	5.2454124e-10
r	0.34675205	0.54272574	0.07800411	0.027027141	0.004372538	0.0008605269	0.00021398015	2.7641367e-05	9.012054e-06	4.613414e-06	7.247375e-07	1.8688418e-06
a	0.93671584	0.06075658	0.0017561361	0.0006559398	9.487594e-05	1.4268227e-05	5.0564777e-06	9.3751913e-07	1.4841008e-07	1.615105e-07	1.0598619e-08	6.721802e-08
v	0.037025403	0.9437152	0.019098617	0.00012143363	3.709016e-05	2.0587288e-06	1.2259237e-07	4.789884e-08	3.1675071e-09	1.8827953e-09	7.75118e-11	7.1486017e-10
ù	0.011430865	0.26223332	0.22830553	0.4675456	0.023563102	0.0047223247	0.0018326904	0.00017029616	8.945131e-05	5.8542995e-05	1.3704726e-05	3.4567816e-05
d	0.01245441	0.9544226	0.031897858	0.0010881893	0.0001234003	1.1780054e-05	1.2727822e-06	2.8674808e-07	1.4505731e-08	1.2822724e-07	1.0204766e-09	8.413387e-09
i	0.00058453024	0.11311183	0.46633497	0.3296811	0.061049987	0.01848935	0.007099555	0.0010743439	0.0014392457	0.00050785404	0.0003882224	0.00023896256
ì	0.004302385	0.15353493	0.78601897	0.044815425	0.010461104	0.0007961641	5.4922904e-05	1.3864613e-05	1.0601477e-06	8.1460513e-07	3.8522785e-08	3.6470814e-07
r	0.0001112067	0.0053995787	0.979195	0.00796169	0.006644684	0.00058266416	7.8616016e-05	1.7740425e-05	3.5384546e-06	2.0728587e-06	5.4815814e-07	2.7690444e-06
t	1.2212263e-05	0.0008544638	0.3470995	0.528668	0.08821206	0.022953255	0.008566525	0.0010801362	0.001344028	0.0004840458	0.00043219767	0.000293522
e	0.000101079655	0.001133439	0.15113422	0.7734719	0.057583548	0.0110260835	0.004222336	0.0007535011	0.00017394919	0.00027341893	2.9076537e-05	9.741431e-05
g	0.010043501	0.0025653914	0.2022065	0.45146263	0.30159312	0.029240692	0.0021668354	0.00063904	4.8099206e-05	2.2704406e-05	1.3903174e-06	1.0037062e-05
r	8.250509e-06	2.2464927e-05	0.05627534	0.8382855	0.075859964	0.018634854	0.008587075	0.0007413313	0.0007151745	0.000534912	0.00013924635	0.00019596994
a	3.2411774e-06	9.144746e-06	0.0063922964	0.7977823	0.14050786	0.03335191	0.012690867	0.005499196	0.0011574219	0.00121463	0.00033355944	0.001057596
m	0.0023906655	0.00023181124	0.0048215454	0.44781014	0.4838866	0.055770505	0.0036492737	0.001302132	8.1305676e-05	3.587503e-05	3.8996664e-06	1.6164531e-05
m	3.6880556e-06	1.7497676e-05	0.019833848	0.84818816	0.096278496	0.021807456	0.01022998	0.0012876717	0.00092024694	0.0008441086	0.00022701763	0.00036189478
è	5.7348284e-06	3.4357163e-05	0.00061586016	0.116706565	0.7432743	0.10563528	0.015351581	0.012225886	0.0022367702	0.0013014405	0.00085980934	0.0017524491
n	0.19831023	0.096811876	0.0013939181	0.21233541	0.41851938	0.06658061	0.0046449406	0.0011724307	7.166857e-05	0.0001231261	6.73735e-06	2.9808565e-05
o	5.473381e-06	4.334761e-05	0.019070586	0.8199263	0.12308042	0.026140459	0.008693826	0.0011023191	0.0007831446	0.0004171071	0.00036351458	0.00037339923
p	0.00033704608	9.6979515e-05	0.0003320283	0.008587019	0.7230671	0.23458193	0.024403445	0.0073616267	0.0007947691	0.00029695773	2.2535974e-05	0.00011854222
o	9.050471e-06	2.9891162e-05	0.0002936121	0.18340608	0.48607165	0.20028746	0.09860859	0.012324599	0.0072538583	0.0061132098	0.0019402809	0.0036617308
