 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.97121036	0.028437769	0.0003247349	1.8409437e-05	8.020352e-06	7.245158e-07	5.8375623e-08	4.905658e-09	4.487283e-09	1.5696241e-09
n	0.0017577969	0.98631454	0.011880658	4.598982e-05	1.0274736e-06	4.8867488e-08	1.20227535e-08	8.747365e-09	1.8971633e-09	9.943117e-09
ì	0.0063213753	0.91132957	0.080720425	0.0013004116	0.00028800365	3.7052043e-05	2.9036908e-06	2.2681775e-07	4.1175138e-08	2.8018764e-08
c	0.00016360253	0.38073918	0.61132056	0.0076339534	5.7967925e-05	8.367291e-05	1.060737e-06	5.142429e-08	3.277309e-09	4.6051687e-09
h	0.06671767	0.769545	0.15617616	0.005504985	0.0017927445	0.00020115514	4.5252807e-05	1.0565256e-05	4.526124e-06	1.7872059e-06
a	0.081513844	0.773005	0.1301707	0.009046398	0.0057800617	0.00038995646	7.5679025e-05	1.4096071e-05	2.950586e-06	1.3320556e-06
d	0.00013373367	0.044459376	0.93835497	0.016798934	0.00020251925	4.2132244e-05	5.958994e-06	1.4226956e-06	1.5606662e-07	8.086555e-07
ò	0.0085849855	0.012179032	0.56980973	0.26839712	0.13533787	0.0046159825	0.0008819483	0.00013332874	2.685314e-05	3.310545e-05
n	0.0007904638	0.007936526	0.8540784	0.13082655	0.0042007146	0.0020425592	0.00011418437	9.574902e-06	1.1969004e-07	1.0076149e-06
t	0.00089320104	0.008792023	0.66331285	0.2582065	0.05829718	0.008054249	0.0018543922	0.00031031808	0.00013324562	0.00014598094
a	0.006814492	0.0017781734	0.18090615	0.4991093	0.3026919	0.0072994917	0.0009947688	0.00016969204	9.305702e-05	0.000143051
t	0.0019197728	0.0056613833	0.041183613	0.85243046	0.076989196	0.019419821	0.0023280028	5.010257e-05	2.0936102e-06	1.5626385e-05
a	0.0014814216	0.00028764058	0.017936379	0.53321546	0.42219126	0.020538954	0.0035456212	0.00047347453	9.764421e-05	0.00023213169
s	0.054120604	0.009479136	0.0047350344	0.52753156	0.19675171	0.19526023	0.01176545	0.00029356778	1.3721786e-05	4.8986225e-05
ì	0.0016450782	7.798085e-05	0.00064951734	0.29114485	0.64821327	0.047968514	0.008099707	0.0012548079	0.00029524005	0.00065103546
n	0.28774375	0.009745586	0.00039324633	0.12667604	0.32938394	0.23398355	0.011476079	0.00046763153	4.547874e-05	8.473114e-05
n	3.5092315e-05	9.702225e-05	0.003033007	0.5055492	0.4197758	0.049300876	0.0157258	0.0031811297	0.0019072357	0.0013947941
e	0.0010754697	2.6390968e-05	6.902429e-06	0.039748006	0.849431	0.08618786	0.01697758	0.0034965253	0.00088695326	0.0021634195
f	0.004677816	0.0016382933	0.00017213833	0.003553272	0.31044075	0.5524913	0.12403291	0.0022982224	8.2104714e-05	0.00061313965
a	0.00049114035	9.483908e-05	0.00014933976	0.018559687	0.89153254	0.05019251	0.027014075	0.0064228824	0.0031867095	0.0023563025
ì	0.022556333	0.0011981765	1.4517264e-05	0.00020152928	0.05891575	0.7791544	0.13455926	0.002767794	0.00014430146	0.00048784164
c	0.0026521494	0.00017217679	2.1210475e-05	0.00012335634	0.023378959	0.6250519	0.32459164	0.018651634	0.0010598995	0.004297062
h	2.7406918e-06	2.9161398e-05	9.1249254e-05	0.0017214516	0.24894163	0.21156576	0.30984005	0.10149787	0.091112785	0.03519733
a	0.00013587893	0.0011791711	0.00012035818	0.0003245075	0.089415275	0.061633058	0.42804837	0.21763678	0.103269905	0.09823663
a	0.00086966873	0.00039245872	3.557612e-05	0.00012732668	0.002281377	0.06392587	0.8497786	0.063358024	0.0031606858	0.016070433
n	0.0007085014	0.00013125721	3.847339e-05	2.7100357e-05	0.00018828463	0.046592675	0.8395528	0.087992735	0.00396165	0.020806555
o	0.000625027	5.010338e-05	6.1790015e-06	2.520226e-05	0.006427827	0.099096194	0.44382197	0.21718624	0.1168211	0.11594009
ì	0.00040571377	0.00014901937	1.8277946e-05	5.6848632e-05	0.00030200966	0.041845564	0.64977074	0.22629957	0.03042382	0.05072845
s	0.00010577083	0.00015938889	4.021766e-05	4.7205216e-05	0.00018450612	0.020672873	0.41107136	0.33506158	0.071103446	0.16155367
o	1.2522762e-06	7.791449e-06	6.250153e-06	7.72654e-06	0.00034479416	0.007630958	0.29274824	0.26446715	0.28107178	0.15371399
n	0.00019693282	0.000365487	9.299733e-05	0.00028605884	0.00037187262	0.01850191	0.09773155	0.27173427	0.19880769	0.41191122
