 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.98433346	0.012712226	0.0012784253	0.0016503681	2.4895773e-05	4.5632132e-07	1.1742168e-07	8.879308e-08
ù	0.9629188	0.036714878	0.00024378844	0.000111774374	1.04857045e-05	1.4015615e-07	3.931738e-08	5.77403e-08
t	0.51851404	0.4810761	0.00014218988	0.00026699074	2.444771e-07	1.0955516e-07	4.2017476e-08	2.5966585e-07
t	0.70045894	0.25870225	0.014749915	0.025125405	0.000644656	0.00012599521	9.668913e-05	9.613902e-05
o	0.8562962	0.14189085	0.0013177623	0.000471294	2.364362e-05	1.6581654e-07	3.340862e-08	3.5413095e-08
s	0.012202043	0.98393226	0.0032196073	0.00064477435	1.0150821e-06	9.681571e-08	3.919416e-08	1.2332525e-07
p	0.22796512	0.6843743	0.061528664	0.02262751	0.0033147635	0.00012887326	1.5320426e-05	4.543671e-05
ì	0.036330577	0.8501247	0.04928541	0.062896304	0.001314742	3.611603e-05	4.0184145e-06	8.167717e-06
t	0.16297752	0.8206126	0.014727057	0.0016486829	2.993915e-05	3.6679046e-06	1.888813e-07	4.816257e-07
i	0.112844065	0.6090687	0.15263253	0.114997484	0.009762534	0.00027712513	0.00014357318	0.00027401777
t	0.0007278019	0.8182472	0.15715455	0.023436502	0.00040976392	1.7893655e-05	2.1937703e-06	4.1391613e-06
o	0.0002736301	0.07661204	0.6498824	0.213592	0.057315286	0.001484104	0.00027751803	0.000563088
f	0.009153908	0.06927911	0.6372043	0.2794275	0.0047121495	0.0001889366	8.76483e-06	2.5357089e-05
a	0.00055188773	0.009377649	0.64946055	0.28979075	0.048034012	0.001474963	0.0005644292	0.0007457604
b	0.012799811	0.011978485	0.6659104	0.30586982	0.0033747791	5.338242e-05	5.748436e-06	7.5594694e-06
b	6.608361e-05	0.0006025874	0.50244576	0.42491046	0.06825821	0.0019989647	0.0007498677	0.0009680956
r	7.517162e-06	0.00010706853	0.10467027	0.8913177	0.0033128802	0.0003573873	3.4308996e-05	0.0001928265
i	5.5446562e-06	0.00017487032	0.2046877	0.784135	0.010081156	0.0005629443	4.3736385e-05	0.00030900977
k	0.31905067	0.0036407255	0.20249985	0.15246189	0.31494623	0.0056991554	0.0007217545	0.0009796857
è	6.2056184e-05	0.0001322027	0.15135904	0.7236199	0.11688928	0.004526013	0.0016637826	0.0017477315
t	0.0014776125	0.0025618721	0.2710603	0.49428758	0.22415343	0.0050331745	0.0006155073	0.00081048114
s	2.2818362e-05	0.00016866469	0.1719463	0.6965207	0.103396535	0.006692014	0.0057530203	0.01549995
a	1.00059715e-05	6.85429e-06	0.007494217	0.07467011	0.88503605	0.019886306	0.0034980774	0.009398384
n	0.005514138	0.00016885366	0.00012836255	0.000903871	0.806664	0.16424862	0.004245825	0.018126294
o	6.4512997e-06	1.1205697e-06	0.00024733722	0.0027675647	0.8521164	0.072477356	0.033205282	0.039178476
p	0.0035258015	7.6790486e-05	0.000103918734	0.00034088723	0.30831993	0.60768473	0.015505849	0.06444205
e	2.0918531e-05	1.0690072e-05	0.0006132806	0.0013412945	0.6395707	0.1289769	0.1070019	0.12246437
t	0.017364882	0.000108845365	0.00010023671	0.000102270256	0.13928273	0.69730026	0.035572708	0.110168055
t	5.695758e-05	4.8657826e-06	1.9641333e-05	0.00014215508	0.21626705	0.38097334	0.17186822	0.23066777
ì	3.4978132e-06	1.7474555e-06	9.559029e-06	9.928587e-05	0.019782279	0.44191998	0.2766034	0.26158032
n	0.0007885142	0.00014613113	0.00026616428	0.0004586905	0.042631254	0.51624984	0.123643115	0.31581625
t	1.3254711e-05	3.1212446e-06	7.845118e-06	1.2912055e-05	0.112545155	0.14804791	0.2671231	0.47224665
a	1.2246693e-06	5.7186224e-07	1.8616649e-06	7.1158306e-06	0.0058938647	0.31583798	0.4488064	0.22945097
c	0.0014030942	0.0002915209	0.000370164	0.0002815769	0.040236562	0.441663	0.121959336	0.3937947
h	0.0006880588	2.7259981e-05	2.5608038e-05	1.5638392e-05	0.006359915	0.023608057	0.3143289	0.65494657
r	6.949561e-07	1.3771389e-05	4.388927e-05	0.00036556626	0.0022481035	0.015318993	0.471343	0.510666
ò	3.1410996e-06	9.785135e-06	2.9975912e-05	0.00022488734	0.004506338	0.024870953	0.49297374	0.47738114
n	0.01826386	0.0034009283	0.010242597	0.008343532	0.045889426	0.10000601	0.17100342	0.6428502
u	0.00012426794	8.745072e-06	2.1421332e-05	6.7959536e-06	0.0076570725	0.019707505	0.5753876	0.39708656
a	0.04253053	0.0066950475	0.020526798	0.012515871	0.011231208	0.21123736	0.30507836	0.39018476
m	0.0072870636	0.0028798901	0.005316636	0.0040052547	0.0075238314	0.15338673	0.260199	0.55940163
p	0.00045778518	2.67337e-05	1.6662012e-05	1.3277377e-05	0.0014082419	0.011736811	0.4061905	0.58015
ì	0.00032922268	0.0040802904	0.0037883346	0.01845858	0.014592363	0.17356654	0.20765986	0.57752484
</S>	0.34724462	0.023049902	0.10521204	0.06625005	0.16672106	0.120146066	0.03371423	0.13766201
