 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.9878011	0.009499833	0.0019612187	0.00026258035	0.00015579807	0.00011203354	0.0001751683	2.2457878e-05	7.3455276e-06	1.7228243e-06	2.4793803e-07	1.8046221e-07	2.4791487e-07	8.7869104e-08	5.3651767e-08	3.2864108e-08	2.132952e-08
ò	0.8737853	0.12383441	0.0019817192	0.00021022135	0.00010585423	3.479345e-05	3.5661957e-05	6.6490334e-06	3.08443e-06	1.6586067e-06	3.7249475e-07	1.08286024e-07	6.716102e-08	1.4355373e-08	5.1808775e-09	2.3473596e-09	3.7803893e-09
t	0.9320176	0.06746692	0.00049091654	1.5352873e-05	6.877134e-06	4.157826e-07	6.100254e-07	1.1287774e-06	4.0980186e-08	4.824356e-08	1.8822277e-08	1.4210239e-08	2.531905e-09	1.2082217e-09	4.755721e-10	1.4694679e-10	9.001873e-10
t	0.100831784	0.72011733	0.1559997	0.016701875	0.003590709	0.0015004018	0.0003349043	0.00042965243	0.00024607478	0.00012561427	9.770197e-05	1.1041397e-05	4.427251e-06	3.1827437e-06	5.3970456e-07	3.2093983e-06	1.8818489e-06
e	0.03144544	0.8711668	0.08466683	0.006535181	0.0029577622	0.0017614043	0.0013223158	9.7627846e-05	3.8705526e-05	6.2798695e-06	7.6270265e-07	3.150409e-07	3.384792e-07	7.453832e-08	3.8846576e-08	5.5773725e-08	6.559153e-08
o	0.025440458	0.95952207	0.014834929	0.00016962747	2.8138717e-05	2.3470732e-06	1.5011573e-06	7.525263e-07	4.271699e-08	1.9352877e-08	4.939496e-09	3.6405172e-09	9.936877e-10	3.2155145e-10	1.1738684e-10	1.2481947e-10	6.194568e-10
G	0.0035306052	0.9728032	0.023591822	5.5166864e-05	1.5027969e-05	1.087981e-06	2.0301384e-06	1.1198292e-06	3.3828105e-08	1.7364362e-08	1.877785e-09	2.2962297e-09	6.2518407e-10	1.4357515e-10	4.7754e-11	1.9640449e-11	1.3848711e-10
i	0.0053711724	0.95561856	0.03019627	0.0059637567	0.0012102894	0.0008629338	0.00050611165	8.603646e-05	9.063478e-05	6.413302e-05	1.7335735e-05	7.0520327e-06	2.392328e-06	1.5888205e-06	5.9967033e-07	4.7080692e-07	6.548624e-07
u	0.010482777	0.9037573	0.08355037	0.0018061306	0.00032905905	4.146321e-05	3.0238545e-05	2.5448949e-06	1.3027505e-07	4.006638e-08	2.960208e-09	2.6400342e-09	1.176937e-09	1.6184251e-10	1.2955985e-10	1.1972298e-10	6.1058225e-10
v	0.0024443592	0.87232655	0.124213204	0.0005746244	0.00022764537	4.0319523e-05	0.0001330918	3.8656573e-05	9.881558e-07	3.6960125e-07	1.9921034e-08	2.6101732e-08	1.0670042e-08	9.716179e-10	3.1872088e-10	4.5549647e-11	6.219244e-10
à	6.644618e-05	0.7537896	0.16851495	0.053887326	0.010199569	0.0074655814	0.0034922867	0.0007601911	0.0009516692	0.00050868787	0.00021415282	6.536863e-05	2.75041e-05	2.3675851e-05	8.215716e-06	1.1025214e-05	1.3706139e-05
n	0.041772895	0.68496144	0.22187099	0.040792696	0.009412055	0.0009190961	0.0002388906	2.5930849e-05	4.256371e-06	1.1518683e-06	3.002233e-07	1.127819e-07	8.2788404e-08	1.8876168e-08	2.2648033e-08	4.493656e-08	6.446682e-08
n	0.00047334842	0.83321404	0.15485975	0.008148865	0.0015072541	0.000622603	0.00019897007	0.0007129797	0.00013492654	6.78342e-05	4.880754e-05	4.626841e-06	1.5186308e-06	1.7621601e-06	3.03911e-07	1.2147783e-06	1.1466703e-06
i	8.019315e-06	0.07559517	0.63331413	0.20863661	0.03898557	0.032226175	0.009593641	0.00056443276	0.00070829963	0.00021884797	5.5442983e-05	2.0447673e-05	2.2077518e-05	7.978306e-06	5.27843e-06	1.8617535e-05	1.9347508e-05
