 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.9779718	0.02000349	0.0015733213	0.00041157813	2.307277e-05	1.0378291e-05	6.3690377e-06
c	0.9988959	0.0010989243	3.863776e-06	1.0920951e-06	1.4948589e-07	7.7319854e-08	4.1492722e-08
h	0.88477176	0.112354666	0.0020962548	0.0003750556	5.9267106e-05	6.5232593e-06	0.00033639153
a	0.98342854	0.016396282	0.00015555031	1.3189988e-05	1.846147e-06	1.4307767e-07	4.3399127e-06
n	0.9524184	0.04547488	0.0017106775	0.00030789096	3.75664e-05	9.06475e-06	4.1408563e-05
a	0.08985698	0.8583634	0.049523793	0.0019887767	8.5026244e-05	7.231312e-06	0.00017465514
v	0.07871198	0.85206777	0.06766227	0.0014209676	8.78067e-05	2.2149768e-05	2.7070844e-05
o	0.000269563	0.77690107	0.2171167	0.0048238905	0.00021199962	2.3975406e-05	0.00065271434
r	0.01823662	0.85591924	0.123169124	0.0024913754	0.00012354492	3.7726928e-05	2.226944e-05
à	0.000160791	0.6808118	0.28864497	0.026226027	0.00083538	0.000119287506	0.0032017187
s	0.0014511476	0.17362653	0.6387547	0.17109628	0.011424817	0.0019881672	0.0016583868
o	0.0006059956	0.81335	0.17040989	0.009962583	0.0012075661	0.00010652831	0.004357422
o	0.024291065	0.02495218	0.75520134	0.16664685	0.019119935	0.0033132867	0.0064753406
t	0.0925141	0.0041925283	0.13512774	0.65200305	0.08928843	0.010509651	0.016364552
s	0.0007322333	0.0021897003	0.2613752	0.57012874	0.084504806	0.014470309	0.06659911
o	6.799643e-05	4.099636e-05	0.010509872	0.5729228	0.123494126	0.06458568	0.22837856
m	0.0021094244	3.6988236e-05	0.0031137832	0.67842793	0.19559939	0.039941277	0.080771215
ì	0.17707705	0.006572644	0.014807304	0.51649433	0.06832504	0.018613942	0.19810972
k	0.047812033	2.4250427e-05	0.00043365365	0.17719267	0.4896293	0.18560073	0.099307306
u	0.000115295064	0.00013232921	0.0022239806	0.2921074	0.3176562	0.027992304	0.35977247
à	0.00017522345	2.1381272e-06	4.041883e-05	0.014897609	0.5210521	0.32798475	0.13584773
i	6.2759056e-05	1.3503234e-06	1.0454238e-05	0.0028273726	0.44682387	0.44796136	0.10231291
m	0.0001735693	7.0668616e-06	2.7270042e-05	0.00089357444	0.21104434	0.6888878	0.0989664
è	0.0027247546	5.11121e-05	0.00028298277	0.0010110333	0.046901025	0.19422442	0.7548047
r	0.0028629957	3.0628264e-05	0.000117112206	0.0023236335	0.033200707	0.8031868	0.15827817
i	0.05499696	0.0018423948	0.003235558	0.0009989185	0.033328213	0.4447213	0.46087667
</S>	0.003412452	0.00039789197	0.0013231721	0.015953084	0.0512227	0.49448875	0.43320194
