 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.9508513	0.049030926	9.1304435e-05	2.0818818e-05	4.7856024e-06	5.096033e-07	1.01749926e-07	3.206588e-07	1.19962476e-08	2.0921957e-09	1.3933545e-09
n	0.00450486	0.98350626	0.0118784625	0.00010566081	3.6643548e-06	9.4697566e-07	2.0604243e-07	2.8945303e-08	1.0594978e-08	4.8346815e-09	3.0802596e-08
è	0.014726621	0.9320676	0.051186115	0.001502955	0.00043448855	6.0728056e-05	1.0014879e-05	1.0891699e-05	4.838615e-07	2.4786152e-08	5.4368485e-08
r	0.0006012625	0.67389256	0.2819662	0.042067144	0.0012916814	0.0001746666	3.8396743e-06	1.6581477e-06	8.6428633e-07	4.0463785e-08	2.2624993e-08
k	0.0054427916	0.4904655	0.46521777	0.024618352	0.011384905	0.0022401928	0.000602315	5.0456924e-06	7.279614e-06	3.23164e-06	1.2651791e-05
e	0.20081602	0.21978036	0.51261437	0.043939684	0.015908768	0.003169558	0.0012262485	0.0023262517	0.00018757772	1.7723385e-05	1.3388575e-05
s	9.248869e-05	0.011140925	0.8730147	0.1066726	0.00687106	0.0019819133	0.00017800769	4.313406e-05	4.2758957e-06	2.9894505e-07	6.4456395e-07
e	0.0052757296	0.045355387	0.9256554	0.017150857	0.0047164503	0.00091858715	0.00039763353	0.0005135872	8.64741e-06	6.133976e-07	7.1213585e-06
k	0.00049993175	0.0041478164	0.8545243	0.12744737	0.010088883	0.0028977257	0.00032952023	5.9665133e-05	3.8605804e-06	3.525198e-07	6.1128065e-07
a	0.0056134947	0.011381109	0.7940727	0.120414935	0.05450895	0.0073399805	0.002364385	0.004075011	0.000119379736	2.5463314e-05	8.4613515e-05
i	0.0020446912	0.007294769	0.3937615	0.55260324	0.037387382	0.0062474627	0.00038845633	0.0002597271	1.1710379e-05	5.7852253e-07	5.1602575e-07
m	0.00742254	0.0023692073	0.12413878	0.60387284	0.17763753	0.07094342	0.0120443525	0.0013249211	0.0002078616	1.4450962e-05	2.406892e-05
è	0.010141546	0.015604987	0.21928385	0.41365707	0.26329526	0.043285266	0.009629801	0.024145242	0.00053526013	8.616684e-05	0.0003354988
r	0.0115194665	0.012525	0.03587116	0.8087851	0.102674626	0.026108699	0.00083962013	0.0016094921	6.2237545e-05	2.145712e-06	2.5097784e-06
