 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.93520254	0.024307426	0.040249776	0.00021633449	1.2776577e-05	1.0607055e-05	5.558043e-07
à	0.9847184	0.0025327865	0.012653237	6.5469445e-05	2.0353433e-05	2.2014349e-06	7.662629e-06
b	0.4792544	0.02942081	0.48991403	0.00088295224	0.00025524932	5.413857e-05	0.00021855632
b	0.13548853	0.16421346	0.6407756	0.026974902	0.02168603	0.0048129675	0.0060485182
i	0.029950408	0.80925244	0.15629289	0.0037140734	0.0005337384	0.00021511884	4.1253334e-05
t	0.0037564384	0.5877059	0.3751706	0.032146264	0.0009491706	0.00012156522	0.00015016671
o	0.010923155	0.75261056	0.18478674	0.045885116	0.0050541763	0.00036960974	0.000370509
u	0.06791255	0.22316734	0.42875743	0.26881742	0.009149664	0.0014510762	0.0007446474
k	0.08241272	0.025822444	0.08243288	0.7771382	0.029526515	0.0013929034	0.001274369
o	0.0039034912	0.17398955	0.66723037	0.13743755	0.0128927	0.0028620935	0.0016842204
r	0.17710698	0.05881963	0.20976427	0.52019644	0.030199658	0.0033230493	0.0005899681
a	0.00016682307	0.019784393	0.63127106	0.3059646	0.034381844	0.0018959725	0.0065352474
s	0.013002339	0.0044435035	0.036879115	0.8325235	0.10178524	0.008343114	0.003023218
ì	5.752225e-05	0.0022540675	0.04034731	0.82245624	0.114635125	0.006537904	0.013711781
u	0.002177325	0.000549984	0.0016903129	0.78628117	0.19032006	0.013552282	0.0054289964
t	0.0008001124	0.00016894103	7.946565e-05	0.63304514	0.34321997	0.0090034455	0.013683024
è	5.9996382e-06	0.00012360107	0.00019578224	0.6833743	0.23603185	0.061946943	0.018321544
l	0.0049224095	0.00062158983	0.00030952907	0.22525927	0.69705546	0.039427847	0.032403927
i	3.649684e-06	8.383888e-05	0.0033890808	0.31545544	0.3834429	0.20618269	0.09144242
à	0.0010015593	8.861007e-05	2.269903e-05	0.02669367	0.83134604	0.075994834	0.0648526
s	0.0004182452	7.067506e-05	0.00015235809	0.005896586	0.78507	0.042955376	0.1654367
p	3.746599e-06	2.601712e-05	3.3977e-06	0.017386159	0.41269255	0.35832927	0.21155886
r	5.509525e-05	0.000114848735	5.349822e-05	0.0024575281	0.062536664	0.83723265	0.09754968
o	0.0001672647	0.00026351196	0.00028298007	0.0028132913	0.060444318	0.7764732	0.15955542
</S>	0.0039637275	0.0008058332	0.0006250676	0.010328416	0.08215271	0.3597912	0.54233307
