 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9687543	0.023144037	0.0066841138	0.0011504312	0.00025634607	8.944984e-06	1.4115022e-06	4.1871573e-07
g	0.9962663	0.0004766765	0.0032451085	3.6722008e-06	3.6590286e-06	2.963833e-06	4.6729022e-07	1.1282964e-06
r	0.39657032	0.5868984	0.015767176	0.00038424175	0.00027835483	1.8769779e-05	1.6124088e-05	6.667811e-05
a	0.05460208	0.9342945	0.010276612	0.0007300763	9.087519e-05	1.454826e-06	2.0684604e-06	2.3378007e-06
t	0.0013508283	0.039513547	0.9542037	0.0030290522	0.0017553881	8.6891254e-05	2.1086886e-05	3.964242e-05
s	0.0047839405	0.6458065	0.25890884	0.07705424	0.01306445	0.00022152402	7.361399e-05	8.69636e-05
a	0.06446945	0.2958462	0.40489396	0.20133172	0.032417305	0.0007769057	0.00013429917	0.00013018708
è	0.00962458	0.004310234	0.9515223	0.018720957	0.015161118	0.00051227515	8.4462255e-05	6.41259e-05
n	0.0022209557	0.0042004366	0.9610725	0.017590055	0.01246758	0.0014082654	0.0002947789	0.00074537855
a	0.00012765963	0.0022568945	0.65102756	0.21634802	0.11613256	0.0076331412	0.0023004203	0.0041737463
n	0.031039244	0.009802764	0.31341338	0.22181259	0.39491263	0.023010163	0.0031254762	0.0028836902
g	5.950162e-05	0.0006640067	0.09710789	0.70065534	0.19336133	0.0051179705	0.0015192191	0.0015147489
r	7.574311e-06	4.0011855e-05	0.003583074	0.5581361	0.3790155	0.037127353	0.011200595	0.01088975
à	1.0586744e-05	4.441503e-05	0.005229124	0.58309287	0.36527774	0.02919198	0.0039558397	0.0131974425
m	0.0017123868	0.0003824986	0.0008752959	0.035491347	0.8752438	0.06654456	0.012568881	0.0071812496
m	1.3860745e-05	9.843378e-05	0.03980771	0.22232454	0.50214255	0.10776888	0.07017709	0.057666898
a	0.0014182209	0.00897527	0.00034080303	0.09012311	0.6823333	0.108404025	0.07154526	0.036859967
u	0.057306677	0.0014084761	0.00049852947	0.0010734574	0.115949064	0.6777612	0.08330744	0.06269507
d	0.0134399505	0.0007873578	5.5563018e-05	0.00013565138	0.00452486	0.929256	0.0040360247	0.047764506
e	0.00069712155	0.0029660105	0.00060011103	0.041865148	0.118889324	0.22622892	0.2845074	0.32424593
r	0.022571918	0.0005798183	3.9978782e-05	8.786047e-05	0.0024715227	0.93955487	0.0063447356	0.028349351
f	0.00018446658	0.0002926078	0.00026082867	0.013193358	0.05793977	0.29022872	0.2796708	0.3582295
ù	7.0701512e-06	2.6488146e-06	0.00023014029	0.0017399597	0.0039347624	0.09416352	0.5538463	0.3460756
m	0.0123432875	0.0005358188	0.00096087233	0.0008214921	0.0041894717	0.043016866	0.8911377	0.046994485
m	0.00015610293	1.1420206e-05	0.00016806951	0.0009870827	0.010855255	0.23921408	0.5950124	0.15359569
u	5.48129e-06	5.267406e-06	5.1064962e-05	0.0013639947	0.0008566502	0.00909338	0.8918306	0.096793585
</S>	0.013751646	0.001374254	0.0049020005	0.0014505357	0.0044445395	0.048725557	0.27236664	0.65298486
