 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.99099404	0.008638567	0.00015832201	0.00019252533	1.3610017e-05	2.6816074e-06	2.0036168e-07	3.173177e-08
p	0.011552384	0.9879479	0.0004986793	9.673213e-07	1.3941525e-07	1.3559339e-08	1.11504175e-08	2.0195381e-08
e	0.7216725	0.09163685	0.16977534	0.01313083	0.0035980756	0.0001649464	1.07497535e-05	1.07774795e-05
t	0.12309796	0.8624678	0.014331326	8.390904e-05	1.87997e-05	2.0020536e-07	6.0326966e-09	7.402729e-09
à	0.6925154	0.24324964	0.049289797	0.011529584	0.0032575782	0.00014001514	5.4915354e-06	1.2488758e-05
c	0.0012805043	0.33268407	0.6563855	0.0069525694	0.0026644017	3.1329466e-05	1.0883849e-06	5.2939635e-07
i	0.05241173	0.93602484	0.00910884	0.0012135336	0.0008962751	0.00018247541	0.00010721102	5.5214034e-05
a	0.00054929487	0.121687554	0.83008593	0.046421297	0.001166655	8.267621e-05	1.735403e-06	4.7717917e-06
k	0.0008617714	0.015391311	0.9399149	0.043330446	0.00042490245	6.928026e-05	3.2322994e-06	4.1641e-06
è	0.0034574703	0.0011967355	0.584748	0.2886294	0.110396475	0.009391946	0.0012647908	0.00091517606
c	7.902556e-05	0.0044185123	0.8925985	0.038817737	0.06380461	0.00027124822	6.6857665e-06	3.677068e-06
c	6.3529405e-05	0.020788645	0.710545	0.12904352	0.09996094	0.014773177	0.013877401	0.010947756
i	0.003535836	0.00019061302	0.022099545	0.55262464	0.38122606	0.035893276	0.0028200685	0.0016100231
a	0.0003748599	0.00015936856	0.1256878	0.81873345	0.049378064	0.0053652823	0.00011799794	0.00018305217
a	0.007127063	0.00087993423	0.04228093	0.88015836	0.056628317	0.011664601	0.00034434343	0.00091651944
n	0.011225804	0.0021709541	0.013651596	0.56252676	0.32031637	0.08109896	0.0025871922	0.00642229
d	1.8618035e-05	6.4311746e-07	0.0010839368	0.2177462	0.674054	0.08799387	0.010965514	0.008137105
ì	2.7258147e-07	8.917203e-07	0.0004954817	0.20176546	0.5236603	0.17692533	0.046051547	0.051100772
n	0.005292857	0.00063141924	0.00032504194	0.029860174	0.94450057	0.018370021	0.00059304695	0.0004268645
n	7.733413e-06	6.8344707e-06	0.0008568072	0.30996144	0.60314375	0.0641989	0.010352909	0.011471631
u	4.019099e-06	1.1341077e-07	1.2825743e-05	0.053085826	0.81502426	0.102056816	0.01309308	0.016723132
n	0.0055715903	0.00036167365	0.0005629119	0.034173187	0.40385824	0.49524376	0.013194049	0.047034625
e	1.2866268e-05	7.114253e-07	1.827466e-05	0.0075970707	0.70344627	0.22581223	0.036295895	0.026816772
i	0.005148893	0.00019603952	8.3639294e-05	0.004046967	0.067756526	0.81374973	0.03625853	0.072759695
g	0.0057364274	0.00063816353	0.00020445972	0.0042623812	0.026245814	0.8205088	0.043537866	0.098866075
e	4.4043183e-05	3.6506588e-06	4.5014945e-05	0.0022615711	0.11063184	0.4506194	0.25293517	0.18345931
n	0.0065220343	0.0010105124	0.00013577215	0.0034117317	0.015783362	0.7320421	0.13465206	0.10644239
i	2.0356983e-05	2.1219405e-06	6.2209997e-06	0.00076688145	0.106682256	0.46279892	0.21242622	0.21729708
t	0.0014071019	0.0006338242	0.00023422998	0.00362061	0.00479997	0.4701814	0.26659027	0.25253263
ò	3.5821176e-05	2.0355542e-06	1.228767e-06	0.00011208482	0.013525233	0.4550881	0.3217237	0.20951179
r	0.0027154873	0.0031676493	0.0003762902	0.0027388635	0.003291316	0.21907859	0.49409497	0.27453673
i	4.8963906e-05	1.0791123e-05	3.825391e-05	0.0006596198	0.023400066	0.4446097	0.3412727	0.18995991
</S>	0.0029105034	0.0012861004	0.0009379137	0.0045280666	0.0014006655	0.0708944	0.42858487	0.48945743
