 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.973055	0.024069209	0.0025467505	0.00030186944	1.5575219e-05	7.035757e-06	4.6717237e-06
n	0.98648804	0.01334447	7.9280515e-05	7.280624e-05	1.036104e-05	3.2822115e-06	1.7709175e-06
a	0.8387232	0.14854096	0.011393479	0.00084971875	7.35755e-05	1.4858387e-05	0.0004042676
v	0.5142706	0.46162623	0.020487636	0.0030442772	0.00037473775	7.446294e-05	0.0001220564
o	0.0016578421	0.80942196	0.18227623	0.0062037036	0.00018759629	8.869229e-06	0.00024387683
r	0.009441553	0.74533576	0.23923631	0.005578906	0.00031290067	7.024427e-05	2.4244628e-05
à	0.00042005428	0.72718936	0.25639993	0.014855077	0.00035726328	2.657373e-05	0.00075163605
s	0.0042467513	0.13610388	0.62647414	0.21484311	0.015483861	0.0017902695	0.0010579482
o	0.0005521323	0.71208215	0.25877687	0.020712486	0.0018154829	0.00011451608	0.0059464294
o	0.019893903	0.02472408	0.660268	0.2518167	0.03281987	0.004465692	0.006011745
s	0.028359415	0.012031843	0.17636627	0.6434617	0.111949936	0.013386352	0.014444437
s	7.509698e-05	0.0016412397	0.21812034	0.6464769	0.06474799	0.007775759	0.06116271
o	4.038279e-06	4.2804088e-05	0.009070073	0.6377755	0.11856922	0.047594994	0.18694338
m	0.0027807513	0.00019594896	0.004924266	0.53014743	0.3072958	0.060113087	0.09454276
ì	0.02084358	0.018035932	0.019543344	0.6268048	0.092924505	0.018712096	0.2031358
k	0.022835148	0.00012119734	0.00074275944	0.06929826	0.56089985	0.24038135	0.10572145
a	4.4025044e-05	0.00013925636	0.0013635735	0.1928267	0.38227454	0.027798323	0.3955536
m	0.00080661185	1.0492477e-05	7.853247e-05	0.005152088	0.41642505	0.41301423	0.16451305
è	0.0015152156	0.00041716025	0.0024155278	0.0028049222	0.065027006	0.06420987	0.8636103
r	0.020443758	0.00016075268	0.0005863402	0.0035840634	0.024880799	0.70431757	0.24602668
i	0.0077888533	0.0035545207	0.00509182	0.0015790157	0.068225585	0.38273877	0.5310215
</S>	0.006908184	0.00028594356	0.00071217626	0.006107892	0.019287577	0.40960914	0.55708915
