 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.9937453	0.0031111247	0.003070709	6.348558e-05	7.586351e-06	1.6092202e-06	1.2271191e-07	4.3438625e-08	2.8434656e-08
t	0.5207099	0.4681138	0.011143831	8.505e-06	1.8402081e-05	5.380877e-06	6.0999554e-08	7.895736e-08	5.8310523e-08
t	0.8956658	0.08318248	0.020290356	0.0007299395	0.00011763719	1.1172702e-05	1.9532974e-06	3.4302676e-07	2.8429918e-07
è	0.61067474	0.17534393	0.1991541	0.011182679	0.003042701	0.00059108995	8.850949e-06	7.412999e-07	1.2598385e-06
d	0.10943523	0.87715375	0.013378007	1.347651e-05	1.7535393e-05	1.9818663e-06	3.230761e-08	1.9807265e-08	2.7214975e-08
e	0.074932195	0.105379604	0.7749146	0.026845472	0.012843927	0.0024432791	0.00058031135	0.0016613917	0.00039926003
c	0.0041344534	0.97383887	0.021357674	0.00037814063	0.00026728376	2.199647e-05	1.2909253e-06	1.197549e-07	2.8074223e-07
i	0.01345998	0.49035248	0.36347198	0.11665712	0.014075876	0.0012701506	0.00057967025	4.0746774e-05	9.199976e-05
d	0.0013710016	0.98092103	0.010975636	0.00603801	0.00057809986	0.000107986125	7.5643816e-06	5.8015218e-08	6.8076446e-07
è	0.00047918802	0.036093	0.7831906	0.15900393	0.019096572	0.0014170331	0.00043001844	0.00013867358	0.00015094636
t	0.0010380225	0.74821275	0.15499188	0.07753324	0.01469781	0.0033736795	0.00013863323	1.8473689e-06	1.2103256e-05
s	0.0023800477	0.25128943	0.7335004	0.010203052	0.0020009622	0.0002741361	3.521441e-05	0.00022436057	9.235688e-05
a	0.003568243	0.17132328	0.4733971	0.31633422	0.028870165	0.004784815	0.001136206	0.00017791142	0.0004081617
m	0.0067237276	0.026151016	0.15136188	0.5820286	0.19069129	0.041330103	0.0014243859	5.0840332e-05	0.00023803767
o	0.00041725213	0.00109886	0.122132555	0.7814452	0.08170577	0.008791129	0.0028193477	0.00047572135	0.0011141174
k	0.068493746	0.0057689114	0.010727519	0.809746	0.080022484	0.02424528	0.0007499761	2.8706385e-05	0.00021729713
a	2.2280343e-05	0.0001003542	0.086639166	0.79573935	0.101639986	0.009029153	0.0032098785	0.0018773798	0.0017424831
s	0.012444691	0.0063151275	0.010943612	0.72525615	0.19523318	0.048530046	0.001041913	3.5712605e-05	0.00019951555
ì	4.433854e-06	8.133668e-06	0.012342113	0.73886937	0.21366003	0.025892157	0.0049922983	0.0012425106	0.0029888714
m	0.0021073786	7.480609e-05	0.00016881463	0.17157444	0.6034987	0.21893407	0.0032289	0.000109353285	0.0003036262
m	3.909968e-06	5.3420943e-05	0.018114986	0.40355292	0.2250229	0.103455305	0.02695475	0.19112585	0.031715993
e	0.0009884525	0.00028345955	0.00043290487	0.33009496	0.35773903	0.16653363	0.077828854	0.04242424	0.023674518
r	0.004622586	0.00017311824	1.36637245e-05	0.011380255	0.19240242	0.7478309	0.038339198	0.00078064186	0.0044571883
i	2.7157943e-05	5.5537945e-05	0.0002530222	0.22809973	0.44513443	0.15288486	0.065785944	0.04746733	0.060291935
p	0.0012661726	2.7021211e-05	3.543952e-06	0.0011564464	0.030969506	0.87446105	0.083407804	0.0010934197	0.0076149814
à	7.7850375e-05	5.1974996e-05	8.294974e-05	0.0307985	0.117329985	0.28680173	0.18796472	0.2018676	0.1750247
m	0.117135964	0.0037291925	7.080997e-05	0.0013427155	0.018094035	0.7605471	0.0849703	0.002850287	0.011259565
e	4.420159e-06	9.357856e-05	0.00030371547	0.0054358025	0.054286513	0.21632257	0.08217518	0.5297809	0.1115973
s	0.013211032	0.000635179	0.00014504734	0.00077810546	0.0027997256	0.41581145	0.42541522	0.03081909	0.1103851
t	0.000104570885	1.199988e-05	8.190703e-06	0.00016191376	0.0010457753	0.061258666	0.19271602	0.5109489	0.23374392
i	9.263441e-06	8.1476196e-07	6.7194087e-06	3.7365364e-05	0.00028349416	0.034517445	0.34413466	0.31289622	0.30811396
s	0.0030669435	0.0005773111	0.0004974209	0.0008835241	0.0017803002	0.103172846	0.31982693	0.14347263	0.4267221
p	0.00017261358	9.493122e-06	4.205996e-06	2.6076415e-05	6.284036e-05	0.005228508	0.15478407	0.60938925	0.23032294
i	3.433882e-06	1.6274743e-06	5.2384647e-05	0.000104773535	0.0011655035	0.007664147	0.015675317	0.4281705	0.5471623
à	0.005847214	0.000856479	0.0011677287	0.0017610482	0.0013237704	0.014053999	0.121127	0.27068114	0.5831816
g	0.010681849	0.0035892562	0.016763834	0.0012963176	0.0041284515	0.022033459	0.07429311	0.53753173	0.32968202
g	2.8548848e-06	1.2679552e-05	1.9785519e-05	1.8889414e-05	2.0420743e-05	0.0004404758	0.0020839816	0.86486876	0.13253216
i	0.00012445208	4.9674625e-05	8.419693e-05	0.000982408	0.00041268856	0.0018090904	0.02053914	0.5720755	0.4039228
a	0.0408131	0.012410049	0.02734809	0.05442325	0.032583755	0.122694746	0.24485803	0.085764274	0.3791047
</S>	0.1923794	0.05079281	0.12288421	0.06323764	0.031195702	0.032473497	0.16596828	0.16772237	0.17334607
