 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.98607314	0.006557325	0.00039895248	0.0063947183	0.0005051092	4.2545937e-05	1.1211837e-05	1.5422349e-05	8.4135615e-07	5.79306e-07	8.152989e-08	4.805692e-08	4.9278828e-08
ò	0.9047668	0.08620798	0.008661866	0.00024865085	8.040288e-05	2.2270464e-05	7.047832e-06	4.252014e-06	5.911255e-07	1.09062285e-07	3.7369652e-08	7.943145e-09	1.0748858e-08
t	0.9163867	0.082498565	0.0011079955	2.8651357e-06	9.932229e-07	2.5803008e-06	2.1710177e-07	2.3407893e-08	3.4422964e-08	4.8049733e-09	3.1311138e-09	8.0122303e-10	2.2522906e-09
t	0.08185151	0.51071036	0.3913303	0.012710731	0.0017983263	0.0011642452	0.00025782926	0.00011104903	4.318243e-05	2.6565274e-06	2.8656543e-06	1.0448454e-05	6.5001277e-06
e	0.048285376	0.5859733	0.16956808	0.17961057	0.015038723	0.001060715	0.00023669162	0.000214137	9.020355e-06	2.1623491e-06	4.1053374e-07	2.2658901e-07	6.3730715e-07
j	0.025949674	0.9177153	0.055692963	0.00056205905	5.2619245e-05	2.5412268e-05	1.747825e-06	1.8157552e-07	1.076023e-07	1.2984112e-08	3.421378e-09	1.933737e-09	9.0396295e-09
è	0.002050398	0.910174	0.078198574	0.008954342	0.0004872577	6.9500464e-05	4.7467434e-05	1.4903195e-05	2.8466638e-06	4.1253833e-07	1.0383658e-07	2.1496701e-08	8.337967e-08
n	0.03380991	0.4874414	0.43826926	0.031534657	0.0056539066	0.002996208	0.00023745076	4.480356e-05	9.430036e-06	1.3686727e-06	8.0279e-07	4.1192884e-08	8.018848e-07
o	0.00595582	0.38331375	0.595844	0.011351141	0.002227535	0.0008854845	0.00025115826	0.00011636367	3.0937215e-05	2.3973998e-06	1.6796508e-06	1.5565885e-05	4.171282e-06
m	0.0010604456	0.097448856	0.82882017	0.061806243	0.008520404	0.0021282004	0.00016116649	4.7289417e-05	5.7332304e-06	8.584314e-07	1.7166663e-07	6.4966564e-08	4.874445e-07
e	7.945622e-05	0.026640723	0.93390113	0.031651143	0.00600591	0.0007599733	0.0005910375	0.00030655094	5.0326973e-05	6.8414424e-06	2.7647939e-06	1.9223558e-06	2.111657e-06
v	0.00014650135	0.0041223927	0.0675055	0.9023983	0.023367064	0.0021774755	0.00023256993	4.3046224e-05	5.7917982e-06	5.0886064e-07	6.2046915e-08	2.2801851e-08	7.0604113e-07
è	2.195571e-06	0.0007117909	0.85653836	0.08285411	0.049151737	0.0050612474	0.0031499784	0.001986117	0.0003391316	6.809824e-05	2.8026307e-05	7.7416626e-05	3.1770385e-05
k	0.0076760347	0.010782418	0.67908525	0.25559774	0.040832523	0.0056987526	0.0002009729	0.00011627006	6.5833037e-06	9.194666e-07	5.410944e-07	3.2700999e-07	1.565177e-06
k	9.003377e-06	0.0023705328	0.744287	0.0608504	0.043091394	0.08754878	0.029949017	0.01438748	0.008275512	0.0016441607	0.0012518856	0.0053732228	0.0009616424
i	0.00031316705	0.00022875243	0.12273914	0.3896422	0.3534336	0.052312296	0.034369133	0.036914356	0.0046515428	0.0028755548	0.0009425035	0.001172146	0.00040566115
o	0.007050806	0.014071634	0.14274296	0.6631508	0.1379855	0.02901764	0.0042617633	0.001458997	0.00020879156	3.3297518e-05	5.719462e-06	1.9563413e-06	1.0153949e-05
p	0.08469402	0.00096393476	0.005317886	0.124930896	0.35973752	0.31445327	0.08991255	0.01331411	0.005485569	0.00087321096	0.00017232662	2.065369e-05	0.00012405358
u	1.1848063e-05	0.00023110701	0.03728063	0.23056494	0.53974843	0.08919939	0.05294736	0.03561222	0.0076993774	0.0015366188	0.00094125845	0.002947078	0.0012797831
l	0.046645217	0.0005897484	0.0009402723	0.55662507	0.3214428	0.060765047	0.009206873	0.003323508	0.0003811131	5.5662393e-05	9.632171e-06	1.2139536e-06	1.3827718e-05
ò	1.7413263e-06	3.0251782e-05	0.0089404285	0.23676926	0.56980824	0.07497717	0.050014105	0.04009077	0.007990216	0.0022339711	0.0010692962	0.0062914207	0.0017831064
t	0.0112221185	0.0023379012	0.0004153493	0.2643991	0.48240423	0.21376793	0.015550871	0.008825528	0.00083348906	0.00014031849	5.530211e-05	9.62609e-06	3.8212333e-05
o	3.815339e-07	2.5021105e-05	0.0050567403	0.26637572	0.5128595	0.108362116	0.05503111	0.03980501	0.006236945	0.0013278867	0.00071320275	0.0033966776	0.00080963346
s	0.0013147333	3.3216074e-05	3.9904526e-06	0.0029319932	0.23389938	0.55109525	0.13859203	0.059880555	0.010068607	0.00164418	0.00037845725	2.0220828e-05	0.00013734213
p	1.1728539e-06	2.2142403e-06	2.7291535e-05	0.00885722	0.5108972	0.15253031	0.16979447	0.11009504	0.025402717	0.0074024606	0.0042532193	0.0072538997	0.0034828498
ì	1.0465693e-06	3.6530807e-06	1.1596941e-05	0.0035383366	0.0712177	0.5656312	0.13769582	0.12882979	0.04389119	0.018137677	0.013493258	0.0073796907	0.010169056
t	0.0026961004	0.00027057735	1.5667336e-05	0.0042773564	0.11278715	0.5005914	0.2265627	0.13253906	0.016960872	0.0024348341	0.00054076395	3.538037e-05	0.000288149
i	1.5977334e-06	1.9625011e-05	9.103672e-05	0.013975554	0.28947294	0.36852878	0.15152428	0.087346055	0.020743519	0.0032908584	0.0024597938	0.056059446	0.0064864745
m	0.0012034224	1.6512313e-05	1.8053634e-06	0.00011035828	0.013225553	0.25050473	0.41873705	0.24387638	0.05849891	0.010119042	0.002572411	0.00014407221	0.0009898063
u	4.5847078e-06	0.00016703008	0.00024540478	0.004163584	0.029535117	0.10107952	0.26334357	0.4352066	0.089898735	0.020234846	0.012554831	0.029819215	0.013746953
c	0.00051849865	3.7200632e-06	1.3602385e-06	0.00010627032	0.0020904664	0.02645463	0.48920378	0.2789045	0.16544682	0.028286183	0.0053895824	0.00021959264	0.003374632
e	1.6311098e-05	0.00022693639	0.00022192858	0.0039023466	0.01627523	0.06769767	0.22531289	0.43522492	0.13362823	0.02579295	0.020197563	0.044781458	0.026721518
p	0.00020658114	3.154968e-06	1.5137036e-06	6.563041e-05	0.00075208076	0.0067535816	0.31811005	0.35895687	0.24720462	0.051039834	0.009986155	0.0003375583	0.006582367
à	4.303371e-06	0.00015209829	0.0001631179	0.0034440253	0.012675185	0.04927097	0.17518324	0.41353577	0.1414419	0.03587874	0.027214477	0.10018949	0.040846758
o	0.0013943362	4.7459784e-05	7.2685793e-06	0.00029344455	0.0024084388	0.009673	0.08252342	0.66148084	0.16070691	0.056125153	0.018105632	0.0005403534	0.0066936626
s	0.001499503	5.748473e-05	1.0852024e-05	3.906824e-05	0.0003639951	0.004496843	0.13526858	0.26832294	0.40623036	0.11983458	0.04199579	0.004700119	0.017179834
t	2.8871758e-05	6.0114344e-06	1.5409133e-06	2.0394802e-05	0.00017223229	0.0009880669	0.05334895	0.112861566	0.15606342	0.12037905	0.071042	0.4043185	0.08076936
i	2.4278506e-07	7.8298726e-08	1.56241e-07	1.6382835e-05	9.0154426e-05	0.00026077149	0.023276526	0.06846599	0.25683233	0.2443281	0.19183788	0.09510676	0.119784676
t	0.00030313132	1.5950935e-05	1.2828651e-05	0.0002007194	0.0016931446	0.0036248823	0.052673187	0.17773049	0.39030835	0.22799774	0.09903878	0.0071847797	0.039216027
à	1.6711283e-05	2.931091e-06	7.5496354e-07	2.188247e-05	7.0727e-05	0.00011610488	0.013351221	0.040054638	0.18622528	0.24272332	0.13985322	0.27030993	0.10725333
l	0.00055805105	1.512798e-05	2.8038887e-05	0.00039737686	0.0007483703	0.0011376686	0.009522168	0.014454693	0.17332478	0.39857304	0.2152315	0.07860563	0.10740346
a	2.5208252e-05	0.00018306184	2.5862319e-05	3.9565366e-05	9.0837464e-05	0.00078765803	0.008695317	0.1054003	0.059030008	0.03207928	0.032249518	0.6909681	0.07042532
