 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.97129405	0.010945545	0.015103366	0.0017645967	0.0007324244	0.00013141782	1.6720429e-05	5.7374614e-06	2.622616e-06	9.4788305e-07	9.220904e-07	8.189628e-07	3.2196627e-07	1.1282285e-07	2.1315769e-07	3.8176704e-08	6.291898e-08
ì	0.9939161	0.0057181274	0.00035973758	4.2756087e-06	1.0365097e-06	3.680433e-07	2.6404152e-07	7.107875e-08	5.4161497e-08	1.3318722e-08	1.0475041e-08	4.9421174e-09	4.376052e-09	3.6891667e-10	4.041322e-10	2.5692407e-11	5.116501e-10
m	0.96421146	0.03518342	0.00060197443	2.4705523e-06	4.2351138e-07	6.660733e-08	1.3761286e-07	1.1114272e-08	6.4986945e-09	9.792193e-10	5.0884136e-10	2.7918767e-10	2.8991418e-10	6.207682e-11	3.1970204e-11	2.0533842e-11	4.2986018e-10
b	0.52436185	0.064523876	0.33290818	0.009509583	0.011944194	0.007953511	0.037170004	0.002104222	0.007595378	0.0006981166	0.00032749822	0.00034389237	0.0004384005	6.283514e-05	1.1742166e-05	1.7839413e-06	4.4970362e-05
e	0.9267883	0.05205342	0.019187782	0.0012195564	0.00034613762	0.00024251083	0.00011322016	2.5212506e-05	1.5676016e-05	2.8576364e-06	2.1965889e-06	1.2093833e-06	1.5992401e-06	8.570951e-08	1.4762263e-07	7.480648e-09	9.558797e-08
r	0.21395458	0.7473997	0.037352704	0.0011958372	6.771119e-05	2.1244266e-05	4.296433e-06	3.5081616e-06	3.164227e-07	1.2890017e-07	4.5796696e-08	2.1756302e-08	2.905335e-08	3.4864935e-09	8.152266e-09	2.149987e-09	3.422662e-08
i	0.4612243	0.15305261	0.29960632	0.052248254	0.016477624	0.011073605	0.0038389196	0.0013811085	0.0007381495	0.00013556133	9.215318e-05	4.8553302e-05	6.2738334e-05	2.8779873e-06	3.7533632e-06	5.7747616e-07	1.2880702e-05
d	0.028730478	0.9472093	0.02300572	0.0009686157	6.5647066e-05	1.46397815e-05	3.183964e-06	2.0101838e-06	1.6694045e-07	8.499092e-08	2.855671e-08	1.222975e-08	1.1347901e-08	1.6812483e-09	2.6344116e-09	7.387978e-10	8.130547e-09
e	0.0426014	0.2132627	0.5456891	0.1138229	0.04301237	0.03126806	0.0064662355	0.0020366404	0.0010794679	0.00022545521	0.00017702731	0.00012589154	0.00015035752	1.4596789e-05	3.122674e-05	4.920024e-06	3.1729684e-05
c	0.015656939	0.96077496	0.017842535	0.0045644594	0.0010380724	0.0001033252	1.1708452e-05	7.421712e-06	3.1539943e-07	1.7174548e-07	5.2822056e-08	1.2025834e-08	7.640485e-09	1.3981797e-09	3.588544e-09	2.0231525e-09	8.849181e-09
