 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.98827666	0.011128418	0.00025985995	0.00030912505	2.250238e-05	2.7693673e-06	5.9938907e-07	4.9740628e-08	1.7466764e-08	1.1797117e-08	1.12707665e-08
a	0.91413885	0.08566265	0.00016981467	2.1675602e-05	6.2960357e-06	6.196052e-07	1.00938855e-07	1.9908251e-08	2.233009e-09	1.3828859e-09	3.1365432e-09
p	0.09318572	0.9057121	0.0010813341	2.060536e-05	9.250604e-08	5.872308e-08	8.106092e-09	2.181392e-09	5.5847815e-10	1.713729e-10	4.561297e-10
e	0.56169254	0.12776779	0.2624439	0.017324138	0.030122863	0.00054393255	7.696075e-05	2.0588526e-05	2.4989486e-06	1.2569194e-06	3.5989665e-06
d	0.08913692	0.8917046	0.018923387	0.00022858854	5.660977e-06	6.811937e-07	1.0175464e-07	8.592317e-09	1.3099583e-10	1.3748212e-10	2.5806332e-10
ì	0.11466877	0.32235864	0.33074042	0.098764904	0.12950523	0.0032377802	0.000538305	0.00010717807	3.0840212e-05	1.8381774e-05	2.9542663e-05
a	0.0016692632	0.12293946	0.8567948	0.017189752	0.0012723923	0.000112712936	1.9610216e-05	1.9069538e-06	4.6881826e-08	4.509536e-08	3.998422e-08
m	0.0016351788	0.50498074	0.4835514	0.009583132	0.00016515508	7.386037e-05	9.480645e-06	8.7671964e-07	4.7885734e-08	4.5966317e-08	8.082618e-08
i	0.0019837965	0.007857555	0.4139144	0.18823686	0.37721783	0.008652439	0.0014146153	0.0003685655	0.00016521984	9.002074e-05	9.868136e-05
n	0.001483373	0.06734514	0.8931602	0.036351193	0.0011953599	0.0004165042	4.5859982e-05	2.08811e-06	4.2416968e-08	5.9017975e-08	1.508742e-07
c	0.00033324302	0.0014958493	0.60253364	0.17703024	0.20832162	0.008453463	0.0013986705	0.0002812119	3.3325876e-05	2.2879367e-05	9.585398e-05
i	0.0014556112	0.00071175635	0.116074026	0.85515946	0.019040821	0.006152789	0.0012321043	0.00012502348	9.250036e-06	5.224571e-06	3.39145e-05
à	0.0052777156	0.0016957863	0.79492	0.19634084	0.0012590698	0.00046251825	4.3128628e-05	8.403357e-07	1.66853e-08	1.2571731e-08	3.8399232e-08
è	0.001235744	0.0032456205	0.3934682	0.56288856	0.025253594	0.011341473	0.002244581	0.0002690923	2.5729581e-05	6.1611527e-06	2.1343534e-05
r	0.0007522065	0.0015467929	0.050341498	0.7346468	0.15904224	0.041422505	0.008918411	0.0023823436	0.0005828293	6.033883e-05	0.00030402208
k	1.5602987e-05	9.08775e-06	0.005305722	0.1819879	0.768667	0.030945064	0.0062209913	0.002209397	0.0031790868	0.00074282277	0.00071738055
u	0.0004102955	4.1263793e-05	0.0006799841	0.10248593	0.7727185	0.08351872	0.027961716	0.0055058626	0.00334675	0.0019184379	0.0014126154
t	0.021224482	0.0011652743	0.0032914197	0.15270133	0.26915884	0.46357006	0.08547742	0.003069512	9.830797e-05	4.4629458e-05	0.0001988161
t	3.307727e-06	2.0081318e-07	0.00056609133	0.13310833	0.8213978	0.03441832	0.0072609456	0.0017011553	0.00048153728	0.00031998166	0.0007423524
e	1.1576346e-06	6.337216e-08	4.8561677e-05	0.10311611	0.6876043	0.13584483	0.051943276	0.012282269	0.0027264154	0.0020418584	0.0043911966
n	0.00027026195	1.0723138e-05	8.0186364e-05	0.0071396674	0.10479095	0.6808237	0.1994735	0.0067680804	0.00030781404	6.075663e-05	0.00027428716
d	5.4592397e-06	2.754906e-07	2.560873e-05	0.026450822	0.79497296	0.11009453	0.044224866	0.011252035	0.004817328	0.003376818	0.004779192
i	1.5827428e-07	6.054234e-07	7.059086e-05	0.0060460987	0.26115164	0.3593079	0.19707833	0.06780024	0.040720563	0.03135456	0.03646939
m	0.001784321	2.8757702e-05	1.748093e-05	0.0012869227	0.029637074	0.5912539	0.36048198	0.014025702	0.00074896065	0.00014804785	0.0005868398
è	4.6350837e-05	2.786022e-06	0.00015556569	0.0027783688	0.673988	0.21254705	0.061943267	0.02096128	0.007943268	0.006508866	0.013125243
n	0.020810395	0.00290141	0.00043344052	0.0011545216	0.011128246	0.6300755	0.31492135	0.01597286	0.0012430609	0.00046168378	0.0008975146
i	3.1076627e-06	1.6193532e-06	1.9648864e-05	0.0008095802	0.78848165	0.13248485	0.033924155	0.012749786	0.021206856	0.003616334	0.006702397
à	0.00032719263	0.00012764067	2.573459e-05	0.00026246975	0.0008823726	0.33005854	0.61728424	0.044514835	0.003226994	0.0006555436	0.002634454
t	0.00014675756	0.0009047496	2.1474229e-05	0.00014310877	0.00046069722	0.10307214	0.63847667	0.16884115	0.065815665	0.004317208	0.017800344
t	6.2060775e-07	4.362894e-06	1.8221595e-05	0.00026751426	0.087964445	0.25129384	0.13930911	0.13496765	0.28818208	0.04403483	0.053957287
o	1.3019635e-06	1.02863766e-07	4.00003e-07	1.0803796e-05	0.0021200893	0.057710323	0.36300126	0.2414096	0.122455515	0.090357475	0.12293316
n	0.00026931206	0.00019996632	7.311531e-05	0.0006786252	0.00050395366	0.14658752	0.70019215	0.12197583	0.015494743	0.0032743409	0.010750495
c	7.791892e-05	5.7586535e-06	1.6003133e-06	1.9704408e-05	0.0025908789	0.035968065	0.26801908	0.22420458	0.23422743	0.10185516	0.13302977
i	2.7467381e-06	2.180546e-06	1.8899158e-05	0.0001884424	0.0013331821	0.0069730477	0.034052197	0.1805184	0.20913361	0.23210257	0.33567473
ù	0.00041778083	6.223607e-05	7.3268675e-05	0.00022235877	0.000117354655	0.0052313604	0.24214505	0.43232772	0.19183841	0.035485998	0.09207844
r	0.00033460703	0.0016372121	0.0001082626	0.000451454	0.00015896084	0.012422755	0.33571476	0.33214486	0.22772989	0.027667586	0.061629698
i	3.726907e-05	1.0785948e-05	0.00013457329	0.0001268167	0.0039752214	0.012893164	0.039351206	0.13013564	0.3925752	0.19531538	0.2254447
c	0.0034637924	0.005460922	0.0012791867	0.0031940397	0.0002486523	0.0026165682	0.061662655	0.0927122	0.3354154	0.17732216	0.31662443
e	0.00019194785	1.0148175e-05	6.1747924e-06	5.026435e-05	0.0008406933	0.0010749329	0.0048394063	0.046117757	0.19564031	0.327784	0.42344436
à	0.0028709525	0.00046927657	0.00062274665	0.0012075587	0.0002179427	0.0008877102	0.01741873	0.047170807	0.33530378	0.23212883	0.36170167
t	0.0003294014	0.0015789522	0.00035231054	0.00081456127	9.807449e-05	0.0011234569	0.031269386	0.11161385	0.54516655	0.11034571	0.1973077
t	3.4267018e-06	1.0492199e-05	4.9854197e-07	8.0461166e-07	9.499654e-06	9.403662e-05	0.0026449605	0.051597036	0.73448014	0.08099954	0.13015956
i	2.9706137e-06	5.1347547e-07	8.053151e-07	1.594039e-06	6.6519465e-06	1.3774441e-05	0.00044489914	0.023427172	0.38871965	0.33590934	0.25147268
m	0.0013014488	0.001756801	0.00075103884	0.003973158	0.0004804247	0.008083427	0.11449278	0.1428396	0.31673187	0.15034185	0.2592477
