 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.93520254	0.024307426	0.040249776	0.00021633449	1.2776577e-05	1.0607055e-05	5.558043e-07
o	0.98006403	0.018032987	0.0018906817	9.785821e-06	1.482358e-06	7.5656874e-07	2.2700848e-07
n	0.9861245	0.011658412	0.002189755	2.355267e-05	1.8269487e-06	8.8180485e-07	1.0074793e-06
à	0.8588242	0.1194209	0.021020725	0.0006628404	6.279996e-05	5.4270135e-06	3.1386448e-06
b	0.77391213	0.05727622	0.16715951	0.0014829949	0.00013932848	1.21128805e-05	1.7620121e-05
b	0.02013046	0.1505571	0.76095563	0.03219897	0.02389113	0.0058310223	0.0064356923
e	0.01699376	0.7931384	0.18062559	0.007500157	0.0012936235	0.00034841915	0.00010012725
t	0.0014387382	0.2990914	0.65436	0.043461863	0.001217972	0.00018394557	0.00024607594
o	0.0038745678	0.64364874	0.20034069	0.13379006	0.016017376	0.001100804	0.0012277698
a	0.06916101	0.16381545	0.24874823	0.48988461	0.022906747	0.003674525	0.0018093755
t	0.056133717	0.019953497	0.052116286	0.81065816	0.05503044	0.003069284	0.0030386073
s	0.0009417744	0.0043596155	0.08785313	0.7830951	0.10424324	0.012041234	0.0074659553
è	0.00014269323	0.00042575476	0.072509505	0.79481524	0.109712794	0.01134604	0.011048067
k	0.0013245087	0.0008712258	0.008227078	0.8606374	0.114956096	0.009519027	0.0044645383
o	2.1867545e-05	0.0017320707	0.39143047	0.3086365	0.18828905	0.06897078	0.04091929
r	0.0017724785	0.00048715697	9.552972e-05	0.72074425	0.2575062	0.010361364	0.009033069
à	6.0591185e-05	0.002888595	0.0026256246	0.7049572	0.21094832	0.044913534	0.03360604
s	0.0034549488	0.00035648604	0.0001677975	0.32398197	0.5858533	0.06626907	0.01991651
i	5.632315e-06	0.00011076829	0.00030072406	0.53912026	0.30765495	0.09199595	0.06081175
t	0.0009777992	8.726465e-05	2.302987e-05	0.0459711	0.79528004	0.10056152	0.057099294
è	1.0508576e-05	0.00018200715	7.024282e-06	0.22867109	0.56607217	0.1300173	0.07503985
l	0.0066528684	0.00032128964	0.00022762085	0.006855078	0.8110362	0.07007847	0.104828395
i	1.5654311e-06	1.2737217e-05	3.373876e-05	0.036997315	0.38741568	0.43860862	0.13693036
à	0.0018701009	0.00030946976	0.00031686423	0.0070285494	0.33197004	0.2762531	0.3822519
s	0.0025134303	0.000494254	0.0026416648	0.0035459115	0.24562117	0.12504108	0.6201425
p	1.2500866e-05	2.562527e-05	3.6362044e-06	0.0009770555	0.11719581	0.5672954	0.31449005
r	0.00012714119	0.00013438701	5.9576123e-05	0.0009493405	0.004478933	0.8919689	0.10228165
o	0.00046180852	0.000545563	0.0005276323	0.0021152464	0.0048060464	0.77742547	0.21411827
</S>	0.017234195	0.005564187	0.006603767	0.022948343	0.07182477	0.09444844	0.7813763
