 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.9796753	0.017915387	0.0018005852	0.0005207347	7.3142546e-05	8.1537555e-06	5.7324696e-06	6.0720686e-07	2.527524e-07	7.7857116e-08
a	0.99782336	0.0020757695	4.9882667e-05	4.617724e-05	1.2892463e-06	2.3255106e-06	1.0460617e-06	5.0586053e-08	3.6779294e-08	6.8815325e-08
p	0.9348626	0.064589046	0.00043943527	0.00010436975	1.5711205e-06	2.0281652e-06	7.3720554e-07	5.1278068e-08	2.6457986e-08	7.475159e-08
e	0.17600185	0.8099108	0.012732294	0.0009057271	0.0004052853	3.2391003e-05	8.288211e-06	2.3790299e-06	6.6180846e-08	9.647673e-07
s	0.080463	0.8127948	0.103978306	0.0025655336	0.00018032604	1.6522363e-05	1.3480665e-06	5.263256e-08	1.2642033e-08	1.25676e-08
a	0.07371075	0.84135413	0.064008705	0.015396528	0.004724509	0.00060126424	0.00015402107	2.9135403e-05	9.3246706e-07	2.0066354e-05
m	0.3236665	0.41797042	0.22350208	0.032605894	0.0016988935	0.0005113482	3.9895105e-05	3.7839009e-06	5.2509387e-07	6.7484694e-07
m	0.0062814974	0.690316	0.2688641	0.020256937	0.012884913	0.00090283307	0.00031655538	0.0001266698	5.5708783e-06	4.4952543e-05
è	0.0004631113	0.016929565	0.48346767	0.48160625	0.013212941	0.003676727	0.0005769062	1.3167699e-05	1.8801013e-05	3.4830904e-05
n	0.003096694	0.05343638	0.84968823	0.073250875	0.018736867	0.0016791951	9.696185e-05	1.3117154e-05	3.8033176e-07	1.4220522e-06
o	0.002342988	0.8573519	0.12648432	0.00862537	0.0043118973	0.00056250853	0.00020441186	8.710824e-05	3.4484026e-06	2.595694e-05
o	0.004022917	0.037931416	0.55693525	0.34208703	0.03553123	0.02061214	0.002590292	0.00022530186	1.182716e-05	5.2587744e-05
k	0.0039184163	0.0032424144	0.042131763	0.78474826	0.07674964	0.07669213	0.0116785215	0.000660115	2.9071452e-05	0.00014983847
l	7.141288e-05	0.0012518854	0.62743753	0.16859734	0.1718274	0.015973035	0.009110401	0.0043030386	0.00034082567	0.001087099
è	1.0839486e-06	6.050005e-05	0.08983291	0.65552366	0.17817052	0.05369911	0.016793203	0.003051493	0.0016429607	0.0012246647
o	4.884061e-05	0.00022381161	0.60058373	0.11921104	0.27023447	0.008925042	0.00067375595	8.135101e-05	6.325145e-06	1.15452685e-05
n	0.0023078695	0.00026105426	0.01073796	0.35851586	0.3815892	0.20087771	0.04308094	0.0020426477	0.00014429136	0.00044252348
e	3.012123e-06	4.3873322e-05	0.031968012	0.43074337	0.39257947	0.074567124	0.046283886	0.019357838	0.001502273	0.002951097
o	0.0015974527	9.302486e-05	0.00033355446	0.17887689	0.09210499	0.59666526	0.1240141	0.0045230156	0.0006158312	0.0011758956
k	0.00019769058	3.9480463e-05	3.9262835e-05	0.04044442	0.058165923	0.72121197	0.1688909	0.008515444	0.0005560763	0.0019388989
l	8.537439e-06	5.952473e-05	0.0011881774	0.033511624	0.53811723	0.1625535	0.14712259	0.08049945	0.011359124	0.025580268
è	1.00790736e-07	1.6702626e-06	0.00038775892	0.015113964	0.20896684	0.40115795	0.2377612	0.053581614	0.05103294	0.03199608
o	0.004029893	0.00035070046	0.0022130862	0.004153456	0.79584575	0.13380231	0.05224729	0.0055557075	0.00093560264	0.0008662868
n	0.00013659423	8.5255215e-06	1.3396777e-05	0.0012077049	0.03431373	0.46821693	0.4573419	0.028189521	0.0034206773	0.0071510393
e	3.5756443e-06	9.05126e-06	3.341914e-05	0.0024905321	0.038377754	0.26847866	0.40191185	0.21126214	0.033619747	0.04381322
ò	0.000106197105	1.5700714e-05	2.3366125e-05	0.00018469089	0.0043557817	0.23572108	0.67146397	0.058085844	0.016219942	0.013823411
l	4.1492178e-05	3.0984097e-06	2.4983185e-06	0.00016487278	0.0006578786	0.1172413	0.6533653	0.12510265	0.027420826	0.07600012
i	9.836789e-07	2.0989091e-06	6.0217684e-05	6.4454114e-05	0.007373362	0.031112276	0.4788248	0.31197357	0.052576754	0.1180116
i	0.00035056012	9.7197866e-05	0.00014459199	0.0009239095	0.0010774867	0.023574244	0.3368166	0.3101131	0.22235823	0.10454411
f	0.0018349785	0.0004280846	0.00043459213	0.0006513444	0.0022509615	0.01142823	0.24791084	0.26726168	0.36194107	0.105858326
a	2.7919808e-05	1.3687747e-05	8.194213e-06	6.510459e-05	0.00070890866	0.003158902	0.06718005	0.39745378	0.21492	0.31646344
m	0.001362906	0.00014014106	0.00044643218	0.0007084419	0.0009529382	0.0043782596	0.07587965	0.15515539	0.6690129	0.09196301
i	2.5156136e-05	1.5975093e-05	1.5983627e-05	0.00012012176	0.002150662	0.007280302	0.112165175	0.42956895	0.16716133	0.28149638
l	0.0032198243	0.00043322655	0.0011616255	0.0021474278	0.0011967656	0.0044007264	0.03253508	0.066394985	0.75770116	0.13080913
i	3.6799505e-05	1.2786644e-05	7.0534866e-06	6.1790706e-05	0.00024870422	0.00044388103	0.009468086	0.1414875	0.3826828	0.46555063
à	0.004414396	0.0005655181	0.0017255333	0.0032839184	0.0013859153	0.0046710763	0.02525396	0.0456856	0.7820724	0.13094169
r	0.00054587965	0.00019875787	0.0007410629	0.0016159094	0.0007465831	0.0016047662	0.019549087	0.034594703	0.83674574	0.103657454
i	5.80044e-05	1.5739128e-05	9.389949e-06	5.158654e-05	0.0002607716	0.0002462789	0.021802608	0.23458128	0.4193149	0.32365945
</S>	0.016639177	0.011225759	0.025202522	0.03450063	0.00948808	0.021019412	0.054095205	0.049448244	0.6854837	0.09289726
