 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.992342	0.0039967643	0.0032667432	0.0002466334	0.00012294872	2.0644098e-05	2.851466e-06	8.864435e-07	1.069023e-07	1.5079624e-07	2.3801351e-07	1.8328148e-08	9.414641e-09	1.0589406e-08	8.753577e-09
t	0.57722825	0.41229752	0.010454496	1.5480897e-05	2.8753907e-06	3.7324887e-07	8.1281746e-07	1.607948e-07	1.4212091e-08	5.263266e-09	2.4371642e-09	1.5216197e-09	1.2002133e-09	3.0223685e-10	1.68444e-09
t	0.8956878	0.08523035	0.017227719	0.0011890783	0.0003994273	0.00017162722	7.774244e-05	1.0618164e-05	2.125878e-06	1.5967435e-06	1.483202e-06	3.1605828e-07	5.3807103e-08	1.2672194e-08	4.777932e-08
è	0.5818998	0.16409211	0.21808106	0.0218232	0.010935263	0.002293976	0.0006661983	0.0001735748	8.169912e-06	1.8427378e-05	7.5766866e-06	4.0405578e-07	8.2942414e-08	5.011978e-08	7.543585e-08
d	0.13442355	0.85381484	0.01173344	2.5568534e-05	2.0000905e-06	2.5512318e-07	1.7289452e-07	4.4829022e-08	5.7595404e-09	1.910183e-09	1.1608562e-09	1.0843798e-09	2.6053923e-10	4.494805e-11	4.0110082e-10
e	0.058217227	0.09362138	0.74144226	0.027242392	0.021212693	0.017354079	0.035227794	0.0036058757	0.0009526364	0.0006012616	0.00022600906	3.3443455e-05	0.00011648581	7.932242e-05	6.714463e-05
c	0.0044604233	0.9760507	0.018979609	0.00046920046	3.0146113e-05	7.6155766e-06	1.535092e-06	6.8242645e-07	1.16773116e-07	2.9608808e-08	2.7068152e-08	1.5030192e-08	2.568118e-09	3.124955e-10	5.7169847e-09
i	0.012736041	0.45653883	0.33428788	0.11916917	0.036876123	0.027083037	0.010285965	0.0017831592	0.00049438357	0.00028734055	0.000302287	0.00011536852	1.6385815e-05	1.764996e-06	2.2318673e-05
d	0.0014928943	0.9765934	0.009816525	0.009882347	0.002022463	0.00016658007	1.7722303e-05	7.296451e-06	5.128896e-07	1.298055e-07	5.6697115e-08	2.1701076e-08	4.269529e-09	4.5652962e-10	9.311717e-09
è	0.00040231654	0.028860342	0.68688315	0.17057791	0.061396573	0.040875815	0.00849306	0.0015748565	0.0003173148	0.00022345375	0.00030705647	3.8518046e-05	1.4698873e-05	6.241763e-06	2.8730623e-05
t	0.0010671335	0.71105784	0.2007016	0.059024535	0.025969384	0.0018987707	0.00014872215	0.000121595964	4.9710297e-06	1.5743642e-06	3.2342664e-06	5.428113e-07	4.49554e-08	1.21134365e-08	1.06555106e-07
s	0.0019621267	0.22676928	0.7505242	0.008854062	0.003853438	0.0019714772	0.005550451	0.00040747115	5.5415174e-05	2.9236466e-05	9.8343935e-06	6.766448e-07	3.1821878e-06	2.181663e-06	6.936684e-06
a	0.0024080095	0.10714458	0.39074674	0.29911032	0.1192589	0.06122131	0.013751123	0.0039281775	0.0007764337	0.0005445806	0.0009728607	7.007403e-05	2.2648439e-05	5.439027e-06	3.883431e-05
m	0.0053679617	0.01599899	0.108647555	0.7134817	0.11915582	0.029151669	0.0052879457	0.0024545963	0.00026792	8.89534e-05	6.963492e-05	2.1932006e-05	2.5280915e-06	1.769293e-07	2.6556552e-06
o	0.00025643152	0.00063571846	0.05564557	0.5317387	0.23191273	0.13197567	0.036851592	0.006593788	0.0015247983	0.0009751667	0.0012558292	0.00040059784	7.576025e-05	1.34470865e-05	0.00014423268
n	0.03194954	0.0024576376	0.0046439553	0.7417309	0.20405373	0.012065147	0.0020599763	0.0009708528	4.6153604e-05	1.299624e-05	6.3728453e-06	1.940726e-06	2.557295e-07	4.8393034e-08	5.188016e-07
a	4.580693e-06	1.549191e-05	0.023310438	0.5218194	0.2779183	0.12553608	0.03765088	0.008138102	0.0019818633	0.0012467193	0.0016793825	0.00031308623	0.00011193711	2.828864e-05	0.00024537326
p	0.00090439536	2.6774302e-05	0.001238614	0.48219863	0.3800413	0.07584035	0.042257145	0.013561074	0.0019704176	0.0009734007	0.00085268443	9.865345e-05	2.2397151e-05	2.4430028e-06	1.1856056e-05
à	5.695247e-06	3.307595e-05	0.0024744007	0.39842576	0.3153121	0.22142744	0.04056732	0.011294205	0.002674516	0.0023239835	0.0038091578	0.0004775948	0.00031956495	0.00022781847	0.00062739506
m	0.012871278	0.004213523	0.001313375	0.43034884	0.43048552	0.10466616	0.009311798	0.0056105163	0.00055429124	0.00025127735	0.00033922849	2.3032626e-05	5.1327884e-06	1.3931377e-06	4.6143778e-06
e	1.9101847e-06	1.6262542e-05	0.015107319	0.12986997	0.16324201	0.13165621	0.48207214	0.054617934	0.009388187	0.0073760655	0.0023570624	0.00018941866	0.0013591789	0.0012511747	0.001495154
s	0.0037666874	0.00023128415	4.944559e-05	0.11178579	0.44757703	0.3309644	0.046975527	0.04861784	0.005592387	0.002256897	0.0019155954	0.0001808998	4.4911114e-05	3.609038e-06	3.770522e-05
i	1.8011199e-06	4.3409636e-07	1.0632077e-05	0.20131415	0.45170972	0.186618	0.11492488	0.027439874	0.005712689	0.0043922095	0.006189969	0.00048043655	0.00035375473	0.00017827543	0.00067318184
t	0.00022120988	9.9423905e-06	4.439529e-06	0.009905079	0.35546684	0.2427291	0.18069242	0.17174473	0.022192495	0.00932598	0.0067297616	0.0006464278	0.0001912755	1.7764265e-05	0.00012254807
à	5.774432e-06	4.77802e-07	1.2667457e-06	0.032116212	0.45479593	0.14525175	0.19875082	0.0801855	0.022705015	0.021615993	0.032520145	0.004241416	0.0027667466	0.0017211328	0.0033217934
l	0.0062886835	9.677743e-05	2.754986e-05	0.0032212709	0.1788875	0.13515672	0.34799102	0.255338	0.036096226	0.020818062	0.013361477	0.0015215888	0.0006239968	0.00016745865	0.00040360325
a	8.7264914e-07	1.9431089e-05	9.2173555e-05	0.010595573	0.090953484	0.14553007	0.5995698	0.10187005	0.016159523	0.015412352	0.007895587	0.0005005259	0.0033714832	0.0034652648	0.004563827
s	0.00037854406	1.8940762e-05	9.032682e-06	0.0007147818	0.03426318	0.20216444	0.12713222	0.48423845	0.08333352	0.035239093	0.028276762	0.002632367	0.0008895994	0.00011960683	0.0005895716
s	1.3647386e-05	9.0471605e-07	7.359345e-07	0.0021890374	0.1585007	0.17264423	0.25937343	0.18671566	0.05989994	0.05408867	0.07347526	0.01130974	0.0075259544	0.004383483	0.009878614
a	7.462747e-07	7.529828e-08	1.1470526e-06	0.00027249294	0.033016928	0.08533546	0.18693915	0.25588912	0.12561828	0.11031651	0.11503178	0.037355892	0.020730743	0.010004104	0.019487625
ò	8.635485e-05	9.79316e-06	8.607476e-06	0.00024212856	0.005922677	0.046978243	0.10131994	0.59838057	0.1464237	0.058055	0.03560078	0.004092991	0.0016131434	0.00025923445	0.0010068296
l	8.183339e-05	1.4900922e-05	0.0001624059	9.333833e-06	0.00037649606	0.003941254	0.2552472	0.44320914	0.15088278	0.099699475	0.024008514	0.003876393	0.009981416	0.0023539737	0.006154863
i	7.2919465e-07	1.4955348e-05	4.8329894e-05	0.00014221617	0.0023928662	0.06973081	0.4229075	0.28921807	0.06049046	0.05783214	0.034584697	0.0019912769	0.015150981	0.017177794	0.028317127
m	0.00022572858	3.5792375e-05	3.46452e-05	9.76548e-05	0.00056149106	0.0026872188	0.021196889	0.3760135	0.3193788	0.16145816	0.08822911	0.0166509	0.007297989	0.0013260418	0.004806016
a	7.954447e-05	8.42122e-06	4.2916076e-06	0.000730507	0.005066547	0.04721355	0.064913616	0.18900283	0.16329463	0.13459922	0.27297613	0.036162823	0.025754254	0.015606599	0.044586957
t	0.0027297905	0.00011110444	3.5476114e-05	0.00012580708	0.0005040925	0.0012296622	0.009031806	0.23356731	0.42740405	0.1905812	0.08666925	0.024648918	0.012415501	0.0025589385	0.008387044
o	5.2999632e-05	2.8768595e-06	2.93724e-06	1.4972346e-05	0.0003415994	0.00680793	0.061967667	0.20143886	0.18166646	0.22821964	0.078453496	0.08136025	0.05471382	0.031204978	0.07375143
