 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.9982597	0.0013305711	0.00035891432	3.1570802e-05	7.5908647e-06	2.3403045e-06	4.8409993e-06	1.7307814e-06	6.842889e-07	2.0122027e-07	2.2934232e-07	3.786029e-07	1.2755866e-07	4.0960927e-08	1.894649e-08	2.0427125e-08	5.653899e-07	6.070745e-08	1.5942286e-08	1.1651596e-08	3.6236806e-08	1.935972e-08	1.550384e-08	2.3946315e-08	4.9679706e-08	1.7831166e-08	2.7511199e-08	1.0170187e-08	8.101254e-09	4.657924e-08	3.1942903e-08	1.573685e-08	6.526784e-09	5.118146e-09	3.511232e-09
m	0.38064238	0.605377	0.013975588	6.5244143e-07	4.095113e-06	1.4673866e-07	3.3552713e-08	7.395957e-09	1.9974685e-08	1.1061508e-09	8.219212e-10	2.86907e-10	2.2221934e-10	4.3241297e-10	3.9323017e-10	2.9594607e-10	9.702051e-10	1.0235063e-09	5.002797e-10	1.0888432e-10	4.2475518e-10	8.661503e-10	3.317133e-10	1.4284783e-10	7.6456014e-10	1.8484578e-10	6.320519e-11	1.0304719e-09	3.7086834e-10	3.7616732e-10	1.9412653e-10	1.7307523e-09	2.442982e-10	5.575637e-11	4.4812376e-10
ì	0.043332327	0.8826257	0.07256239	0.0011795961	0.00011869043	6.8819754e-05	3.5592122e-05	3.2392225e-05	1.4989724e-05	3.6176739e-06	2.3108662e-06	2.1702328e-06	5.056109e-07	3.387432e-07	2.6042034e-07	3.5017865e-07	1.4219758e-05	2.1160672e-06	3.154695e-07	1.4554776e-07	7.282102e-07	2.9436413e-07	1.5101297e-07	2.1031258e-07	2.1628577e-07	2.0887701e-07	1.3810484e-07	1.7482812e-07	6.540729e-08	6.5108105e-07	2.2388832e-07	7.977603e-08	2.8828833e-08	2.8342486e-09	2.4432904e-08
d	0.035642967	0.9603491	0.003958098	1.9157165e-05	2.5884616e-05	4.112751e-06	4.4745508e-07	1.618226e-07	2.9392307e-08	2.9488552e-08	6.830889e-09	9.454203e-09	2.2306803e-09	1.4497412e-09	8.99679e-10	1.7262235e-09	2.4470662e-08	4.2035757e-09	1.6269749e-09	2.1173219e-09	2.8745504e-09	7.779363e-10	1.0115672e-09	1.011056e-09	7.3202844e-10	1.8653468e-09	9.206595e-10	7.727618e-10	1.8128524e-09	8.190785e-09	7.294378e-09	1.526307e-09	8.6123664e-10	1.8434159e-11	2.0602411e-10
e	0.023679806	0.14195761	0.6782146	0.043984555	0.033585537	0.008200451	0.020498576	0.009851856	0.024356967	0.0013956708	0.0011599254	0.0010739297	0.00025896323	0.0005044604	0.00044182647	0.00046785694	0.00013391268	0.0012925658	0.0003318251	3.868011e-05	0.00034244359	0.002329947	0.00017794361	0.00012451941	0.0017841015	0.00018734159	8.391412e-05	0.0023344764	2.9833202e-05	7.356945e-05	2.30028e-05	0.0008642511	8.791576e-05	7.3796065e-05	5.3344153e-05
c	0.0018055156	0.93587446	0.060461402	0.0008959286	0.0007568148	0.00018512509	1.3849178e-05	5.025708e-06	5.2237647e-07	5.571051e-07	8.438346e-08	9.117747e-08	2.5017268e-08	1.6538843e-08	1.1341696e-08	2.0900517e-08	2.2406235e-07	5.369901e-08	1.7676166e-08	1.8828638e-08	2.5660752e-08	8.926938e-09	9.6598365e-09	1.1254143e-08	7.8555935e-09	1.786373e-08	1.0443658e-08	9.473432e-09	1.1927441e-08	5.9326236e-08	6.263554e-08	1.5251851e-08	1.4610964e-08	5.353155e-10	6.890156e-09
i	0.0057173287	0.42343056	0.3980606	0.11782398	0.013446152	0.007592723	0.010957963	0.009770247	0.004364727	0.0016993225	0.0005596988	0.0011009657	0.00012788505	0.00011575091	9.387956e-05	0.00018588065	0.0022146483	0.00068822596	0.00014868325	0.00010459507	0.00028730868	0.0001530445	6.209198e-05	7.256436e-05	8.283791e-05	0.000106307765	5.0658473e-05	0.00015039039	4.907778e-05	0.0006396107	8.9680936e-05	1.7560576e-05	1.9066969e-05	2.8166673e-06	1.3226426e-05
d	0.00055687694	0.9652402	0.021634566	0.009928228	0.0014639515	0.0008314619	0.00025233073	7.856189e-05	4.998441e-06	3.5618932e-06	7.548597e-07	4.5923355e-07	2.2767034e-07	5.7104675e-08	3.805138e-08	3.3001964e-08	2.9851124e-06	9.4906945e-08	3.100224e-08	3.2494096e-08	6.586412e-08	1.001037e-08	2.2262077e-08	2.6185548e-08	1.6332203e-08	2.992372e-08	2.1433907e-08	5.7313714e-09	2.8804543e-08	1.1334515e-07	1.2514916e-07	6.6380316e-08	1.06748415e-08	3.7499726e-10	1.2179432e-08
è	0.0023597847	0.03106777	0.5687437	0.2848462	0.039096396	0.013134463	0.029931141	0.01542043	0.006571238	0.0019005287	0.00079857564	0.0019867003	0.00022036418	0.00015139113	9.1839735e-05	0.0002003731	0.0010966549	0.0005870463	0.00010732178	5.976388e-05	0.00018598531	0.00017670322	5.1878913e-05	7.435805e-05	0.00015123773	0.00010152285	7.516657e-05	0.00023934957	3.0788167e-05	0.0003447334	6.828023e-05	2.3123752e-05	4.113709e-05	2.381922e-05	4.0263327e-05
t	0.012214325	0.79394984	0.11596467	0.053032406	0.019116543	0.0041218963	0.0013949303	0.00013937095	2.1090023e-05	1.4537336e-05	3.767745e-06	7.209383e-06	1.4144603e-06	3.577861e-07	1.3198289e-07	2.776189e-07	9.913035e-06	6.2417035e-07	1.7194864e-07	2.894532e-07	4.1972766e-07	8.826089e-08	1.3030474e-07	1.5630546e-07	1.4601193e-07	2.8106422e-07	1.8411103e-07	9.4476334e-08	3.0128263e-07	2.595905e-06	1.3532033e-06	1.5706469e-07	1.0509667e-07	4.8361106e-09	5.894174e-08
