 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.9779718	0.02000349	0.0015733213	0.00041157813	2.307277e-05	1.0378291e-05	6.3690377e-06
c	0.9988959	0.0010989243	3.863776e-06	1.0920951e-06	1.4948589e-07	7.7319854e-08	4.1492722e-08
h	0.88477176	0.112354666	0.0020962548	0.0003750556	5.9267106e-05	6.5232593e-06	0.00033639153
a	0.98342854	0.016396282	0.00015555031	1.3189988e-05	1.846147e-06	1.4307767e-07	4.3399127e-06
n	0.9524184	0.04547488	0.0017106775	0.00030789096	3.75664e-05	9.06475e-06	4.1408563e-05
a	0.08985698	0.8583634	0.049523793	0.0019887767	8.5026244e-05	7.231312e-06	0.00017465514
a	0.07871198	0.85206777	0.06766227	0.0014209676	8.78067e-05	2.2149768e-05	2.7070844e-05
g	0.02622847	0.7471855	0.21664566	0.009281539	0.00046011322	6.420792e-05	0.00013437518
o	0.00054121076	0.783379	0.21011195	0.0048791124	0.00029870716	4.4136017e-05	0.0007457954
r	0.036873832	0.6982862	0.25778344	0.0065375143	0.00031084908	0.00012812129	8.01917e-05
à	0.0002905775	0.43412375	0.47838625	0.07296241	0.0030900047	0.0005858262	0.010561272
s	0.004891073	0.05042775	0.6706495	0.2519747	0.015959347	0.0033525487	0.002745063
o	0.0006056535	0.6065715	0.34700125	0.031173786	0.003996776	0.000322977	0.010328056
o	0.046224542	0.00756218	0.42837906	0.43511635	0.05492934	0.009523094	0.018265491
s	0.025846882	0.00048485366	0.019213634	0.7821378	0.13342147	0.01506112	0.023834208
s	0.00035896307	0.0004858679	0.078306936	0.6814272	0.11592854	0.020778619	0.10271385
o	2.274162e-05	8.745379e-06	0.0020732663	0.5109804	0.15090068	0.07587719	0.2601369
m	0.0012094233	1.506954e-05	0.001134684	0.4709306	0.32051894	0.076678514	0.12951271
ì	0.11189324	0.0021628893	0.0044131186	0.43059707	0.10871076	0.03147983	0.31074312
k	0.016664835	1.1213903e-05	0.00018755709	0.044717934	0.49998796	0.31472257	0.123707905
a	0.00021616269	0.00012526606	0.0014226846	0.13792224	0.3775343	0.042197783	0.4405816
m	0.00012618877	2.3649816e-06	3.4336605e-05	0.004890134	0.32613987	0.5094857	0.15932138
è	0.006277797	0.00010995234	0.0010234977	0.0028749688	0.066817276	0.090016276	0.8328802
r	0.019934477	5.117366e-05	0.0002993687	0.004881661	0.02794383	0.655687	0.2912025
i	0.03927455	0.0019758234	0.0029553273	0.0014105956	0.072554275	0.48791185	0.39391756
</S>	0.0018882654	0.00016279782	0.00053141435	0.00897045	0.029566186	0.43319187	0.525689
