 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.99099404	0.008638567	0.00015832201	0.00019252533	1.3610017e-05	2.6816074e-06	2.0036168e-07	3.173177e-08
p	0.011552384	0.9879479	0.0004986793	9.673213e-07	1.3941525e-07	1.3559339e-08	1.11504175e-08	2.0195381e-08
e	0.7216725	0.09163685	0.16977534	0.01313083	0.0035980756	0.0001649464	1.07497535e-05	1.07774795e-05
t	0.12309796	0.8624678	0.014331326	8.390904e-05	1.87997e-05	2.0020536e-07	6.0326966e-09	7.402729e-09
à	0.6925154	0.24324964	0.049289797	0.011529584	0.0032575782	0.00014001514	5.4915354e-06	1.2488758e-05
c	0.0012805043	0.33268407	0.6563855	0.0069525694	0.0026644017	3.1329466e-05	1.0883849e-06	5.2939635e-07
i	0.05241173	0.93602484	0.00910884	0.0012135336	0.0008962751	0.00018247541	0.00010721102	5.5214034e-05
a	0.00054929487	0.121687554	0.83008593	0.046421297	0.001166655	8.267621e-05	1.735403e-06	4.7717917e-06
k	0.0008617714	0.015391311	0.9399149	0.043330446	0.00042490245	6.928026e-05	3.2322994e-06	4.1641e-06
è	0.0034574703	0.0011967355	0.584748	0.2886294	0.110396475	0.009391946	0.0012647908	0.00091517606
c	7.902556e-05	0.0044185123	0.8925985	0.038817737	0.06380461	0.00027124822	6.6857665e-06	3.677068e-06
c	6.3529405e-05	0.020788645	0.710545	0.12904352	0.09996094	0.014773177	0.013877401	0.010947756
i	0.003535836	0.00019061302	0.022099545	0.55262464	0.38122606	0.035893276	0.0028200685	0.0016100231
a	0.0003748599	0.00015936856	0.1256878	0.81873345	0.049378064	0.0053652823	0.00011799794	0.00018305217
u	0.007127063	0.00087993423	0.04228093	0.88015836	0.056628317	0.011664601	0.00034434343	0.00091651944
s	0.017474895	0.0021928286	0.014948737	0.62315196	0.24079241	0.0922458	0.0024018667	0.006791515
e	4.1024214e-05	6.864388e-07	0.00062368397	0.18234307	0.7244303	0.0770637	0.007774678	0.0077228616
n	0.003367881	0.0002350011	0.0006052207	0.15901329	0.7605658	0.07173034	0.0016806732	0.002801818
d	8.067116e-06	4.0856253e-07	0.00017857179	0.11720338	0.7572247	0.096125364	0.013409365	0.0158502
ì	2.5317217e-07	1.1703482e-06	0.00024657778	0.049844444	0.4533727	0.28895453	0.09411393	0.11346636
n	0.0074810353	0.0006992913	0.000107504035	0.005207673	0.9505493	0.033602193	0.0013876465	0.00096532947
n	1.1210366e-05	9.846277e-06	0.0001705437	0.13575158	0.72587955	0.10059245	0.017202381	0.020382406
u	4.617032e-06	1.6563534e-07	3.1578343e-06	0.007039419	0.69357246	0.21613993	0.041407026	0.041833237
n	0.0035541563	0.0002516286	0.0003316636	0.012755312	0.18501164	0.69185543	0.023611851	0.082628295
e	2.2772832e-05	1.1966173e-06	7.703756e-06	0.0018291281	0.4865424	0.38709757	0.07274472	0.051754422
i	0.0021952975	0.00018065181	8.3042905e-05	0.0022405607	0.012320946	0.7923708	0.07367597	0.116932675
g	0.0049988152	0.000997038	0.00022948915	0.0034008883	0.0075844037	0.7453742	0.08706519	0.15034997
e	5.7678342e-05	4.120275e-06	2.5644647e-05	0.0011819764	0.030485436	0.33971894	0.36508375	0.2634424
n	0.006906447	0.0014864507	0.0002509917	0.003830652	0.0047463467	0.477653	0.3204261	0.18470004
i	2.383151e-05	2.3239782e-06	4.0516325e-06	0.0003484545	0.03070344	0.39695653	0.30057612	0.2713853
t	0.001978364	0.0010744123	0.00043226755	0.004122754	0.0020375934	0.20023549	0.46800983	0.32210937
ò	4.1052062e-05	2.3397351e-06	1.0563245e-06	6.9717586e-05	0.003923515	0.30536938	0.44320947	0.24738339
r	0.0036040181	0.004756569	0.00068102445	0.0032671192	0.0017095241	0.08780603	0.6174042	0.28077143
i	6.575774e-05	1.2803742e-05	4.140326e-05	0.0004834426	0.00974213	0.29448202	0.45055166	0.24462079
</S>	0.005530078	0.0027373156	0.0022021984	0.008607668	0.0014832368	0.06349612	0.41426313	0.5016802
