 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.9931391	0.0060181003	0.00042083664	0.00033255413	6.8899746e-05	1.3917966e-05	3.794104e-06	6.8051787e-07	4.4936093e-07	1.5974337e-07	6.054245e-07	1.7273265e-07	1.2836449e-07	1.2506419e-07	1.8120812e-07	5.3810577e-08	5.6661033e-08	1.1627686e-07	2.4572735e-08	9.897274e-09	1.2654533e-08	1.2647247e-08
m	0.84070474	0.15915166	0.00014246663	1.0432041e-06	8.1685585e-08	1.632668e-08	1.2022586e-09	1.6855479e-09	1.3092228e-09	1.7608887e-09	8.3892926e-10	3.0729264e-10	4.1475232e-10	2.1609566e-10	2.0832513e-10	1.7732943e-10	1.527221e-10	3.076784e-11	2.2066215e-11	1.3032222e-11	8.92895e-12	2.6364366e-10
ì	0.017236665	0.9568649	0.024513546	0.0012177539	0.00014291467	1.4912672e-05	2.908383e-06	9.14769e-07	2.0288146e-06	6.671602e-07	1.5285741e-06	3.668767e-07	2.7526212e-07	1.8284442e-07	2.443343e-07	6.990008e-08	4.2614058e-08	1.7901767e-08	1.3178545e-09	1.043589e-09	3.0921773e-10	8.295834e-09
s	0.064872004	0.9231015	0.011872451	0.00014606176	6.778496e-06	1.0129856e-06	1.4630412e-07	3.792537e-08	2.5487642e-08	5.2762136e-08	1.9770674e-08	6.538132e-09	3.9991046e-09	2.919742e-09	3.3930703e-09	8.3905605e-10	1.0310787e-09	1.2500818e-10	4.220799e-11	3.2591683e-11	9.15607e-12	2.7282435e-10
e	0.34982792	0.58519125	0.0531018	0.008109364	0.002827771	0.0007993326	1.178969e-05	3.394953e-05	2.9211253e-05	5.586652e-06	2.9115163e-05	2.4540782e-06	6.623522e-06	4.3447067e-06	3.0127555e-06	8.3246505e-06	2.379416e-06	1.981495e-06	1.4206217e-06	2.3090269e-07	4.826278e-07	1.656871e-06
g	0.0041562463	0.9439158	0.051044054	0.0008237193	5.430158e-05	4.9348337e-06	2.6544475e-07	2.293074e-07	1.01367895e-07	2.129484e-07	5.4781804e-08	2.688883e-08	2.1333957e-08	1.1945623e-08	1.3661416e-08	4.5652437e-09	5.410452e-09	9.419655e-10	3.714206e-10	1.5565965e-10	9.2179216e-11	3.2480412e-09
a	0.0017693936	0.28020114	0.5498667	0.1112259	0.042565763	0.011172327	0.0007030742	0.0006961633	0.000517211	0.00024215288	0.00038212544	9.831511e-05	9.03225e-05	7.850484e-05	0.00014837651	5.9474267e-05	6.2798536e-05	8.026037e-05	1.612603e-05	4.8177485e-06	6.1945184e-06	1.279546e-05
p	0.008435821	0.904595	0.07652757	0.00916584	0.0011320185	0.00013375524	6.2785043e-06	1.8365492e-06	4.2981222e-07	8.673185e-07	2.8341097e-07	8.711894e-08	7.2059294e-08	2.9544546e-08	2.994234e-08	5.406478e-09	5.6873137e-09	1.4310911e-09	4.6019397e-10	1.5629623e-10	1.587218e-10	2.8960823e-09
ù	0.0015175033	0.20200574	0.66541755	0.089626506	0.032044873	0.0071720863	0.0005781735	0.00044674036	0.00033140974	0.00019771987	0.00025043188	6.669422e-05	9.373157e-05	4.9411443e-05	8.403566e-05	3.4246157e-05	2.9707928e-05	2.8348746e-05	6.832764e-06	3.0179945e-06	3.500501e-06	1.1787463e-05
m	0.026799725	0.28131625	0.65180606	0.03500236	0.0043722894	0.0006605465	3.0709314e-05	6.7338315e-06	1.2597903e-06	2.0893167e-06	1.1601284e-06	2.2285343e-07	1.5584449e-07	1.0624541e-07	1.1972362e-07	2.5479473e-08	2.594398e-08	7.795532e-09	3.1787937e-09	7.3863754e-10	1.238052e-09	1.2246002e-08
e	3.8928756e-05	0.03140558	0.2910976	0.4280016	0.18098544	0.052493427	0.0006813713	0.0027032054	0.0030420069	0.00035034708	0.003232809	0.0002974631	0.0009465337	0.00060272793	0.00042864637	0.0012766566	0.00050603505	0.00096760696	0.00049490377	0.000107770364	0.00016775598	0.0001716327
s	0.02004283	0.08869997	0.73247164	0.116174035	0.03682672	0.005210048	0.0003203664	0.00010452801	3.526621e-05	6.1765524e-05	2.1481026e-05	1.0498551e-05	1.00705e-05	4.0796667e-06	4.1731687e-06	9.735818e-07	9.2413995e-07	2.322099e-07	7.6462825e-08	2.3526606e-08	1.4304979e-08	3.3222966e-07
e	0.00013517197	0.0068841716	0.20903835	0.45428756	0.24684963	0.063902415	0.005908753	0.0037718874	0.0026658017	0.0010484337	0.0024254515	0.0005196805	0.0005968562	0.00044570584	0.0006767318	0.00029715223	0.00020606822	0.00018502337	4.936872e-05	1.6100661e-05	1.966083e-05	6.994983e-05
